trade_date,equity,cash,holding_value
2022-12-13,808452.2839865074,126128.81088672431,682323.4730997832
2022-12-14,808422.7449255597,126128.81088672431,682293.9340388355
2022-12-15,804463.0834412986,126128.81088672431,678334.2725545743
2022-12-16,809267.4222234926,126128.81088672431,683138.6113367684
2022-12-19,798475.6530576054,126128.81088672431,672346.8421708811
2022-12-20,786904.7804803598,126128.81088672431,660775.9695936355
2022-12-21,789097.0636941325,126128.81088672431,662968.2528074082
2022-12-22,792657.9182144162,126128.81088672431,666529.107327692
2022-12-23,792829.6916605169,126128.81088672431,666700.8807737926
2022-12-26,789069.4376803464,157777.9687036287,631291.4689767178
2022-12-27,800648.4558577435,157777.9687036287,642870.4871541148
2022-12-28,805200.9711707649,157777.9687036287,647423.0024671361
2022-12-29,802443.7660231849,157777.9687036287,644665.7973195561
2022-12-30,806495.0721457968,157777.9687036287,648717.1034421681
2023-01-03,808901.8344871581,157777.9687036287,651123.8657835294
2023-01-04,819747.0375715173,157777.9687036287,661969.0688678887
2023-01-05,822232.2874759233,157777.9687036287,664454.3187722947
2023-01-06,820395.3582124969,157777.9687036287,662617.3895088682
2023-01-09,821893.1082945124,293050.7448265551,528842.3634679574
2023-01-10,819997.7087047228,293050.7448265551,526946.9638781678
2023-01-11,820800.0243593196,293050.7448265551,527749.2795327646
2023-01-12,821609.0351889979,293050.7448265551,528558.2903624427
2023-01-13,830483.4788015913,293050.7448265551,537432.7339750362
2023-01-16,840057.8422170363,293050.7448265551,547007.0973904813
2023-01-17,840369.6452965955,293050.7448265551,547318.9004700405
2023-01-18,838868.2294662131,293050.7448265551,545817.4846396581
2023-01-19,844608.576703313,293050.7448265551,551557.831876758
2023-01-20,843678.4044889042,293050.7448265551,550627.6596623491
2023-01-30,842300.2759382399,0.02637456700904295,842300.2495636729
2023-01-31,828144.5261768615,0.02637456700904295,828144.4998022944
2023-02-01,834334.5846967648,0.02637456700904295,834334.5583221979
2023-02-02,830998.5683344048,0.02637456700904295,830998.5419598379
2023-02-03,823677.7736785854,0.02637456700904295,823677.7473040184
2023-02-06,808442.6135209498,0.02637456700904295,808442.5871463829
2023-02-07,811114.0688898375,0.02637456700904295,811114.0425152704
2023-02-08,810098.7601850231,0.02637456700904295,810098.733810456
2023-02-09,818846.2687204245,0.02637456700904295,818846.2423458574
2023-02-10,816114.1558881116,0.02637456700904295,816114.1295135445
2023-02-13,817655.4895194627,0.02637456700904295,817655.4631448957
2023-02-14,818542.5948413925,0.02637456700904295,818542.5684668255
2023-02-15,808696.8048554622,0.02637456700904295,808696.7784808951
2023-02-16,806536.7552661889,0.02637456700904295,806536.7288916218
2023-02-17,799777.8844503101,0.02637456700904295,799777.8580757432
2023-02-20,816725.3689916199,0.02637456700904295,816725.342617053
2023-02-21,815151.5806748813,0.02637456700904295,815151.5543003143
2023-02-22,809393.820534322,0.02637456700904295,809393.7941597549
2023-02-23,806686.0451346028,0.02637456700904295,806686.0187600357
2023-02-24,799301.1487873408,0.02637456700904295,799301.1224127738
2023-02-27,792570.6740304527,0.02637456700904295,792570.6476558857
2023-02-28,798468.0057537551,0.02637456700904295,798467.979379188
2023-03-01,804239.9639238096,0.02637456700904295,804239.9375492426
2023-03-02,801171.3014096499,0.02637456700904295,801171.275035083
2023-03-03,805695.2671433345,0.02637456700904295,805695.2407687675
2023-03-06,797666.7030071768,0.02637456700904295,797666.6766326098
2023-03-07,789430.6002513894,0.02637456700904295,789430.5738768224
2023-03-08,785729.0237498125,0.02637456700904295,785728.9973752454
2023-03-09,784255.657155348,0.02637456700904295,784255.6307807809
2023-03-10,778244.1267977038,0.02637456700904295,778244.1004231367
2023-03-13,776631.564605786,77474.38402894419,699157.1805768418
2023-03-14,773336.264061884,77474.38402894419,695861.8800329398
2023-03-15,777021.9004345834,77474.38402894419,699547.5164056392
2023-03-16,769714.482041628,77474.38402894419,692240.0980126838
2023-03-17,781158.4062772198,77474.38402894419,703684.0222482756
2023-03-20,778106.1526245693,77474.38402894419,700631.7685956251
2023-03-21,778060.8292979321,77474.38402894419,700586.4452689879
2023-03-22,784930.797392435,77474.38402894419,707456.4133634908
2023-03-23,795445.710925961,77474.38402894419,717971.3268970168
2023-03-24,797573.7717535477,77474.38402894419,720099.3877246035
2023-03-27,792082.7871930861,144519.13108320363,647563.6561098825
2023-03-28,783861.7897639252,144519.13108320363,639342.6586807217
2023-03-29,786438.0810991084,144519.13108320363,641918.9500159048
2023-03-30,783147.9009796161,144519.13108320363,638628.7698964125
2023-03-31,793713.8413097028,144519.13108320363,649194.7102264992
2023-04-03,813147.5863383455,144519.13108320363,668628.455255142
2023-04-04,822710.1136740922,144519.13108320363,678190.9825908886
2023-04-06,820673.8611303157,144519.13108320363,676154.7300471121
2023-04-07,827100.2148579352,144519.13108320363,682581.0837747316
2023-04-10,806398.9368064153,122460.80248530314,683938.1343211122
2023-04-11,807099.992817177,122460.80248530314,684639.1903318738
2023-04-12,816455.7855954348,122460.80248530314,693994.9831101317
2023-04-13,801185.7312910046,122460.80248530314,678724.9288057014
2023-04-14,820535.5089239846,122460.80248530314,698074.7064386815
2023-04-17,819640.5519057765,122460.80248530314,697179.7494204734
2023-04-18,811982.7702392453,122460.80248530314,689521.9677539421
2023-04-19,813018.8594886699,122460.80248530314,690558.0570033668
2023-04-20,824402.206604571,122460.80248530314,701941.4041192678
2023-04-21,798843.1532226411,122460.80248530314,676382.350737338
2023-04-24,787632.7039482393,157492.03400963618,630140.6699386032
2023-04-25,786262.0114584055,157492.03400963618,628769.9774487694
2023-04-26,781777.5369870368,157492.03400963618,624285.5029774007
2023-04-27,783334.4279778043,157492.03400963618,625842.3939681682
2023-04-28,791728.6830152447,157492.03400963618,634236.6490056085
2023-05-04,796274.5932986478,157492.03400963618,638782.5592890116
2023-05-05,798352.2582173673,157492.03400963618,640860.2242077312
2023-05-08,811799.1280543146,405862.29730764683,405936.8307466678
2023-05-09,809651.1197578323,405862.29730764683,403788.8224501855
2023-05-10,800306.7293568628,405862.29730764683,394444.432049216
2023-05-11,799563.8191216773,405862.29730764683,393701.5218140305
2023-05-12,796859.0767879041,405862.29730764683,390996.77948025736
2023-05-15,797945.111424634,405862.29730764683,392082.81411698717
2023-05-16,795281.2923722105,405862.29730764683,389418.9950645637
2023-05-17,793621.6613938175,405862.29730764683,387759.36408617074
2023-05-18,795809.4688180247,405862.29730764683,389947.1715103779
2023-05-19,790350.0676401303,405862.29730764683,384487.77033248346
2023-05-22,789153.0599905776,434033.0089451334,355120.05104544427
2023-05-23,784740.1881986461,434033.0089451334,350707.17925351264
2023-05-24,779862.8035865112,434033.0089451334,345829.79464137775
2023-05-25,778120.8805107486,434033.0089451334,344087.87156561523
2023-05-26,781372.470252172,434033.0089451334,347339.46130703855
2023-05-29,784972.4446087477,434033.0089451334,350939.4356636143
2023-05-30,784856.3164036969,434033.0089451334,350823.3074585635
2023-05-31,781024.0856370195,434033.0089451334,346991.07669188606
2023-06-01,780675.7010218669,434033.0089451334,346642.6920767335
2023-06-02,780559.5728168162,434033.0089451334,346526.56387168274
2023-06-05,782649.8805077311,434033.0089451334,348616.8715625977
2023-06-06,781488.5984572228,434033.0089451334,347455.5895120894
2023-06-07,785088.5728137987,434033.0089451334,351055.5638686652
2023-06-08,789385.3164006793,434033.0089451334,355352.30745554593
2023-06-09,787178.8805047136,434033.0089451334,353145.87155958015
2023-06-12,783578.9061481378,434033.0089451334,349545.89720300434
2023-06-13,782766.008712782,434033.0089451334,348732.9997676485
2023-06-14,780675.7010218669,434033.0089451334,346642.6920767335
2023-06-15,781720.8548673245,434033.0089451334,347687.84592219105
2023-06-16,781140.2138420703,434033.0089451334,347107.2048969369
2023-06-19,776843.4702551896,434033.0089451334,342810.4613100561
2023-06-20,773708.008718817,434033.0089451334,339674.9997736836
2023-06-21,771733.8292329529,434033.0089451334,337700.8202878195
2023-06-26,766391.9318006146,434033.0089451334,332358.9228554812
2023-06-27,772546.7266683087,434033.0089451334,338513.7177231753
2023-06-28,774869.2907693253,434033.0089451334,340836.281824192
2023-06-29,774637.0343592237,434033.0089451334,340604.02541409025
2023-06-30,775217.675384478,434033.0089451334,341184.66643934447
2023-07-03,779282.1625612569,434033.0089451334,345249.15361612354
2023-07-04,776611.2138450879,434033.0089451334,342578.20489995443
2023-07-05,776378.9574349863,434033.0089451334,342345.9484898528
2023-07-06,775566.0599996303,434033.0089451334,341533.0510544969
2023-07-07,777656.3676905453,434033.0089451334,343623.3587454119
2023-07-10,778469.2651259012,434033.0089451334,344436.2561807678
2023-07-11,778237.0087157995,434033.0089451334,344203.99977066607
2023-07-12,776146.7010248846,434033.0089451334,342113.6920797511
2023-07-13,779746.6753814602,434033.0089451334,345713.66643632686
2023-07-14,781488.5984572228,434033.0089451334,347455.5895120894
2023-07-17,779454.3833824641,233854.34370748914,545600.0396749749
2023-07-18,778170.6185832287,233854.34370748914,544316.2748757396
2023-07-19,781655.1230382959,233854.34370748914,547800.7793308067
2023-07-20,780004.568296422,233854.34370748914,546150.2245889328
2023-07-21,780004.568296422,233854.34370748914,546150.2245889328
2023-07-24,779637.7783537833,233854.34370748914,545783.4346462941
2023-07-25,787340.3671491947,233854.34370748914,553486.0234417055
2023-07-26,788624.1319484299,233854.34370748914,554769.7882409408
2023-07-27,790274.6866903037,233854.34370748914,556420.3429828146
2023-07-28,799811.2251989085,233854.34370748914,565956.8814914193
2023-07-31,803416.714104156,281179.38747145317,522237.32663270284
2023-08-01,805996.8762261497,281179.38747145317,524817.4887546966
2023-08-02,799619.9782084274,281179.38747145317,518440.59073697426
2023-08-03,801955.5647729953,281179.38747145317,520776.17730154213
2023-08-04,799621.5817881367,281179.38747145317,518442.19431668357
2023-08-07,794454.843225312,281179.38747145317,513275.45575385884
2023-08-08,793092.8216882816,281179.38747145317,511913.4342168284
2023-08-09,791492.6021441815,281179.38747145317,510313.21467272827
2023-08-10,794539.5755705393,281179.38747145317,513360.1880990861
2023-08-11,787144.3593673424,281179.38747145317,505964.9718958893
2023-08-14,786478.9348967476,196620.33272274668,589858.6021740009
2023-08-15,790694.6926588445,196620.33272274668,594074.3599360979
2023-08-16,790541.4997361157,196620.33272274668,593921.167013369
2023-08-17,790627.9190874344,196620.33272274668,594007.5863646878
2023-08-18,790421.6935990921,196620.33272274668,593801.3608763454
2023-08-21,785333.9060921242,196620.33272274668,588713.5733693775
2023-08-22,788780.263989128,196620.33272274668,592159.9312663814
2023-08-23,789340.0031144298,196620.33272274668,592719.6703916831
2023-08-24,786140.1279943713,196620.33272274668,589519.7952716247
2023-08-25,786689.5613653255,196620.33272274668,590069.2286425788
2023-08-28,794987.133894527,195375.92351259346,599611.2103819335
2023-08-29,794744.0843203389,195375.92351259346,599368.1608077454
2023-08-30,788075.0110022229,195375.92351259346,592699.0874896294
2023-08-31,781261.5869367995,195375.92351259346,585885.663424206
2023-09-01,786430.1399947352,195375.92351259346,591054.2164821418
2023-09-04,795178.8511149484,195375.92351259346,599802.9276023549
2023-09-05,790378.3015236692,195375.92351259346,595002.3780110757
2023-09-06,789747.8516279857,195375.92351259346,594371.9281153922
2023-09-07,788080.1546602849,195375.92351259346,592704.2311476914
2023-09-08,784762.4430270345,195375.92351259346,589386.519514441
2023-09-11,789216.100559183,195375.92351259346,593840.1770465896
2023-09-12,787854.7873882481,195375.92351259346,592478.8638756546
2023-09-13,790196.8716193718,195375.92351259346,594820.9481067783
2023-09-14,797358.9022966134,195375.92351259346,601982.97878402
2023-09-15,797522.6498987593,195375.92351259346,602146.7263861658
2023-09-18,797807.9222879994,195375.92351259346,602431.9987754059
2023-09-19,801694.4641470425,195375.92351259346,606318.540634449
2023-09-20,803038.095015826,195375.92351259346,607662.1715032326
2023-09-21,799274.7924965642,195375.92351259346,603898.8689839707
2023-09-22,802932.537978196,195375.92351259346,607556.6144656026
2023-09-25,800982.9977266298,195375.92351259346,605607.0742140363
2023-09-26,798602.1197858289,195375.92351259346,603226.1962732354
2023-09-27,796628.039021362,195375.92351259346,601252.1155087685
2023-09-28,795692.9198815997,195375.92351259346,600316.9963690062
2023-10-09,794291.0984483003,195375.92351259346,598915.1749357068
2023-10-10,788858.3844086503,195375.92351259346,593482.4608960568
2023-10-11,787088.5595086941,195375.92351259346,591712.6359961006
2023-10-12,792336.4145386721,195375.92351259346,596960.4910260786
2023-10-13,791198.7540870867,195375.92351259346,595822.8305744932
2023-10-16,794524.9864375497,436956.1194272698,357568.8670102799
2023-10-17,794059.8562040403,436956.1194272698,357103.7367767706
2023-10-18,791385.3573613619,436956.1194272698,354429.2379340921
2023-10-19,786152.6422343822,436956.1194272698,349196.5228071124
2023-10-20,783478.1433917037,436956.1194272698,346522.0239644339
2023-10-23,779989.6666403839,436956.1194272698,343033.5472131141
2023-10-24,782431.6003663077,436956.1194272698,345475.4809390379
2023-10-25,785106.0992089863,436956.1194272698,348149.9797817165
2023-10-26,786268.9247927596,436956.1194272698,349312.80536548974
2023-10-27,787548.0329349102,436956.1194272698,350591.9135076403
2023-10-30,782676.7007428554,782676.7007428554,0.0
2023-10-31,782676.7007428554,782676.7007428554,0.0
2023-11-01,782676.7007428554,782676.7007428554,0.0
2023-11-02,782676.7007428554,782676.7007428554,0.0
2023-11-03,782676.7007428554,782676.7007428554,0.0
2023-11-06,782676.7007428554,782676.7007428554,0.0
2023-11-07,782676.7007428554,782676.7007428554,0.0
2023-11-08,782676.7007428554,782676.7007428554,0.0
2023-11-09,782676.7007428554,782676.7007428554,0.0
2023-11-10,782676.7007428554,782676.7007428554,0.0
2023-11-13,782653.2274859234,704409.0377126602,78244.18977326326
2023-11-14,782237.2193878822,704409.0377126602,77828.18167522199
2023-11-15,782998.9047129836,704409.0377126602,78589.86700032343
2023-11-16,782383.4199349812,704409.0377126602,77974.38222232097
2023-11-17,782514.5581199096,704409.0377126602,78105.52040724951
2023-11-20,782770.2994966557,704409.0377126602,78361.26178399556
2023-11-21,782926.3025334212,704409.0377126602,78517.26482076105
2023-11-22,782317.3527485298,704409.0377126602,77908.3150358696
2023-11-23,783069.2355839647,704409.0377126602,78660.19787130454
2023-11-24,783499.3098562022,704409.0377126602,79090.27214354204
2023-11-27,783705.11529844,783705.11529844,0.0
2023-11-28,783705.11529844,783705.11529844,0.0
2023-11-29,783705.11529844,783705.11529844,0.0
2023-11-30,783705.11529844,783705.11529844,0.0
2023-12-01,783705.11529844,783705.11529844,0.0
2023-12-04,783705.11529844,783705.11529844,0.0
2023-12-05,783705.11529844,783705.11529844,0.0
2023-12-06,783705.11529844,783705.11529844,0.0
2023-12-07,783705.11529844,783705.11529844,0.0
2023-12-08,783705.11529844,783705.11529844,0.0
2023-12-11,783705.11529844,783705.11529844,0.0
2023-12-12,783705.11529844,783705.11529844,0.0
2023-12-13,783705.11529844,783705.11529844,0.0
2023-12-14,783705.11529844,783705.11529844,0.0
2023-12-15,783705.11529844,783705.11529844,0.0
2023-12-18,783705.11529844,783705.11529844,0.0
2023-12-19,783705.11529844,783705.11529844,0.0
2023-12-20,783705.11529844,783705.11529844,0.0
2023-12-21,783705.11529844,783705.11529844,0.0
2023-12-22,783705.11529844,783705.11529844,0.0
2023-12-25,783705.11529844,783705.11529844,0.0
2023-12-26,783705.11529844,783705.11529844,0.0
2023-12-27,783705.11529844,783705.11529844,0.0
2023-12-28,783705.11529844,783705.11529844,0.0
2023-12-29,783705.11529844,783705.11529844,0.0
2024-01-02,783705.11529844,783705.11529844,0.0
2024-01-03,783705.11529844,783705.11529844,0.0
2024-01-04,783705.11529844,783705.11529844,0.0
2024-01-05,783705.11529844,783705.11529844,0.0
2024-01-08,783599.3468479319,431037.84515419917,352561.5016937327
2024-01-09,786288.8707414495,431037.84515419917,355251.02558725036
2024-01-10,784534.8334195903,431037.84515419917,353496.98826539103
2024-01-11,781260.6304187861,431037.84515419917,350222.7852645869
2024-01-12,783014.6677406454,431037.84515419917,351976.8225864462
2024-01-15,784651.7692410476,431037.84515419917,353613.92408684833
2024-01-16,785821.1274556203,431037.84515419917,354783.2823014212
2024-01-17,781494.5020617007,431037.84515419917,350456.65690750146
2024-01-18,778571.1065252684,431037.84515419917,347533.2613710692
2024-01-19,775998.518453208,431037.84515419917,344960.6732990088
2024-01-22,767725.2397005178,422260.4341956375,345464.8055048804
2024-01-23,768373.999898649,422260.4341956375,346113.5657030116
2024-01-24,773564.0814836989,422260.4341956375,351303.64728806145
2024-01-25,778429.7829696832,422260.4341956375,356169.3487740457
2024-01-26,784593.0048519298,422260.4341956375,362332.5706562924
2024-01-29,787836.8058425861,422260.4341956375,365576.37164694857
2024-01-30,783944.2446537986,422260.4341956375,361683.81045816117
2024-01-31,783944.2446537986,422260.4341956375,361683.81045816117
2024-02-01,781997.964059405,422260.4341956375,359737.52986376744
2024-02-02,782322.3441584706,422260.4341956375,360061.9099628331
2024-02-05,787512.4257435205,422260.4341956375,365251.9915478829
2024-02-06,790431.846635111,422260.4341956375,368171.4124394735
2024-02-07,787512.4257435205,422260.4341956375,365251.9915478829
2024-02-08,785566.1451491269,422260.4341956375,363305.7109534893
2024-02-19,793675.6476257672,422260.4341956375,371415.21343012963
2024-02-20,795297.5481210952,422260.4341956375,373037.11392545764
2024-02-21,806002.0913902605,422260.4341956375,383741.657194623
2024-02-22,806650.8515883917,422260.4341956375,384390.4173927542
2024-02-23,808272.7520837198,422260.4341956375,386012.3178880823
2024-02-26,798162.1468612191,239465.10715538665,558697.0397058325
2024-02-27,799608.2996818554,239465.10715538665,560143.1925264688
2024-02-28,798644.1978014312,239465.10715538665,559179.0906460445
2024-02-29,799608.2996818554,239465.10715538665,560143.1925264688
2024-03-01,800090.3506220675,239465.10715538665,560625.2434666809
2024-03-04,794787.7902797344,239465.10715538665,555322.6831243477
2024-03-05,806357.0128448249,239465.10715538665,566891.9056894382
2024-03-06,800090.3506220675,239465.10715538665,560625.2434666809
2024-03-07,802018.5543829161,239465.10715538665,562553.4472275294
2024-03-08,801054.4525024917,239465.10715538665,561589.3453471051
2024-03-11,800416.3114925933,280822.6925180703,519593.61897452304
2024-03-12,795535.6247158784,280822.6925180703,514712.93219780806
2024-03-13,793951.5658066043,280822.6925180703,513128.87328853406
2024-03-14,793886.9047989915,280822.6925180703,513064.2122809212
2024-03-15,801545.8774358325,280822.6925180703,520723.18491776224
2024-03-18,804407.6966994887,280822.6925180703,523585.00418141834
2024-03-19,799375.8174691717,280822.6925180703,518553.1249511014
2024-03-20,802828.6113927882,280822.6925180703,522005.91887471796
2024-03-21,803983.1522260123,280822.6925180703,523160.45970794203
2024-03-22,798726.8487414129,280822.6925180703,517904.15622334264
2024-03-25,798582.3753569138,0.02527404233114794,798582.3500828715
2024-03-26,791769.9684697692,0.02527404233114794,791769.943195727
2024-03-27,776456.0624426003,0.02527404233114794,776456.037168558
2024-03-28,790605.8015090092,0.02527404233114794,790605.7762349668
2024-03-29,790044.8808936067,0.02527404233114794,790044.8556195643
2024-04-01,806003.45157574,0.02527404233114794,806003.4263016976
2024-04-02,798747.2224985941,0.02527404233114794,798747.1972245517
2024-04-03,792493.0283229842,0.02527404233114794,792493.0030489418
2024-04-08,791211.3663890823,0.02527404233114794,791211.34111504
2024-04-09,790528.6433124233,0.02527404233114794,790528.618038381
2024-04-10,781709.18988875,0.02527404233114794,781709.1646147077
2024-04-11,786319.2852654483,0.02527404233114794,786319.259991406
2024-04-12,787801.3797232877,0.02527404233114794,787801.3544492454
2024-04-15,795543.0913430608,0.02527404233114794,795543.0660690186
2024-04-16,779466.2058057352,0.02527404233114794,779466.1805316928
2024-04-17,801118.8833234115,0.02527404233114794,801118.8580493692
2024-04-18,802724.6146911851,0.02527404233114794,802724.5894171428
2024-04-19,790456.5919141299,0.02527404233114794,790456.5666400876
2024-04-22,781413.1379134846,16252.245377161067,765160.8925363235
2024-04-23,769208.2043683068,16252.245377161067,752955.9589911457
2024-04-24,776802.4116024337,16252.245377161067,760550.1662252726
2024-04-25,778266.8280121731,16252.245377161067,762014.582635012
2024-04-26,780967.8817961258,16252.245377161067,764715.6364189647
2024-04-29,787433.9932791269,16252.245377161067,771181.7479019659
2024-04-30,782954.8376996114,16252.245377161067,766702.5923224504
2024-05-06,786929.5921393131,0.0014627020827902015,786929.590676611
2024-05-07,798059.234704165,0.0014627020827902015,798059.233241463
2024-05-08,791589.6134587451,0.0014627020827902015,791589.611996043
2024-05-09,807880.7520609163,0.0014627020827902015,807880.7505982142
2024-05-10,808862.2596032118,0.0014627020827902015,808862.2581405097
2024-05-13,804532.3464004373,0.0014627020827902015,804532.3449377352
2024-05-14,801892.8715451638,0.0014627020827902015,801892.8700824617
2024-05-15,794456.8494378902,0.0014627020827902015,794456.8479751882
2024-05-16,797266.5993777408,0.0014627020827902015,797266.5979150387
2024-05-17,809681.0973713478,0.0014627020827902015,809681.0959086458
2024-05-20,817486.0711630062,0.0014627020827902015,817486.0697003042
2024-05-21,809389.9447829175,0.0014627020827902015,809389.9433202154
2024-05-22,807855.8036763716,0.0014627020827902015,807855.8022136695
2024-05-23,798635.1966478813,0.0014627020827902015,798635.1951851792
2024-05-24,787663.0174809707,0.0014627020827902015,787663.0160182687
2024-05-27,796522.7905837068,0.0014627020827902015,796522.7891210048
2024-05-28,792800.7019906713,0.0014627020827902015,792800.7005279693
2024-05-29,791627.3574897131,0.0014627020827902015,791627.3560270111
2024-05-30,792087.664346007,0.0014627020827902015,792087.662883305
2024-05-31,796435.0538633623,0.0014627020827902015,796435.0524006602
2024-06-03,788806.111300879,0.0014627020827902015,788806.109838177
2024-06-04,795880.0960052458,0.0014627020827902015,795880.0945425438
2024-06-05,792126.665214507,0.0014627020827902015,792126.663751805
2024-06-06,785476.8605601802,0.0014627020827902015,785476.8590974781
2024-06-07,789456.9689782436,0.0014627020827902015,789456.9675155416
2024-06-11,785958.6466301205,0.0014627020827902015,785958.6451674184
2024-06-12,785708.7445637231,0.0014627020827902015,785708.743101021
2024-06-13,783086.1669545905,0.0014627020827902015,783086.1654918884
2024-06-14,781740.8687638557,0.0014627020827902015,781740.8673011536
2024-06-17,778261.5420752552,120615.0926295423,657646.4494457128
2024-06-18,781515.8304620788,120615.0926295423,660900.7378325365
2024-06-19,779613.2420992549,120615.0926295423,658998.1494697125
2024-06-20,770169.9976626718,120615.0926295423,649554.9050331295
2024-06-21,771017.274266205,120615.0926295423,650402.1816366627
2024-06-24,761924.4510029394,120615.0926295423,641309.358373397
2024-06-25,758007.6887091617,120615.0926295423,637392.5960796194
2024-06-26,765860.3975165575,120615.0926295423,645245.3048870151
2024-06-27,763761.3902275653,120615.0926295423,643146.297598023
2024-06-28,776335.7212532526,120615.0926295423,655720.6286237102
2024-07-01,779770.1445570592,194881.12121556175,584889.0233414974
2024-07-02,786427.5559982539,194881.12121556175,591546.4347826921
2024-07-03,782041.2985223558,194881.12121556175,587160.1773067941
2024-07-04,782923.7140634803,194881.12121556175,588042.5928479185
2024-07-05,771731.8525257345,194881.12121556175,576850.7313101727
2024-07-08,774757.4385347825,194881.12121556175,579876.3173192207
2024-07-09,781463.1260565795,194881.12121556175,586582.0048410178
2024-07-10,784010.4561399022,194881.12121556175,589129.3349243405
2024-07-11,780920.8783821675,194881.12121556175,586039.7571666058
2024-07-12,792434.9453909438,194881.12121556175,597553.824175382
2024-07-15,799148.490746783,194881.12121556175,604267.3695312212
2024-07-16,798414.2678263115,194881.12121556175,603533.1466107498
2024-07-17,802662.4372431965,194881.12121556175,607781.3160276348
2024-07-18,801457.8162310418,194881.12121556175,606576.69501548
2024-07-19,800833.614412261,194881.12121556175,605952.4931966993
2024-07-22,791802.8857381211,194881.12121556175,596921.7645225594
2024-07-23,795010.3424315887,194881.12121556175,600129.2212160269
2024-07-24,795074.334180275,194881.12121556175,600193.2129647132
2024-07-25,789519.3804835865,194881.12121556175,594638.2592680247
2024-07-26,782061.5076456359,194881.12121556175,587180.3864300741
2024-07-29,788938.752298707,749261.4500089698,39677.302289737265
2024-07-30,789353.0164757461,749261.4500089698,40091.56646677629
2024-07-31,790871.9851248891,749261.4500089698,41610.53511591937
2024-08-01,791056.1025369065,749261.4500089698,41794.652527936705
2024-08-02,789951.3980648024,749261.4500089698,40689.948055832654
2024-08-05,788110.223944629,749261.4500089698,38848.77393565923
2024-08-06,788340.3707096507,749261.4500089698,39078.92070068091
2024-08-07,787834.0478266029,749261.4500089698,38572.597817633214
2024-08-08,787972.135885616,749261.4500089698,38710.68587664622
2024-08-09,788110.223944629,749261.4500089698,38848.77393565923
2024-08-12,787914.5071356546,787914.5071356546,0.0
2024-08-13,787914.5071356546,787914.5071356546,0.0
2024-08-14,787914.5071356546,787914.5071356546,0.0
2024-08-15,787914.5071356546,787914.5071356546,0.0
2024-08-16,787914.5071356546,787914.5071356546,0.0
2024-08-19,787914.5071356546,787914.5071356546,0.0
2024-08-20,787914.5071356546,787914.5071356546,0.0
2024-08-21,787914.5071356546,787914.5071356546,0.0
2024-08-22,787914.5071356546,787914.5071356546,0.0
2024-08-23,787914.5071356546,787914.5071356546,0.0
2024-08-26,787914.5071356546,787914.5071356546,0.0
2024-08-27,787914.5071356546,787914.5071356546,0.0
2024-08-28,787914.5071356546,787914.5071356546,0.0
2024-08-29,787914.5071356546,787914.5071356546,0.0
2024-08-30,787914.5071356546,787914.5071356546,0.0
2024-09-02,787914.5071356546,787914.5071356546,0.0
2024-09-03,787914.5071356546,787914.5071356546,0.0
2024-09-04,787914.5071356546,787914.5071356546,0.0
2024-09-05,787914.5071356546,787914.5071356546,0.0
2024-09-06,787914.5071356546,787914.5071356546,0.0
2024-09-09,787914.5071356546,787914.5071356546,0.0
2024-09-10,787914.5071356546,787914.5071356546,0.0
2024-09-11,787914.5071356546,787914.5071356546,0.0
2024-09-12,787914.5071356546,787914.5071356546,0.0
2024-09-13,787914.5071356546,787914.5071356546,0.0
2024-09-18,787914.5071356546,787914.5071356546,0.0
2024-09-19,787914.5071356546,787914.5071356546,0.0
2024-09-20,787914.5071356546,787914.5071356546,0.0
2024-09-23,787914.5071356546,787914.5071356546,0.0
2024-09-24,787914.5071356546,787914.5071356546,0.0
2024-09-25,787914.5071356546,787914.5071356546,0.0
2024-09-26,787914.5071356546,787914.5071356546,0.0
2024-09-27,787914.5071356546,787914.5071356546,0.0
2024-09-30,787914.5071356546,787914.5071356546,0.0
2024-10-08,787713.6492117948,118187.23634580796,669526.4128659868
2024-10-09,728120.4535365496,118187.23634580796,609933.2171907416
2024-10-10,738437.7685440038,118187.23634580796,620250.5321981958
2024-10-11,718282.352611406,118187.23634580796,600095.116265598
2024-10-14,731360.2280561889,118187.23634580796,613172.9917103809
2024-10-15,716067.5267122465,118187.23634580796,597880.2903664386
2024-10-16,711222.4363245838,118187.23634580796,593035.1999787758
2024-10-17,702532.0377342594,118187.23634580796,584344.8013884514
2024-10-18,719078.1866189779,118187.23634580796,600890.9502731699
2024-10-21,729002.4118090165,0.03221984609263018,729002.3795891705
2024-10-22,726667.5398970959,0.03221984609263018,726667.5076772498
2024-10-23,722707.7351282334,0.03221984609263018,722707.7029083874
2024-10-24,717797.7093405414,0.03221984609263018,717797.6771206952
2024-10-25,722079.3062041008,0.03221984609263018,722079.2739842548
2024-10-28,730223.5146946313,0.03221984609263018,730223.4824747853
2024-10-29,719159.9511938321,0.03221984609263018,719159.9189739861
2024-10-30,716111.3273206202,0.03221984609263018,716111.2951007742
2024-10-31,720026.3057367234,0.03221984609263018,720026.2735168772
2024-11-01,710620.807731488,0.03221984609263018,710620.775511642
2024-11-04,717347.872585254,107508.44400147599,609839.428583778
2024-11-05,726277.8557302312,107508.44400147599,618769.4117287551
2024-11-06,720958.3792972022,107508.44400147599,613449.9352957262
2024-11-07,729225.8440409882,107508.44400147599,621717.4000395123
2024-11-08,725783.233114246,107508.44400147599,618274.78911277
