日期,ETF代码,ETF名称,主题,技术面得分,基本面得分,综合得分,是否通过流动性过滤,是否通过趋势过滤,是否通过估值过滤,是否通过市场环境过滤,是否通过60分钟过滤,最终是否入选,目标仓位,风格,风格内得分,风格内排名,风格目标仓位,基础风格目标仓位,现金目标仓位,市场状态,市场状态分数,指数趋势分,ETF宽度分,回撤风险分,结构行情分,融资风险分,融资余额分位,融资余额变化率,强势ETF占比,Top3_60日收益,Top3相对收益,60日正收益占比,是否因缓冲保留,股息率,股息率分位,红利利差,红利利差分位,成交额拥挤度,相对沪深300_60日收益,成分加权PB,PB历史分位,估值得分,ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,volume,amount,ma20,ma60,ma120,ma250,ret_20,ret_60,ret_120,daily_ret,vol_20,max_drawdown_60,drawdown_risk_60,premium_20,avg_amount_20,avg_amount_120,amount_crowding,avg_volume_20,trend_pass,trend_structure,etf_code,etf_name,theme,style,benchmark_ret_60,benchmark_ret_120,relative_ret_60,relative_ret_120,fundamental_score,valuation_percentile,valuation_filter_pass,valuation_score,roe_score,growth_fundamental_score,dividend_yield_abs,dividend_yield_percentile,dividend_spread,dividend_spread_percentile,weighted_pb,weighted_pe_ttm,pb_percentile,pe_percentile,fundamental_source,constituent_count,liquidity_pass,trend_filter_pass,intraday_filter_pass,market_state,market_score,index_trend_score,breadth_score,risk_score,structure_score,top3_ret60,positive_ret60_ratio,top3_relative_ret60,margin_risk_score,margin_balance_percentile,margin_balance_change,strong_etf_ratio,market_filter_pass,style_target_weight,base_style_target_weight,cash_target_weight,style_score,technical_score,final_score,selected,target_weight,style_rank,kept_by_buffer,signal_date,execution_date
2022-08-12,515790.SH,光伏ETF,光伏,1.2752466516042895,0.4625,1.2752466516042895,True,True,True,True,True,True,0.35,growth,1.2752466516042895,1,0.35,0.25,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0048359168694828,0.25,-0.022724083130517197,0.25,-0.08236623371718865,0.18529706333875007,7.644058147612855,0.2777777777777778,0.625,515790.SH,2022-08-12,1.758,1.752,1.762,1.723,1.724,-0.034,-1.934,2863372.42,497770554.0,1.7241,1.6204666666666665,1.497425,1.592328,-0.01710376282782211,0.23319027181688123,0.2047519217330538,-0.019340159271899915,0.3006190446349466,-0.026538678712591746,0.026538678712591746,-5.8001276028063486e-05,731161043.9,796789602.525,-0.08236623371718865,4242480.736500001,True,3.0,515790.SH,光伏ETF,光伏,growth,0.047893208478131166,-0.09462028453555404,0.18529706333875007,0.29937220626860783,0.4625,0.375,True,0.625,,0.5,0.0048359168694828,0.25,-0.022724083130517197,0.25,7.644058147612855,42.97545254293726,0.2777777777777778,0.4722222222222222,constituent_weighted,238.0,True,True,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.35,0.25,0.0,1.2752466516042895,1.2752466516042895,1.2752466516042895,True,0.35,1,False,2022-08-12,2022-08-15
2022-08-12,159928.SZ,消费ETF,消费,-0.62029760081126,0.5944444444444444,-0.62029760081126,True,True,True,True,True,True,0.55,stable_value,-0.62029760081126,3,0.55,0.55,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,True,0.0129676015497905,0.5,-0.014592398450209498,0.5,-0.00563543471071648,0.051390312504468794,11.269031112512884,0.3055555555555556,0.7361111111111112,159928.SZ,2022-08-12,1.068,1.065,1.078,1.062,1.074,0.006,0.5618,1452378.36,155393239.0,1.08165,1.0759333333333332,1.0521166666666666,1.096392,-0.026291931097008114,0.09928352098259996,-0.05789473684210511,0.00561797752808979,0.16262455025612474,-0.07652622527944963,0.07652622527944963,-0.007072528082096685,169853660.1,170816284.11666667,-0.00563543471071648,1571650.153,False,2.0,159928.SZ,消费ETF,消费,stable_value,0.047893208478131166,-0.09462028453555404,0.051390312504468794,0.036725547693448934,0.5944444444444444,0.2638888888888889,True,0.7361111111111112,,0.5,0.0129676015497905,0.5,-0.014592398450209498,0.5,11.269031112512884,37.70444293399867,0.3055555555555556,0.2222222222222222,constituent_weighted,115.0,True,True,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.55,0.55,0.0,-0.62029760081126,-0.62029760081126,-0.62029760081126,True,0.55,3,True,2022-08-12,2022-08-15
2022-08-12,512400.SH,有色金属ETF,有色,0.667114857323612,0.5673611111111111,0.667114857323612,True,False,True,True,True,False,0.0,cyclical_value,0.667114857323612,1,0.1,0.1,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0089750439231255,0.375,-0.0185849560768745,0.375,-0.24183377748134438,0.08855045349369983,4.891124665275591,0.2777777777777778,0.7777777777777778,512400.SH,2022-08-12,1.292,1.288,1.307,1.284,1.291,-0.001,-0.0774,850104.0,110166505.0,1.2637,1.2655500000000002,1.2443416666666667,1.3285360000000002,0.03362690152121672,0.136443661971831,-0.059037900874635674,-0.0007739938080496556,0.22822513612330397,-0.06177325581395343,0.06177325581395343,0.021603228614386127,110337501.65,145532072.48333332,-0.24183377748134438,873783.0164999999,False,2.0,512400.SH,有色金属ETF,有色,cyclical_value,0.047893208478131166,-0.09462028453555404,0.08855045349369983,0.03558238366091837,0.5673611111111111,0.2222222222222222,True,0.7777777777777778,,0.5,0.0089750439231255,0.375,-0.0185849560768745,0.375,4.891124665275591,21.761684197390966,0.2777777777777778,0.16666666666666666,constituent_weighted,119.0,True,False,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.1,0.1,0.0,0.667114857323612,0.667114857323612,0.667114857323612,False,0.0,1,False,2022-08-12,2022-08-15
2022-08-12,515220.SH,煤炭ETF,煤炭,0.3197314369768023,0.6694444444444445,0.3197314369768023,True,False,True,True,True,False,0.0,cyclical_value,0.3197314369768023,2,0.1,0.1,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0631891287825308,1.0,0.0356291287825308,1.0,-0.01028588341277481,0.08155072953463094,1.927945399283057,0.9166666666666666,0.48611111111111116,515220.SH,2022-08-12,2.419,2.429,2.49,2.429,2.478,0.059,2.439,1382896.76,341432114.0,2.3841,2.4259166666666663,2.3114416666666666,2.168988,0.058070025619129106,0.1294439380127621,0.2224962999506661,0.024390243902439046,0.34253864464347233,-0.078125,0.078125,0.039385931798162854,350046649.25,353684607.89166665,-0.01028588341277481,1471953.584,False,2.0,515220.SH,煤炭ETF,煤炭,cyclical_value,0.047893208478131166,-0.09462028453555404,0.08155072953463094,0.31711658448622015,0.6694444444444445,0.5138888888888888,True,0.48611111111111116,,0.5,0.0631891287825308,1.0,0.0356291287825308,1.0,1.927945399283057,8.595534621403434,0.9166666666666666,0.1111111111111111,constituent_weighted,36.0,True,False,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.1,0.1,0.0,0.3197314369768023,0.3197314369768023,0.3197314369768023,False,0.0,2,False,2022-08-12,2022-08-15
2022-08-12,512000.SH,券商ETF,证券,0.003717442056420892,0.6548611111111111,0.003717442056420892,True,False,True,True,True,False,0.0,cyclical_value,0.003717442056420892,3,0.1,0.1,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0209513332173779,0.625,-0.006608666782622098,0.625,-0.24434315153901542,0.029215225256808752,1.854290613478952,0.2222222222222222,0.7777777777777778,512000.SH,2022-08-12,0.898,0.891,0.902,0.888,0.894,-0.004,-0.4454,6742946.45,603845662.0,0.8663000000000001,0.8839666666666666,0.8929416666666667,0.99526,0.04074505238649606,0.07710843373493992,-0.11660079051383399,-0.0044543429844098315,0.26651456809763197,-0.07929969104016477,0.07929969104016477,0.031975066374235084,529633654.45,700891754.675,-0.24434315153901542,6110609.1565,False,1.0,512000.SH,券商ETF,证券,cyclical_value,0.047893208478131166,-0.09462028453555404,0.029215225256808752,-0.02198050597827994,0.6548611111111111,0.2222222222222222,True,0.7777777777777778,,0.5,0.0209513332173779,0.625,-0.006608666782622098,0.625,1.854290613478952,16.358594853751104,0.2222222222222222,0.2222222222222222,constituent_weighted,48.0,True,False,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.1,0.1,0.0,0.003717442056420892,0.003717442056420892,0.003717442056420892,False,0.0,3,False,2022-08-12,2022-08-15
2022-08-12,515210.SH,钢铁ETF,钢铁,-0.06903094094491978,0.49861111111111106,-0.06903094094491978,True,False,True,True,True,False,0.0,cyclical_value,-0.06903094094491978,4,0.1,0.1,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.054196365504117,0.75,0.026636365504117004,0.75,-0.39125608923728816,-0.001924325875584998,2.204554458509879,1.0,0.2777777777777778,515210.SH,2022-08-12,1.48,1.48,1.488,1.474,1.479,-0.001,-0.0676,485949.0,72036133.0,1.4779499999999999,1.5009666666666668,1.5075,1.651376,-0.0013504388926400823,0.04596888260254617,-0.10796139927623638,-0.0006756756756756133,0.17509091362418075,-0.06863979848866497,0.06863979848866497,0.0007104435197402559,67267489.1,110502114.125,-0.39125608923728816,455294.43149999995,False,0.0,515210.SH,钢铁ETF,钢铁,cyclical_value,0.047893208478131166,-0.09462028453555404,-0.001924325875584998,-0.013341114740682336,0.49861111111111106,0.7222222222222222,True,0.2777777777777778,,0.5,0.054196365504117,0.75,0.026636365504117004,0.75,2.204554458509879,8.295020955989347,1.0,0.4444444444444444,constituent_weighted,43.0,True,False,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.1,0.1,0.0,-0.06903094094491978,-0.06903094094491978,-0.06903094094491978,False,0.0,4,False,2022-08-12,2022-08-15
2022-08-12,512200.SH,地产ETF,地产,-0.9215327954119157,0.5697916666666667,-0.9215327954119157,True,False,True,True,True,False,0.0,cyclical_value,-0.9215327954119157,5,0.1,0.1,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0303927295715206,0.6875,0.002832729571520601,0.6875,-0.17271459871839112,-0.13386033869304903,1.3258237808506843,0.05555555555555555,0.5416666666666666,512200.SH,2022-08-12,0.72,0.718,0.728,0.714,0.723,0.003,0.4167,2735910.0,197635873.0,0.72475,0.7416666666666667,0.7723583333333333,0.77762,0.022630834512022746,-0.08596713021491786,-0.08596713021491786,0.004166666666666652,0.2659629010629568,-0.07662835249042155,0.07662835249042155,-0.002414625733011433,268999940.05,325159781.175,-0.17271459871839112,3703069.9174999995,False,0.0,512200.SH,地产ETF,地产,cyclical_value,0.047893208478131166,-0.09462028453555404,-0.13386033869304903,0.00865315432063618,0.5697916666666667,0.45833333333333337,True,0.5416666666666666,,0.45,0.0303927295715206,0.6875,0.002832729571520601,0.6875,1.3258237808506843,11.607013450440965,0.05555555555555555,0.8611111111111112,constituent_weighted,114.0,True,False,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.1,0.1,0.0,-0.9215327954119157,-0.9215327954119157,-0.9215327954119157,False,0.0,5,False,2022-08-12,2022-08-15
2022-08-12,512660.SH,军工ETF,军工,0.40706603095574345,0.41284722222222225,0.40706603095574345,True,True,True,True,True,False,0.0,growth,0.40706603095574345,2,0.35,0.25,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0043420240768388,0.1875,-0.0232179759231612,0.1875,0.3312385407388252,0.10638713018602708,5.182694460699415,0.4722222222222222,0.5555555555555556,512660.SH,2022-08-12,1.254,1.252,1.252,1.226,1.227,-0.027,-2.1531,4535910.63,560062967.0,1.20585,1.1532333333333333,1.1262083333333333,1.2336,0.056847545219638196,0.15428033866415825,0.02079866888519155,-0.021531100478468845,0.2918585507124794,-0.021531100478468845,0.021531100478468845,0.017539494962059976,776014933.7,582927033.7,0.3312385407388252,6434093.6265,True,3.0,512660.SH,军工ETF,军工,growth,0.047893208478131166,-0.09462028453555404,0.10638713018602708,0.1154189534207456,0.41284722222222225,0.4444444444444444,True,0.5555555555555556,,0.5,0.0043420240768388,0.1875,-0.0232179759231612,0.1875,5.182694460699415,58.78374196873567,0.4722222222222222,0.4166666666666667,constituent_weighted,95.0,True,True,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.35,0.25,0.0,0.40706603095574345,0.40706603095574345,0.40706603095574345,False,0.0,2,False,2022-08-12,2022-08-15
2022-08-12,515030.SH,新能源车ETF,新能源车,0.3956527301164211,0.6309027777777778,0.3956527301164211,True,False,True,True,True,False,0.0,growth,0.3956527301164211,3,0.35,0.25,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0631327122566183,0.9375,0.0355727122566183,0.9375,-0.15898445357659496,0.12097921079132368,1.9609444789423072,1.0,0.4444444444444444,515030.SH,2022-08-12,2.245,2.236,2.253,2.204,2.208,-0.037,-1.6481,1293469.01,287749624.0,2.261,2.2137000000000002,2.0492333333333335,2.2437560000000003,-0.05842217484008527,0.16887241926945484,0.025069637883008422,-0.016481069042316276,0.2612720992034264,-0.11003627569528407,0.11003627569528407,-0.02344095532950019,389596945.0,463245830.18333334,-0.15898445357659496,1720807.769,False,2.0,515030.SH,新能源车ETF,新能源车,growth,0.047893208478131166,-0.09462028453555404,0.12097921079132368,0.11968992241856247,0.6309027777777778,0.5555555555555556,True,0.4444444444444444,,0.5,0.0631327122566183,0.9375,0.0355727122566183,0.9375,1.9609444789423072,8.630581060766787,1.0,0.1111111111111111,constituent_weighted,36.0,True,False,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.35,0.25,0.0,0.3956527301164211,0.3956527301164211,0.3956527301164211,False,0.0,3,False,2022-08-12,2022-08-15
2022-08-12,159819.SZ,人工智能ETF,人工智能,-0.283679141474148,0.523263888888889,-0.283679141474148,True,True,True,True,True,False,0.0,growth,-0.283679141474148,4,0.35,0.25,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0081030497338579,0.3125,-0.019456950266142095,0.3125,0.0053293109188641274,0.057821077236154705,5.412492067875669,0.3055555555555556,0.7222222222222222,159819.SZ,2022-08-12,0.784,0.787,0.789,0.771,0.774,-0.01,-1.2755,569065.01,44106877.0,0.75605,0.7480333333333333,0.7756416666666667,0.8802239999999999,0.0705394190871369,0.10571428571428587,-0.16504854368932043,-0.012755102040816313,0.27965723505437123,-0.017766497461928932,0.017766497461928932,0.023741816017459172,43697004.95,43465364.50833333,0.0053293109188641274,578747.3520000001,True,2.0,159819.SZ,人工智能ETF,人工智能,growth,0.047893208478131166,-0.09462028453555404,0.057821077236154705,-0.07042825915376638,0.523263888888889,0.2777777777777778,True,0.7222222222222222,,0.5,0.0081030497338579,0.3125,-0.019456950266142095,0.3125,5.412492067875669,40.38762019747387,0.3055555555555556,0.25,constituent_weighted,249.0,True,True,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.35,0.25,0.0,-0.283679141474148,-0.283679141474148,-0.283679141474148,False,0.0,4,False,2022-08-12,2022-08-15
2022-08-12,512010.SH,医药ETF,医药,-0.53004816681964,0.6336805555555556,-0.53004816681964,True,False,True,True,True,False,0.0,growth,-0.53004816681964,5,0.35,0.25,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0105512730046781,0.4375,-0.017008726995321896,0.4375,0.1929372499047428,0.04027883453262149,6.6199573475513205,0.1111111111111111,0.8888888888888888,512010.SH,2022-08-12,0.505,0.503,0.508,0.5,0.506,0.001,0.198,8509318.29,429364765.0,0.50745,0.5088666666666667,0.5081,0.579788,-0.0434782608695653,0.08817204301075265,-0.05243445692883897,0.001980198019801982,0.2591697997709324,-0.11999999999999988,0.11999999999999988,-0.002857424376785822,534563480.4,448106956.5416667,0.1929372499047428,10549981.6555,False,1.0,512010.SH,医药ETF,医药,growth,0.047893208478131166,-0.09462028453555404,0.04027883453262149,0.042185827606715076,0.6336805555555556,0.1111111111111111,True,0.8888888888888888,,0.5,0.0105512730046781,0.4375,-0.017008726995321896,0.4375,6.6199573475513205,25.33355204680169,0.1111111111111111,0.1111111111111111,constituent_weighted,341.0,True,False,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.35,0.25,0.0,-0.53004816681964,-0.53004816681964,-0.53004816681964,False,0.0,5,False,2022-08-12,2022-08-15
2022-08-12,159995.SZ,芯片ETF,芯片,-0.6307364528889928,0.5135416666666667,-0.6307364528889928,True,True,True,True,True,False,0.0,growth,-0.6307364528889928,6,0.35,0.25,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0027703907937616,0.0625,-0.0247896092062384,0.0625,0.08892599575348559,0.013606370291877168,7.569178020441679,0.05555555555555555,0.9166666666666666,159995.SZ,2022-08-12,1.288,1.281,1.289,1.26,1.26,-0.028,-2.1739,4166892.4,531401676.0,1.20875,1.20315,1.2308333333333334,1.4173799999999999,0.06508875739644959,0.061499578770008334,-0.09742120343839533,-0.021739130434782594,0.3142651933096238,-0.021739130434782594,0.021739130434782594,0.04239917269906934,680872263.8,625269546.7416667,0.08892599575348559,5607126.823000001,True,2.0,159995.SZ,芯片ETF,芯片,growth,0.047893208478131166,-0.09462028453555404,0.013606370291877168,-0.0028009189028412873,0.5135416666666667,0.08333333333333333,True,0.9166666666666666,,0.5,0.0027703907937616,0.0625,-0.0247896092062384,0.0625,7.569178020441679,41.66284287912059,0.05555555555555555,0.1111111111111111,constituent_weighted,105.0,True,True,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.35,0.25,0.0,-0.6307364528889928,-0.6307364528889928,-0.6307364528889928,False,0.0,6,False,2022-08-12,2022-08-15
2022-08-12,512480.SH,半导体ETF,半导体,-0.6335016514936725,0.51875,-0.6335016514936725,True,True,True,True,True,False,0.0,growth,-0.6335016514936725,7,0.35,0.25,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0033503209477043,0.125,-0.024209679052295697,0.125,0.491932536181241,0.04769502681598636,8.43813906507886,0.1388888888888889,0.875,512480.SH,2022-08-12,1.069,1.06,1.071,1.041,1.043,-0.026,-2.4322,6794736.24,717483740.0,0.9756499999999999,0.9667,0.9867083333333333,1.1383320000000001,0.12030075187969902,0.09558823529411753,-0.062050359712230385,-0.024321796071094526,0.3962900461692718,-0.024321796071094526,0.024321796071094526,0.06903090247527288,807469724.95,541224020.1,0.491932536181241,8169155.2575,True,2.0,512480.SH,半导体ETF,半导体,growth,0.047893208478131166,-0.09462028453555404,0.04769502681598636,0.03256992482332366,0.51875,0.125,True,0.875,,0.5,0.0033503209477043,0.125,-0.024209679052295697,0.125,8.43813906507886,39.110568248662176,0.1388888888888889,0.1111111111111111,constituent_weighted,43.0,True,True,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.35,0.25,0.0,-0.6335016514936725,-0.6335016514936725,-0.6335016514936725,False,0.0,7,False,2022-08-12,2022-08-15
2022-08-12,512800.SH,银行ETF,银行,0.8845495988449059,0.8215277777777776,0.8845495988449059,True,False,True,True,True,False,0.0,stable_value,0.8845495988449059,1,0.55,0.55,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0584850548044855,0.875,0.030925054804485503,0.875,-0.16198415892424212,-0.07462131907720948,0.660287054953502,0.05555555555555555,0.9444444444444444,512800.SH,2022-08-12,1.054,1.05,1.057,1.048,1.056,0.002,0.1898,2057888.82,216566984.0,1.0617,1.0901,1.1145749999999999,1.138332,-0.005649717514124353,-0.026728110599078314,-0.12146422628951736,0.00189753320683117,0.14540800302161502,-0.07449605609114807,0.07449605609114807,-0.005368748233964382,289713822.7,345714016.96666664,-0.16198415892424212,2731843.35,False,0.0,512800.SH,银行ETF,银行,stable_value,0.047893208478131166,-0.09462028453555404,-0.07462131907720948,-0.02684394175396332,0.8215277777777776,0.05555555555555555,True,0.9444444444444444,,0.55,0.0584850548044855,0.875,0.030925054804485503,0.875,0.660287054953502,4.673235619641086,0.05555555555555555,0.05555555555555555,constituent_weighted,42.0,True,False,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.55,0.55,0.0,0.8845495988449059,0.8845495988449059,0.8845495988449059,False,0.0,1,False,2022-08-12,2022-08-15
2022-08-12,510880.SH,红利ETF,红利,0.6618782464020652,0.641875,0.6618782464020652,True,True,True,True,True,False,0.0,stable_value,0.6618782464020652,2,0.55,0.55,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.055,0.8125,0.027440000000000003,0.8125,-0.2185095525250752,-0.020399376965970495,,,0.55,510880.SH,2022-08-12,2.888,2.888,2.918,2.888,2.915,0.027,0.9349,1107163.79,322211704.0,2.8823,2.9028,2.9011583333333335,2.9204519999999996,0.019944016794961383,0.02749383151216067,0.01461886529759826,0.009349030470914066,0.15807587877519744,-0.02475744396119095,0.02475744396119095,0.011345106338688016,260094421.9,332818427.5833333,-0.2185095525250752,905105.2215,False,2.0,510880.SH,红利ETF,红利,stable_value,0.047893208478131166,-0.09462028453555404,-0.020399376965970495,0.1092391498331523,0.641875,,True,0.55,,0.55,0.055,0.8125,0.027440000000000003,0.8125,,,,,manual_fallback,0.0,True,True,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.55,0.55,0.0,0.6618782464020652,0.6618782464020652,0.6618782464020652,False,0.0,2,False,2022-08-12,2022-08-15
2022-08-12,561560.SH,电力ETF,电力,-0.9261302444357109,0.3552083333333333,-0.9261302444357109,True,True,False,True,True,False,0.0,stable_value,-0.9261302444357109,4,0.55,0.55,0.0,neutral,2,-1,2,0,1,0,0.21428571428571427,0.007758230542272537,0.625,0.18544767658349812,0.13755446810536695,0.875,False,0.0203769119186999,0.5625,-0.007183088081300099,0.5625,,0.00525639782108156,2.426014532644399,0.8333333333333334,0.08333333333333326,561560.SH,2022-08-12,1.057,1.058,1.075,1.054,1.07,0.013,1.2299,314652.0,33623466.0,1.07155,1.0656166666666667,,,-0.03342366757000892,0.053149606299212726,,0.012298959318826963,0.23817072777002501,-0.0703735881841876,0.0703735881841876,-0.001446502729690602,32452749.5,,,302991.7765,True,2.0,561560.SH,电力ETF,电力,stable_value,0.047893208478131166,-0.09462028453555404,0.00525639782108156,,0.3552083333333333,0.9166666666666667,False,0.08333333333333326,,0.5,0.0203769119186999,0.5625,-0.007183088081300099,0.5625,2.426014532644399,27.297723917190048,0.8333333333333334,1.0,constituent_weighted,116.0,True,True,True,neutral,2,-1,2,0,1,0.18544767658349812,0.875,0.13755446810536695,0,0.21428571428571427,0.007758230542272537,0.625,True,0.55,0.55,0.0,-0.9261302444357109,-0.9261302444357109,-0.9261302444357109,False,0.0,4,False,2022-08-12,2022-08-15
2022-08-26,515220.SH,煤炭ETF,煤炭,0.7598411436100859,0.559375,0.7598411436100859,True,True,True,True,True,True,0.1,cyclical_value,0.7598411436100859,1,0.1,0.05,0.10000000000000002,weak,-1,-1,0,-1,1,0,0.20930232558139536,0.0006308197700870544,0.25,0.1412606829452061,0.13686479097793192,0.625,False,0.0542358430469891,0.8125,0.0278058430469891,0.8125,0.03901543208427838,0.1333186329385443,2.2406803419936563,1.0,0.375,515220.SH,2022-08-26,2.792,2.754,2.77,2.7,2.718,-0.074,-2.6504,1843112.27,502626691.0,2.4903500000000003,2.4629333333333334,2.3499666666666665,2.200508,0.144421052631579,0.13771452490581848,0.20639147802929414,-0.026504297994269232,0.34599911483378837,-0.026504297994269232,0.026504297994269232,0.09141285361495366,378029734.8,363834571.775,0.03901543208427838,1518820.7480000001,True,3.0,515220.SH,煤炭ETF,煤炭,cyclical_value,0.00439589196727419,-0.09756569972991869,0.1333186329385443,0.3039571777592128,0.559375,0.625,True,0.375,,0.5,0.0542358430469891,0.8125,0.0278058430469891,0.8125,2.2406803419936563,9.30142519779053,1.0,0.25,constituent_weighted,36.0,True,True,True,weak,-1,-1,0,-1,1,0.1412606829452061,0.625,0.13686479097793192,0,0.20930232558139536,0.0006308197700870544,0.25,True,0.1,0.05,0.10000000000000002,0.7598411436100859,0.7598411436100859,0.7598411436100859,True,0.1,1,False,2022-08-26,2022-08-29
2022-08-26,515790.SH,光伏ETF,光伏,1.2122984754615798,0.5291666666666667,1.2122984754615798,True,True,True,True,True,True,0.1,growth,1.2122984754615798,1,0.1,0.05,0.10000000000000002,weak,-1,-1,0,-1,1,0,0.20930232558139536,0.0006308197700870544,0.25,0.1412606829452061,0.13686479097793192,0.625,True,0.0046885201461818,0.25,-0.021741479853818198,0.25,0.0011618504742563207,0.19295417776773283,7.20678300994969,0.16666666666666666,0.7916666666666667,515790.SH,2022-08-26,1.739,1.745,1.764,1.706,1.717,-0.022,-1.2651,3424593.0,593943549.0,1.7613999999999996,1.6890666666666665,1.521275,1.59826,-0.022209567198177682,0.19735006973500702,0.09923175416133168,-0.012650948821161578,0.3344572315860043,-0.08132691278758686,0.08132691278758686,-0.025207221528329438,813811780.8,812867350.4833333,0.0011618504742563207,4615181.4315,True,3.0,515790.SH,光伏ETF,光伏,growth,0.00439589196727419,-0.09756569972991869,0.19295417776773283,0.19679745389125036,0.5291666666666667,0.20833333333333331,True,0.7916666666666667,,0.5,0.0046885201461818,0.25,-0.021741479853818198,0.25,7.20678300994969,39.220248766418415,0.16666666666666666,0.25,constituent_weighted,256.0,True,True,True,weak,-1,-1,0,-1,1,0.1412606829452061,0.625,0.13686479097793192,0,0.20930232558139536,0.0006308197700870544,0.25,True,0.1,0.05,0.10000000000000002,1.2122984754615798,1.2122984754615798,1.2122984754615798,True,0.1,1,True,2022-08-26,2022-08-29
