trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20221028,SSE,768599549673.0,26785595840.0,32967114671.0,66464225035.0,489692213.0,835063774708.0,8159625569.0
20221028,SZSE,672588696090.0,27367799143.0,32539616705.0,36582777303.0,309657243.0,709171473393.0,3529774336.0
