trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20210430,SSE,793351750738.0,36829069449.0,42982112348.0,91993888735.0,141528413.0,885345639473.0,7783077468.0
20210430,SZSE,709203424877.0,35637243912.0,42364217540.0,59704494220.0,68956752.0,768907919097.0,3259454660.0
