trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20260123,BSE,8992454215.0,1398369460.0,2820655633.0,183253.0,2300.0,8992637468.0,5154.0
20260123,SSE,1365416506544.0,145908474464.0,145614213103.0,11621093846.0,44646066.0,1377037600390.0,2185844277.0
20260123,SZSE,1331731563883.0,155455848321.0,157088302578.0,5713594740.0,30096720.0,1337445158623.0,649300611.0
