trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20251017,BSE,7452675263.0,388801142.0,2050569435.0,216905.0,0.0,7452892168.0,8963.0
20251017,SSE,1224047953848.0,99060620838.0,112762088032.0,11452181650.0,74108251.0,1235500135498.0,2427236269.0
20251017,SZSE,1181334070444.0,99323898919.0,112773633186.0,5097664300.0,50605357.0,1186431734744.0,695973532.0
