ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300312.SZ,20210122,4.19,5.5928,7.2362,0.71,261.6451,,235.9003,19.2838,37.4707,0.0,,32004.0,20962.0651,16201.2701,134096.76,87831.0528
601878.SH,20210122,13.82,1.4956,3.6294,1.51,51.6208,38.8398,2.6637,8.8252,5.779,0.6006,0.6006,361404.4514,361404.4514,148921.9355,4994609.5183,4994609.5183
300178.SZ,20210122,3.43,2.5741,3.6531,0.85,,,2.2362,0.6414,6.2025,0.0,,61650.8293,58418.7323,41164.9439,211462.3445,200376.2518
300717.SZ,20210122,16.28,4.8993,6.6258,0.75,32.2424,41.9123,2.8234,5.2808,6.174,1.2285,1.2285,10240.0,5747.2,4249.6,166707.2,93564.416
603196.SH,20210122,5.29,0.4439,1.588,0.75,144.0579,,1.5884,1.1393,1.4747,3.7807,3.7807,24000.0,24000.0,6708.5,126960.0,126960.0
300302.SZ,20210122,10.6,2.1789,2.8401,1.8,453.2673,260.884,3.6485,14.7245,17.7884,0.0943,0.0943,47987.123,34267.9682,26290.2839,508663.5038,363240.4629
002694.SZ,20210122,2.28,1.6559,2.403,1.01,127.5205,,1.4265,0.8301,0.9354,0.0,,59719.68,52923.4861,36467.6094,136160.8704,120665.5483
688057.SH,20210122,31.94,3.8846,3.8846,2.26,34.2157,23.5228,2.9358,11.3328,8.9811,,,27600.0,6377.3849,6377.3849,881544.0,203693.6737
600310.SH,20210122,3.79,0.9396,1.8805,1.39,25.8785,43.837,1.3801,0.1484,0.1309,1.2644,1.2644,103642.5602,82777.5,41362.701,392805.3032,313726.725
603587.SH,20210122,17.8,4.0347,4.0347,1.61,13.7184,13.832,2.5524,3.6013,3.7125,4.6816,4.6816,48120.0,11400.0,11400.0,856536.0,202920.0
300187.SZ,20210122,5.98,0.686,1.8153,0.7,67.9369,51.2399,2.6348,5.7386,6.4326,3.6455,3.6455,64450.0165,63547.4541,24014.873,385411.0987,380013.7755
000933.SZ,20210122,7.09,2.9205,5.1998,1.13,11.7586,,2.3533,0.898,0.845,1.2012,1.2012,223146.1809,190050.0,106745.2023,1582106.4226,1347454.5
600396.SH,20210122,2.47,0.5103,1.2246,0.6,53.9485,30.7621,1.7833,0.4915,0.4999,0.0,,147270.6817,147270.6817,61370.3838,363758.5838,363758.5838
300411.SZ,20210122,8.19,2.804,3.0413,0.56,72.472,,2.4154,7.1664,5.7087,0.0,,45635.0089,16758.9788,15451.7166,373750.7229,137256.0364
300470.SZ,20210122,44.67,1.8013,2.4382,0.66,39.7845,40.5645,5.9918,9.8906,9.9811,0.4031,0.4031,19669.21,17972.73,13277.4135,878623.6107,802841.8491
603706.SH,20210122,14.43,1.362,1.362,1.28,24.1322,24.9485,1.8099,6.0498,4.5575,2.6347,2.6347,18938.2714,5833.9615,5833.9615,273279.2563,84184.0644
600885.SH,20210122,55.0,1.2596,1.9798,1.25,58.18,54.9479,7.7361,5.7844,5.5572,0.5273,0.5273,74476.1552,74476.1552,47383.5527,4096188.536,4096188.536
600513.SH,20210122,9.29,1.7953,2.8536,1.53,33.5559,27.4718,2.5535,2.0734,1.9581,0.9042,0.9042,28799.037,28545.627,17958.7755,267543.0537,265188.8748
600071.SH,20210122,16.66,3.6583,6.0849,0.76,1057.144,148.8815,9.4627,4.159,3.244,0.0,,28157.3889,23747.2456,14277.0761,469102.0991,395629.1117
603188.SH,20210122,5.01,0.1884,0.2797,0.66,,,1.0658,2.031,3.751,0.0,,57600.0,57600.0,38798.8,288576.0,288576.0
603978.SH,20210122,16.25,0.7603,1.6779,0.49,27.5807,56.2601,1.7048,2.5147,2.6554,0.3846,0.3846,16000.0,16000.0,7249.976,260000.0,260000.0
