trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20231208,BSE,940736053.0,160096317.0,222657981.0,5611034.0,100462.0,946347087.0,503965.0
20231208,SSE,834523805754.0,29866100296.0,31421210413.0,48635304818.0,722600730.0,883159110572.0,7034435713.0
20231208,SZSE,756544736642.0,34769127018.0,36780042625.0,27253540580.0,202270645.0,783798277222.0,2982435274.0
