trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20251128,BSE,7526823019.0,455424200.0,1922107812.0,498092.0,0.0,7527321111.0,28186.0
20251128,SSE,1243334608699.0,70475798353.0,70444185036.0,11501110264.0,60086534.0,1254835718963.0,2524832271.0
20251128,SZSE,1205638530345.0,86192133644.0,84758436403.0,5575735188.0,13106298.0,1211214265533.0,754256977.0
