ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
003009.SZ,20210319,52.21,9.0338,9.0338,2.05,78.4327,78.4327,6.576,9.398,9.398,,,15539.2313,3884.81,3884.81,811303.2662,202825.9301
002689.SZ,20210319,3.2,0.5603,1.2358,0.61,,,2.5979,4.123,4.0347,0.0,,104331.0725,104083.3742,47189.5072,333859.432,333066.7974
600578.SH,20210319,3.12,0.4978,1.8109,1.82,15.4536,13.7176,0.8769,1.1416,1.0844,3.8284,3.8284,674673.4457,674673.4457,185455.0215,2104981.1506,2104981.1506
300685.SZ,20210319,67.86,0.6367,1.0257,1.05,111.1052,83.8739,13.3858,26.0253,20.6485,0.2458,0.2458,22180.8,21776.76,13517.7775,1505189.088,1477770.9336
600621.SH,20210319,16.66,0.7581,1.6223,0.69,275.1438,24.954,2.559,120.3437,9.8651,0.114,0.114,106089.9292,106089.9292,49573.2504,1767458.2205,1767458.2205
688090.SH,20210319,34.51,0.359,0.467,1.16,38.0476,45.9059,2.4696,3.1813,2.9098,0.5216,0.5216,6736.0588,4542.8893,3492.2865,232461.3892,156775.1097
300404.SZ,20210319,10.95,1.926,2.3144,1.29,376.4031,121.3042,5.4899,11.0748,9.583,0.0702,0.0702,22661.9451,15007.2923,12489.0512,248148.2988,164329.8507
601155.SH,20210319,45.39,0.2962,0.904,0.8,8.1088,7.5125,2.5683,1.1952,0.8119,3.7382,3.7382,226059.7986,225438.9786,73858.9786,10260854.2585,10232675.2387
603366.SH,20210319,4.73,1.1878,3.0928,0.89,45.8214,34.5002,1.1804,1.1242,1.1137,1.3214,1.3214,80000.0,80000.0,30723.8479,378400.0,378400.0
002770.SZ,20210319,1.73,2.4207,2.8696,0.82,,,4.002,3.3493,3.9197,0.0,,109486.7797,60193.9297,50779.0623,189412.1289,104135.4984
300480.SZ,20210319,15.35,0.8367,1.1261,0.76,68.1999,56.8634,5.0518,12.9025,12.4705,0.2506,0.2506,24934.381,16532.7241,12283.984,382742.7484,253777.3149
603616.SH,20210319,5.96,3.7918,7.478,0.92,,,2.6329,1.7888,2.2672,0.0,,29336.0,29336.0,14874.86,174842.56,174842.56
002087.SZ,20210319,3.63,1.4128,1.9443,1.13,10.6112,12.0884,0.6941,0.5173,0.5529,0.8264,0.8264,81679.4335,81563.8642,59267.845,296496.3436,296076.827
300452.SZ,20210319,16.1,2.8583,4.0492,0.86,34.4376,30.8455,4.9628,6.261,5.4696,1.1836,1.1836,18046.707,14068.4806,9931.0574,290551.9827,226502.5377
600616.SH,20210319,6.8,4.7875,8.2061,0.73,154.488,391.9488,2.3398,4.8187,5.8056,0.3394,0.3394,66900.495,66900.495,39030.1735,454923.366,454923.366
300831.SZ,20210319,16.14,4.9228,4.9228,0.81,82.8028,83.3023,6.8161,22.0639,27.3147,0.2169,0.2169,32000.0,8000.0,8000.0,516480.0,129120.0
688126.SH,20210319,25.63,2.3054,2.3054,0.97,,730.0848,6.7318,42.5921,35.0963,,,248026.0,47762.2967,47762.2967,6356906.38,1224147.6644
000661.SZ,20210319,389.61,1.3764,1.7973,1.11,51.7573,51.7573,14.4253,18.3853,18.3853,0.1283,0.1283,40472.029,36076.3102,27627.5262,15768307.2187,14055691.217
000889.SZ,20210319,6.19,1.5658,2.8179,0.94,,,2.465,1.8325,2.1955,0.0,,93629.1116,86984.9677,48333.879,579564.2008,538436.9501
688679.SH,20210319,15.84,7.7169,7.7169,0.77,24.0982,22.9299,1.9695,2.6957,2.4507,,,13168.9675,2995.3955,2995.3955,208596.4452,47447.0647
603177.SH,20210319,11.77,0.8841,2.7144,0.42,380.6461,,4.8206,3.0593,4.0358,0.0,,20200.0,20200.0,6579.0,237754.0,237754.0
002967.SZ,20210319,31.81,0.7661,0.7661,0.76,99.3375,94.4141,10.7645,10.5971,10.348,0.2358,0.2358,52907.2,18948.0945,18948.0945,1682978.032,602738.886
600017.SH,20210319,2.82,0.4578,0.9139,0.72,13.738,12.4918,0.7026,1.6535,1.5059,0.8865,0.8865,307565.3888,307565.3888,154068.5515,867334.3964,867334.3964
300570.SZ,20210319,14.17,0.4866,0.7863,0.75,19.3927,43.6706,2.5993,4.3268,6.4769,3.1757,3.1757,22999.68,19185.1516,11872.6276,325905.4656,271853.5982
601038.SH,20210319,11.92,10.7247,34.7644,0.86,217.8733,28.5585,2.5598,2.3347,1.9114,0.0,,112364.5275,59391.0,18321.9422,1339385.1678,707940.72
600313.SH,20210319,5.04,2.1495,3.6166,0.78,299.9514,228.6203,3.8011,1.062,1.5503,0.0,,108219.8663,101939.7107,60587.1927,545428.1262,513776.1419
300627.SZ,20210319,21.55,0.5191,1.1065,0.75,53.3834,36.4604,6.8031,6.4636,5.3311,0.9881,0.9881,34358.2028,26740.6881,12545.3089,740419.2703,576261.8286
600082.SH,20210319,2.93,0.2999,0.4269,0.63,126.4021,,1.1322,2.7937,3.9438,0.0,,64611.5826,63428.9782,44563.224,189311.937,185846.9061
603958.SH,20210319,6.15,1.3128,4.3236,1.22,141.2783,,1.3601,1.0818,1.4245,0.4878,0.4878,21736.0,21736.0,6599.8996,133676.4,133676.4
002103.SZ,20210319,3.94,1.0115,1.8953,0.76,163.9909,339.6941,2.0375,0.9722,0.8634,0.0,,53427.2953,36109.1316,19271.8935,210503.5435,142269.9785
300609.SZ,20210319,15.47,2.1247,2.8743,0.92,27.5533,622.0037,1.5861,5.8071,6.8718,1.611,1.611,12192.239,9079.37,6711.5561,188613.9373,140457.8539
002479.SZ,20210319,6.58,2.6789,4.1408,0.95,18.9464,19.9788,1.5529,1.3829,1.1682,2.2728,2.2728,86500.0,85723.951,55460.4152,569170.0,564063.5976
002925.SZ,20210319,57.99,0.5238,1.9454,1.37,27.3946,25.7515,5.9969,6.9166,5.0223,1.7081,1.7081,45972.7288,42867.0119,11542.7822,2665958.5431,2485858.0201
002123.SZ,20210319,14.42,1.1585,1.2353,1.07,,97.0588,2.6132,3.6562,3.8971,0.0,,81154.1107,66467.7997,62336.3653,1170242.2763,958465.6717
603799.SH,20210319,66.9,2.4403,3.5447,0.76,678.8257,113.7335,5.1919,4.304,4.1255,0.0,,121290.4383,114126.1526,78569.1658,8114330.3223,7635039.6089
002049.SZ,20210319,103.52,1.6024,2.3828,1.44,154.8145,86.6162,13.0307,18.312,19.2594,0.0657,0.0657,60681.7968,60604.0767,40755.7067,6281779.6047,6273734.02
000565.SZ,20210319,5.86,9.8117,16.5033,4.54,39.1461,61.3594,2.1759,5.3714,5.8795,0.256,0.256,43359.222,43359.222,25778.3238,254085.0409,254085.0409
