trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20250711,BSE,5902814850.0,655444171.0,2013252810.0,772195.0,0.0,5903587045.0,62001.0
20250711,SSE,937752116945.0,83904105366.0,81810813121.0,9242498493.0,54816722.0,946994615438.0,2170487011.0
20250711,SZSE,918930968750.0,85718886198.0,85574651492.0,3965200071.0,16313999.0,922896168821.0,696923463.0
