trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20250905,BSE,7511300907.0,1531212231.0,3351183691.0,892762.0,10799.0,7512193669.0,29854.0
20250905,SSE,1155650042274.0,119223737896.0,116432762000.0,10834174579.0,89617801.0,1166484216853.0,2266093408.0
20250905,SZSE,1108145619779.0,137162781878.0,132947737054.0,4913107950.0,34321704.0,1113058727729.0,695215130.0
