trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20220408,SSE,828836634090.0,31799704613.0,34664274904.0,58449918563.0,413905163.0,887286552653.0,7215779952.0
20220408,SZSE,737702357870.0,27841115177.0,30827103488.0,31514160876.0,167236815.0,769216518746.0,2312445616.0
