ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300467.SZ,20211224,15.44,4.7884,5.1271,0.86,93.4318,113.9297,3.9544,6.8708,6.6707,0.0,,20320.4897,14793.8412,13816.5254,313748.361,228416.9081
002529.SZ,20211224,30.9,3.8382,5.2438,0.88,244.4408,,9.9469,26.752,27.2284,0.0,,26000.0,26000.0,19030.8111,803400.0,803400.0
300928.SZ,20211224,53.9,11.439,11.439,1.05,61.2509,70.232,3.459,4.7865,4.7331,,0.5566,8000.0,2000.0,2000.0,431200.0,107800.0
300773.SZ,20211224,26.98,5.5898,5.5898,0.96,23.1895,20.5289,4.7305,3.8839,3.385,3.7064,3.613,80002.0,38327.8662,38327.8662,2158453.96,1034085.8301
301050.SZ,20211224,231.96,2.0301,2.0301,0.78,185.3388,101.1072,11.0051,65.6487,33.0627,,,9680.0,1841.3548,1841.3548,2245372.8,427120.6594
000829.SZ,20211224,20.11,5.7991,11.4177,1.82,110.7759,98.4624,8.1821,0.3448,0.3058,0.1503,0.2735,102510.0438,102376.5049,51997.0893,2061476.9808,2058791.5135
920510.BJ,20211224,17.6,0.3311,0.5838,0.71,69.2913,47.9597,7.4563,12.6301,9.3724,,2.5568,13158.1378,4004.1378,2271.05,231583.2253,70472.8253
688211.SH,20211224,71.25,1.6258,1.6258,0.74,43.9685,39.3483,2.5457,7.7856,5.9571,,,13160.8698,3060.8073,3060.8073,937711.9733,218082.5201
002726.SZ,20211224,10.05,1.6096,2.8557,1.33,11.9652,17.4942,2.6848,0.4497,0.5036,0.4513,1.6791,107843.4291,99065.7186,55838.1186,1083826.4625,995610.4719
600143.SH,20211224,12.3,1.0466,1.4947,1.1,6.9001,12.5391,2.106,0.9029,0.8232,0.813,4.878,257362.2343,257362.2343,180200.0391,3165555.4819,3165555.4819
600569.SH,20211224,3.04,1.6096,4.0381,0.49,38.229,7.0391,0.8042,0.2738,0.1855,1.6447,1.6447,287242.1386,239368.4489,95411.29,873216.1013,727680.0847
002585.SZ,20211224,27.23,1.1447,1.5194,0.78,43.6969,25.3197,3.5159,6.2208,5.3975,0.1102,0.7265,115627.8085,86715.3367,65331.2448,3148545.2255,2361258.6183
