trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20210402,SSE,794150731478.0,29811143961.0,31602231088.0,89630523651.0,227113143.0,883781255129.0,7493974245.0
20210402,SZSE,709928762734.0,31278781714.0,32685140290.0,58583750997.0,107564096.0,768512513731.0,3223374376.0
