trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20230203,SSE,768724731038.0,33723508407.0,32831290761.0,58636081553.0,464177639.0,827360812591.0,6363340352.0
20230203,SZSE,689379941228.0,36004202172.0,36379335304.0,35093397310.0,170454005.0,724473338538.0,3065741551.0
