ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300867.SZ,20220923,18.43,0.9028,0.9041,0.97,10.6209,21.7589,1.5128,2.1816,2.7195,0.6511,0.9495,27174.1053,15423.261,15401.1824,500818.7607,284250.7002
300803.SZ,20220923,44.3,1.7461,1.7461,0.53,102.3017,48.7772,10.7152,19.3316,13.8758,0.1123,,40688.9899,22248.7324,22248.7324,1802522.2526,985618.8453
002077.SZ,20220923,13.49,10.4873,21.0256,1.07,57.5083,92.767,2.4676,11.452,12.025,0.0,,58034.8513,58034.8513,28946.9403,782890.144,782890.144
300256.SZ,20220923,3.03,1.5259,2.0427,1.23,,,31.9501,2.1356,4.5882,0.0,,226839.3386,149330.4044,111549.3866,687323.196,452471.1253
002187.SZ,20220923,7.35,1.3628,2.9978,0.65,19.8614,30.0456,1.2657,0.8659,0.7391,0.3309,5.5782,70403.8932,51711.0966,23508.2766,517468.615,380076.56
002895.SZ,20220923,24.65,1.0983,2.5103,1.02,33.568,19.4809,3.2825,4.8793,3.9682,0.0,0.8024,50081.6827,49358.1327,21594.6627,1234513.4786,1216677.9711
603129.SH,20220923,142.68,0.7238,1.2296,1.27,52.0337,43.1551,5.6888,2.7238,2.3381,0.5138,0.5808,15007.7374,15007.7374,8834.2589,2141303.9722,2141303.9722
300469.SZ,20220923,12.27,0.6139,0.8832,1.38,,,14.22,5.9661,8.0895,0.0,,20513.5376,18810.5857,13074.2593,251701.1064,230805.8865
300532.SZ,20220923,12.63,3.609,5.0359,1.43,42.3062,24.3483,3.0987,2.4267,1.7925,0.7046,0.9402,30703.4301,21127.7463,15141.0367,387784.3222,266843.4358
002154.SZ,20220923,3.67,1.8431,2.289,1.25,11.5337,11.4646,1.4318,1.2032,1.1976,4.7743,12.8065,145933.3729,111417.4989,89709.6422,535575.4785,408902.221
600198.SH,20220923,6.05,0.5572,0.8442,0.91,,1553.8522,15.4716,6.0634,5.5135,0.0,,131370.8906,88045.4735,58108.3712,794793.8881,532675.1147
600556.SH,20220923,6.18,0.9099,1.1774,1.14,31.5335,35.8349,2.9717,2.4762,2.5109,0.2654,0.3236,180774.7642,106693.6171,82457.9051,1117188.0428,659366.5537
603995.SH,20220923,37.3,1.482,1.482,1.75,21.3306,20.717,3.3713,0.402,0.33,1.2943,1.4791,33802.5594,16356.7352,16356.7352,1260835.4656,610106.223
300475.SZ,20220923,20.22,0.7363,1.3126,2.52,37.9346,25.9127,4.9115,0.9225,0.4797,0.0,0.5292,42000.0,42000.0,23558.904,849240.0,849240.0
002231.SZ,20220923,8.27,15.4584,23.2226,1.0,122.9544,601.9244,7.2047,5.1095,7.3288,0.0,,34685.0017,29481.7267,19624.8517,286844.9641,243813.8798
600795.SH,20220923,4.17,0.671,1.515,0.71,,,1.6198,0.4422,0.3728,0.9592,,1783561.9082,1783561.9082,789997.4544,7437453.1572,7437453.1572
300965.SZ,20220923,41.75,1.9868,2.176,1.17,36.9109,110.628,1.8663,13.118,14.9022,0.7186,0.491,6000.0,1642.875,1500.0,250500.0,68590.0313
300922.SZ,20220923,15.84,3.0021,3.4531,1.23,30.7909,42.3442,2.898,10.3056,12.4561,1.5783,1.5783,15681.12,8573.2586,7453.4071,248388.9408,135800.4162
300614.SZ,20220923,23.26,0.8474,0.8474,1.02,34.2331,48.7309,2.486,7.4735,7.809,0.0,0.2923,16043.4469,8900.4065,8900.4065,373170.5749,207023.4552
001696.SZ,20220923,6.37,1.0459,1.3843,0.89,15.1778,14.96,1.5831,0.7948,0.7982,4.7096,3.9246,114502.692,87923.7974,66429.6474,729382.148,560074.5894
000712.SZ,20220923,13.37,0.3668,0.735,0.54,,,3.959,11.9025,39.4398,0.0,0.0748,89600.0,89524.0775,44683.0271,1197952.0,1196936.9162
000679.SZ,20220923,4.95,7.0598,9.8132,0.73,,,4.4607,10.0047,10.5687,0.0,,35640.0,35640.0,25640.0,176418.0,176418.0
603290.SH,20220923,340.18,3.8843,5.2427,2.78,145.7974,98.2894,11.0818,34.0336,27.1185,0.0934,0.2059,17074.2554,8969.9786,6645.8786,5808320.202,3051407.3201
603039.SH,20220923,37.57,0.1267,0.2627,0.69,31.7165,37.0264,5.5207,4.8884,4.6763,0.3327,0.3936,26060.3073,26060.3073,12569.0389,979085.7453,979085.7453
601929.SH,20220923,1.82,0.7646,1.1377,0.86,226.301,,0.8622,2.8889,3.0628,0.1087,,330127.157,330127.157,221882.9206,600831.4257,600831.4257
002101.SZ,20220923,23.09,6.0194,12.1705,1.08,40.699,31.3273,2.5753,2.0342,2.0581,0.6511,1.2993,52887.8866,52879.0366,26153.2841,1221181.3016,1220976.9551
688633.SH,20220923,49.1,3.6834,3.6834,1.09,29.8157,25.7801,2.7864,7.0611,6.6236,1.3814,0.4004,7399.3334,2302.4168,2302.4168,363307.2699,113048.6649
300269.SZ,20220923,4.11,3.1794,4.3324,1.67,37.3687,,17.4398,2.2173,2.2298,0.0,,55608.9174,51766.8402,37990.0593,228552.6505,212761.7132
601828.SH,20220923,4.57,0.4179,0.8104,0.57,9.7202,14.845,0.3669,1.2829,1.3297,0.0,2.1882,435473.2673,361344.7039,186327.469,1990112.8316,1651345.2968
001228.SZ,20220923,50.9,11.8926,11.8926,1.3,31.5544,21.6294,3.55,2.4652,1.7613,,0.5894,10386.4609,2597.0,2597.0,528670.8598,132187.3
600507.SH,20220923,6.11,0.7141,1.3548,1.48,5.215,6.5301,1.8263,0.6572,0.5672,16.6455,18.1669,233180.5223,215595.0223,113645.2857,1424732.9913,1317285.5863
601187.SH,20220923,5.53,0.8432,0.8434,0.51,6.7299,6.2627,0.7051,2.7456,2.5361,3.255,4.5208,263912.7888,106771.7875,106737.0775,1459437.7221,590447.9849
600469.SH,20220923,4.92,1.834,3.3092,1.0,,,1.315,0.6473,0.7292,1.2167,0.4056,73113.7184,56241.3222,31170.1648,359719.4945,276707.3052
603708.SH,20220923,10.64,0.631,1.9392,0.46,,,2.8861,0.3713,0.3594,4.1668,,60840.2294,60840.2294,19798.0428,647340.0408,647340.0408
600552.SH,20220923,9.04,1.8596,2.6477,1.3,43.8613,40.1713,2.5701,1.0919,1.2407,0.5531,1.1062,76388.4003,76388.4003,53650.3438,690551.1387,690551.1387
603139.SH,20220923,19.59,1.4007,3.537,1.11,53.6341,55.7377,1.8578,4.4192,4.1489,0.3573,0.3777,9988.0,9988.0,3955.4212,195664.92,195664.92
301222.SZ,20220923,26.09,2.7954,2.7954,1.03,29.482,28.0234,2.2331,4.8342,4.8024,,2.2997,10133.34,2533.34,2533.34,264378.8406,66094.8406
300891.SZ,20220923,10.61,1.2365,1.9156,1.16,21.5457,28.786,3.206,2.7333,2.5903,0.7069,0.9425,40000.0,23072.0,14892.33,424400.0,244793.92
601616.SH,20220923,3.36,1.1448,1.5367,0.72,42.2312,41.2471,1.2981,3.1288,3.0496,2.7317,,93557.5,93557.5,69699.993,314353.2,314353.2
301022.SZ,20220923,28.5,1.2044,1.8107,1.01,30.237,28.7517,2.0826,3.0793,3.4474,,1.0526,6400.0,3262.9302,2170.4626,182400.0,92993.5107
003039.SZ,20220923,18.0,2.0504,2.9471,0.73,40.6633,41.0987,4.9028,8.3067,8.3154,0.6889,0.7056,61751.873,12251.873,8524.0807,1111533.714,220533.714
002553.SZ,20220923,14.45,11.5672,14.086,0.8,25.6316,26.3496,4.249,8.4344,8.691,0.692,1.3841,34800.0,23515.8126,19310.7398,502860.0,339803.4921
002665.SZ,20220923,4.12,4.1909,4.6634,0.94,,,1.9211,14.5567,20.982,0.0,,253872.0737,247944.4137,222823.1389,1045952.9436,1021530.9844
603286.SH,20220923,17.03,2.6769,5.0866,1.12,139.3945,571.8083,3.1704,2.5941,2.3547,0.1985,,8860.1,8807.6,4635.1,150887.503,149993.428
600764.SH,20220923,23.11,0.6938,1.809,0.87,19.3459,22.9735,2.2386,3.3694,3.7628,1.3674,1.5534,71062.9386,49606.1663,19026.6341,1642264.511,1146398.5032
300632.SZ,20220923,10.47,2.7466,3.199,1.4,39.6473,33.2656,1.5716,3.1505,3.1373,0.9615,0.4791,30518.162,20501.2193,17602.1558,319525.1561,214647.7661
002093.SZ,20220923,5.28,0.6733,1.4907,1.51,54.3865,56.8037,1.5143,11.0716,11.5196,0.1894,0.1894,100750.0,100377.5125,45333.7519,531960.0,529993.266
300198.SZ,20220923,3.2,0.8123,1.1216,0.71,,,2.4646,4.8661,5.1283,0.0,,103154.854,90817.0477,65772.887,330095.5328,290614.5526
300183.SZ,20220923,12.86,0.8244,1.232,1.12,44.614,38.975,1.9621,6.5659,5.8768,1.5552,1.1664,46260.9137,33545.0912,22446.9137,594915.3502,431389.8728
688369.SH,20220923,65.5,0.9076,0.9076,1.46,39.297,42.9775,3.5074,4.9078,4.6473,0.6846,0.8397,7726.7683,5945.7683,5945.7683,506103.3237,389447.8237
601107.SH,20220923,3.98,0.195,0.912,0.57,6.5135,7.2453,0.695,1.3382,1.2991,2.0101,2.7638,305806.0,216274.0,46233.7162,1217107.88,860770.52
000980.SZ,20220923,5.01,0.972,1.321,1.08,,,8.0242,30.7774,34.3794,0.0,,506917.822,428745.1645,315492.7845,2539658.2882,2148013.2741
920198.BJ,20220923,4.91,0.4766,0.6703,0.9,14.4951,19.0781,1.2865,3.9671,3.9614,4.5259,6.11,12412.6056,6490.9431,4615.2532,60945.8935,31870.5306
300994.SZ,20220923,21.56,2.9214,3.4469,1.22,20.4078,18.9288,3.9695,1.1289,1.1997,1.6698,4.8237,19424.0,6488.0,5499.0,418781.44,139881.28
000521.SZ,20220923,3.98,1.8969,2.6481,1.36,78.9831,54.5702,0.846,0.2273,0.2197,1.2563,1.2563,102992.3715,87580.8809,62735.1085,409909.6386,348571.906
688509.SH,20220923,4.28,0.4691,0.7632,0.75,67.4877,61.9983,2.2298,2.1025,2.2715,0.3727,0.2801,77000.0,37629.22,23129.98,329560.0,161053.0616
300863.SZ,20220923,79.24,7.2514,7.2514,1.61,50.6877,41.653,6.4278,1.9297,1.7097,0.4417,0.3786,5523.0,1872.0,1872.0,437642.52,148337.28
300427.SZ,20220923,16.89,0.696,1.0752,0.97,,,3.6227,4.382,4.034,0.7664,,36175.7263,32150.1465,20811.7616,611008.0172,543015.9744
300743.SZ,20220923,10.84,2.2924,3.316,0.87,57.6022,47.3364,3.8697,2.7646,2.5168,1.9808,1.3838,13816.4877,9987.152,6904.2381,149770.7267,108260.7277
002449.SZ,20220923,8.36,1.18,1.5067,0.99,25.5228,27.2183,1.3632,1.3584,1.3818,0.7177,0.5981,61847.7169,61244.0359,47962.0464,517046.9133,512000.1401
002846.SZ,20220923,7.18,6.5939,13.4403,0.72,64.5084,572.1518,2.8797,1.2495,1.1839,1.3053,,31839.8831,22285.0444,10933.1584,228610.3607,160006.6188
003033.SZ,20220923,37.5,5.8405,5.9362,1.55,38.9227,28.2873,3.1273,2.2502,2.0264,1.0667,1.0667,8175.0,2408.7725,2369.9425,306562.5,90328.9688
002798.SZ,20220923,7.36,1.2973,1.5623,0.79,40.9943,,0.7307,0.4609,0.5648,2.7452,2.6998,38496.826,23120.5083,19199.451,283336.6394,170166.9411
002627.SZ,20220923,4.62,1.1633,1.8561,1.05,32.3784,69.0571,1.1176,1.5656,1.5965,0.8325,2.1432,73814.8117,69693.5896,43678.7336,341024.4301,321984.384
002384.SZ,20220923,24.97,1.2,1.3615,0.95,22.9239,20.7848,2.8838,1.3429,1.3204,0.4005,0.7991,170986.7327,139027.534,122532.5701,4269538.7155,3471517.524
003020.SZ,20220923,29.57,2.1353,2.2285,0.9,20.6772,19.0628,2.6631,1.5666,1.4663,1.3007,1.821,12043.2,5124.5025,4910.0025,356117.424,151531.5389
603992.SH,20220923,13.73,0.2082,1.8639,1.28,18.2738,17.1183,2.3413,1.8495,1.579,1.4785,0.5535,40100.9858,40100.9858,4480.0,550586.535,550586.535
