ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
688799.SH,20220826,31.19,0.3651,0.4796,0.59,18.1986,18.1294,2.0206,2.5516,2.4351,,2.2443,9380.0,5531.3,4211.3,292562.2,172521.247
002702.SZ,20220826,5.67,3.9727,5.7921,1.58,,262.6079,3.3965,1.7583,1.7562,0.8818,,48076.0,38615.5,26486.0,272590.92,218949.885
300800.SZ,20220826,14.44,1.2776,2.0391,0.84,13.5204,14.7327,1.7033,3.7921,3.9776,1.1387,1.0248,23840.0,14480.0,9072.5,344249.6,209091.2
603980.SH,20220826,5.29,0.6729,1.06,0.24,27.1382,181.0926,0.8452,1.6431,1.6898,3.1191,2.8355,70000.0,70000.0,44435.1105,370300.0,370300.0
002342.SZ,20220826,4.12,2.2635,3.0536,0.78,165.0827,243.7378,1.5908,1.604,1.7449,0.1214,0.0971,96000.0,87978.75,65216.75,395520.0,362472.45
000830.SZ,20220826,14.36,2.5127,3.7854,1.9,5.9685,5.8375,1.6314,0.867,0.8116,3.454,13.9276,191967.6011,146410.6137,97185.7673,2756654.7518,2102456.4127
003030.SZ,20220826,22.16,2.1993,3.0301,1.63,49.6254,54.0677,2.7507,2.0678,2.0171,1.1282,0.6769,12478.0,5525.5,4010.6525,276512.48,122445.08
000156.SZ,20220826,7.28,0.405,0.7622,1.37,14.8759,15.2652,0.9699,1.59,1.4987,2.3352,2.7473,185293.2442,156505.5111,83162.8209,1348934.8178,1139360.1208
300098.SZ,20220826,3.74,1.3317,1.3166,0.49,150.1248,345.4601,1.9788,2.4315,2.4207,0.0,,173778.2275,145804.4835,147483.7635,649930.5709,545308.7683
002181.SZ,20220826,4.56,5.3399,16.3736,2.48,59.0432,65.8018,1.2485,9.697,9.5502,1.3158,1.0526,116105.8174,113446.2472,36997.909,529442.5273,517314.8872
000927.SZ,20220826,2.79,0.2407,0.7428,0.76,17.274,19.4054,2.0615,0.2854,0.2826,0.0,,605035.3641,446044.9597,144532.9336,1688048.6658,1244465.4376
603657.SH,20220826,15.64,3.1264,8.6996,2.08,19.4249,21.855,2.109,1.657,1.5019,3.1326,1.9182,13715.85,13440.0,4830.0,214515.894,210201.6
603612.SH,20220826,34.56,3.757,5.7096,0.64,25.6737,23.8119,3.5632,1.6831,1.4544,0.5461,1.3579,46061.7984,43547.1249,28654.5233,1591895.7527,1504988.6365
603779.SH,20220826,6.36,1.4475,2.1168,1.44,,,2.9886,4.4648,4.4936,0.0,,33274.9154,33274.9154,22754.0607,211628.4619,211628.4619
300576.SZ,20220826,25.03,1.5892,1.9902,0.43,133.5625,160.8103,7.3467,6.7994,6.8066,0.2347,0.1634,21345.4755,12673.9406,10120.1768,534277.2518,317228.7332
600697.SH,20220826,12.68,0.4822,0.6441,1.48,71.279,101.9641,0.7946,0.2415,0.2445,3.1546,3.1546,15908.8075,15515.6015,11614.2124,201723.6791,196737.827
300179.SZ,20220826,15.62,7.0288,8.6553,2.0,82.474,57.2765,7.4301,18.2058,15.7682,0.9714,,48590.883,37604.6523,30537.6853,758989.5925,587384.6689
301207.SZ,20220826,53.95,9.946,9.946,1.05,34.7528,22.7609,4.0946,11.7938,7.4946,,0.3707,40001.0,3600.9,3600.9,2158053.95,194268.555
002629.SZ,20220826,3.89,8.6141,8.98,0.84,,,620.2306,12.719,12.6319,0.0,,41194.8,34459.2783,33055.3337,160247.772,134046.5926
688557.SH,20220826,36.4,1.3464,1.7587,0.73,32.8585,37.8653,2.9313,4.3802,3.9546,0.9615,0.9341,7267.0,4325.333,3311.5076,264518.8,157442.1212
002545.SZ,20220826,9.93,1.3171,2.9854,0.81,30.5827,18.0061,1.526,4.4409,3.6277,1.007,2.5176,124406.2083,110965.0851,48955.2867,1235353.6484,1101883.295
002992.SZ,20220826,35.58,13.9823,13.9823,1.15,,,5.8554,5.9004,5.7833,0.7756,,18496.6135,7885.9235,7885.9235,658109.5083,280581.1581
000422.SZ,20220826,19.72,6.477,8.8822,2.2,11.2847,7.0575,4.2531,0.9548,0.8718,0.0,,89786.6712,89781.7191,65470.4506,1770593.1561,1770495.5007
300466.SZ,20220826,5.55,1.1785,2.0008,0.55,,,3.4937,5.0598,4.7143,0.0,,53552.9908,41998.6257,24738.179,297219.0989,233092.3726
600173.SH,20220826,5.52,0.5404,1.3493,0.69,8.1075,9.873,1.0565,1.5447,1.7198,2.7193,2.7174,70050.6244,70041.6244,28053.1999,386679.4467,386629.7667
300892.SZ,20220826,25.19,2.9305,3.3329,1.33,26.3853,37.7363,2.1774,1.526,1.4798,1.0719,0.7543,10000.0,3062.5,2692.75,251900.0,77144.375
603321.SH,20220826,7.06,0.9317,2.4637,0.89,49.3609,44.8163,1.9423,2.0455,1.9141,1.4164,2.1246,30700.0,30700.0,11610.0,216742.0,216742.0
600303.SH,20220826,5.55,8.2666,11.3194,0.93,,,1.5285,1.512,1.5196,0.4505,,67560.4211,67560.4211,49339.6343,374960.3371,374960.3371
000410.SZ,20220826,5.79,0.4309,0.6892,0.64,,,,5.7398,5.5313,0.0,,168403.5944,168091.5944,105083.5705,975056.8116,973250.3316
300234.SZ,20220826,6.24,2.6374,3.136,1.09,44.6601,40.3786,3.2121,4.0842,3.8676,0.2482,0.2523,51142.4086,34469.504,28989.9154,319128.6297,215089.705
300599.SZ,20220826,8.16,0.5185,0.7174,0.9,26.3147,39.1754,1.3032,1.2395,1.2362,2.451,3.6765,35813.1567,20693.4792,14954.7742,292235.3587,168858.7903
000554.SZ,20220826,5.86,8.0737,8.0737,1.18,342.2526,258.1582,3.0257,1.0064,0.9122,0.1706,,48079.3318,36264.7685,36264.7685,281744.8843,212511.5434
002038.SZ,20220826,8.99,0.5068,0.6932,0.82,21.6835,31.8781,1.7181,7.6027,8.0698,1.1123,1.1123,102735.0,85140.3144,62240.0064,923587.65,765411.4265
000158.SZ,20220826,6.1,0.7201,1.1883,0.62,74.4371,76.8336,1.6001,0.8962,0.8697,0.0,,159861.6721,158123.9746,95823.1412,975156.1998,964556.2451
002122.SZ,20220826,2.31,0.331,0.5486,0.39,,,4.6976,3.3475,3.3998,0.0,,121385.7291,120159.3066,72508.9952,280401.0342,277567.9982
300223.SZ,20220826,82.33,0.7513,1.3969,0.61,42.8077,38.2166,3.8158,7.5175,7.0551,0.1538,0.2308,48156.9911,40792.2375,21939.3712,3964765.0773,3358424.9134
301183.SZ,20220826,30.7,10.8439,10.8439,0.52,35.5218,44.1401,2.898,6.0876,6.9204,,,8000.0,2000.0,2000.0,245600.0,61400.0
