ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300430.SZ,20220225,11.74,1.9207,3.4759,0.68,53.0567,31.7836,1.7608,4.1913,3.4768,0.1355,0.1355,27290.7096,25514.1509,14098.3025,320392.9307,299536.1316
301062.SZ,20220225,15.5,5.8179,5.8179,1.64,55.8316,40.7747,6.2811,8.0087,5.9257,,,40039.18,4102.7339,4102.7339,620607.29,63592.3755
300463.SZ,20220225,27.08,3.4798,3.8405,1.84,20.8909,16.1969,2.9173,4.4779,3.9644,1.4376,1.4376,61246.959,40121.6239,36352.4919,1658567.6497,1086493.5752
601177.SH,20220225,8.35,0.4157,0.8485,0.76,39.8083,22.5203,1.7694,1.7413,1.5626,0.2395,0.2395,40006.0,40006.0,19598.855,334050.1,334050.1
600671.SH,20220225,9.15,0.909,1.6785,1.63,,,19.307,5.3927,7.6146,0.0,,12177.8885,12172.0533,6592.1045,111427.6798,111374.2877
603985.SH,20220225,44.78,1.9376,3.5198,1.34,32.7885,30.9542,4.6962,6.3685,6.2253,0.5369,0.5369,33912.1541,26499.2,14587.56,1518586.2606,1186634.176
600818.SH,20220225,11.15,1.7814,3.0305,0.79,37.283,36.8542,5.3602,4.8804,5.0686,0.0,,32144.791,23795.791,13987.3576,358414.4197,265323.0697
002317.SZ,20220225,10.85,4.7215,5.6371,1.18,,,2.3516,4.6612,3.6681,1.8121,1.8121,81446.1076,71299.5405,59719.478,883690.2675,773600.0144
601137.SH,20220225,19.12,1.8494,3.3949,1.49,35.2194,44.6449,2.7878,1.9905,1.6187,0.8876,0.8876,79004.4972,72003.083,39223.3735,1510565.9865,1376698.947
603898.SH,20220225,11.03,0.4288,1.291,0.74,12.4336,10.3991,1.2657,1.5726,1.071,1.2065,1.2065,31127.7084,31127.7084,10338.9784,343338.6237,343338.6237
600666.SH,20220225,1.53,1.0624,1.4157,0.81,,,139.9002,3.6143,3.0507,0.0,,122732.624,88356.6332,66309.4652,187780.9147,135185.6488
603909.SH,20220225,16.06,0.2312,0.4597,0.53,68.232,86.4204,3.7325,4.0418,3.8206,0.2935,0.2935,20051.78,20051.78,10086.6206,322031.5868,322031.5868
300750.SZ,20220225,528.8,0.8323,1.3605,1.17,220.7557,123.532,16.8562,24.4946,13.3743,0.0454,0.0454,233085.12,203865.651,124710.109,123255411.456,107804156.2488
300315.SZ,20220225,3.72,1.0987,1.1794,0.65,32.3654,133.0153,1.7809,5.7332,6.4015,0.0,,275748.4192,263222.0771,245218.2408,1025784.1194,979186.1268
000938.SZ,20220225,21.35,0.7276,1.4147,0.42,32.2295,27.7466,2.0736,1.0227,0.9256,0.4684,0.4684,286007.9874,286007.9874,147086.0555,6106270.531,6106270.531
600887.SH,20220225,39.5,0.428,0.4706,0.79,35.7161,28.0956,5.3846,2.6191,2.3475,1.973,1.973,640013.0918,596028.6287,542175.0461,25280517.1261,23543130.8337
002354.SZ,20220225,5.06,12.512,12.5824,2.26,54.9978,22.3192,3.0119,8.4427,5.9555,0.0,,166228.3291,145026.5788,144215.4544,841115.3452,733834.4887
300307.SZ,20220225,6.83,1.0452,2.353,0.88,,,1.9958,4.3226,2.782,0.0,,78054.1776,77176.4484,34280.5054,533110.033,527115.1426
300637.SZ,20220225,8.16,0.8992,1.4892,0.83,69.2808,124.8298,2.5334,3.8744,2.9619,0.3676,0.3676,23475.013,23417.937,14139.777,191556.1061,191090.3659
300762.SZ,20220225,23.13,1.6254,1.7734,0.94,54.2764,45.937,6.5575,14.1652,13.0784,0.1862,0.1862,39247.7008,22312.001,20449.2589,907799.3195,516076.5831
000625.SZ,20220225,13.1,1.6284,2.8936,1.48,30.0763,35.3225,1.7965,1.1823,0.9264,1.6688,1.6688,763215.3402,584955.3939,329188.9492,9998120.9566,7662915.6601
301136.SZ,20220225,21.82,18.526,18.526,0.67,72.1548,73.7227,4.1395,9.2572,9.1955,,,27520.482,5625.1444,5625.1444,600496.9172,122740.6508
