trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20211029,SSE,903863548830.0,43520693551.0,46452739036.0,94180423183.0,205134822.0,998043972013.0,8522639342.0
20211029,SZSE,792955630199.0,39431070444.0,40251399255.0,55701735105.0,108132905.0,848657365304.0,3250639125.0
