trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20250110,BSE,3675894722.0,279467622.0,356986380.0,284021.0,2315.0,3676178743.0,17762.0
20250110,SSE,931847072917.0,46445929478.0,49281308147.0,6925447089.0,56239094.0,938772520006.0,2060432288.0
20250110,SZSE,872353588738.0,49943205709.0,55920999928.0,3205566997.0,26851486.0,875559155735.0,609080863.0
