trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20230519,BSE,195405671.0,13637931.0,57018293.0,64451.0,0.0,195470122.0,8100.0
20230519,SSE,798990859126.0,30208952640.0,31538823761.0,62054337253.0,618034297.0,861045196379.0,6672384075.0
20230519,SZSE,723175051476.0,31335414749.0,34247208799.0,31983102001.0,205986799.0,755158153477.0,3025416464.0
