trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20220422,SSE,808088418338.0,21241215896.0,27389291552.0,53784978649.0,409538574.0,861873396987.0,7290233865.0
20220422,SZSE,708908721045.0,17780785220.0,24274033728.0,29990275368.0,216009668.0,738898996413.0,2434017902.0
