trade_date,ts_code,curve_name,curve_type,curve_term,yield
20210820,1001.CB,中债国债收益率曲线,0,0.0,1.55
20210820,1001.CB,中债国债收益率曲线,0,0.08,1.6363
20210820,1001.CB,中债国债收益率曲线,0,0.1,1.663
20210820,1001.CB,中债国债收益率曲线,0,0.17,1.8567
20210820,1001.CB,中债国债收益率曲线,0,0.2,1.9196
20210820,1001.CB,中债国债收益率曲线,0,0.25,1.9311
20210820,1001.CB,中债国债收益率曲线,0,0.3,1.9372
20210820,1001.CB,中债国债收益率曲线,0,0.4,1.9512
20210820,1001.CB,中债国债收益率曲线,0,0.5,1.9583
20210820,1001.CB,中债国债收益率曲线,0,0.6,1.9234
20210820,1001.CB,中债国债收益率曲线,0,0.7,1.911
20210820,1001.CB,中债国债收益率曲线,0,0.75,1.9588
20210820,1001.CB,中债国债收益率曲线,0,0.8,2.0325
20210820,1001.CB,中债国债收益率曲线,0,0.9,2.1837
20210820,1001.CB,中债国债收益率曲线,0,1.0,2.2682
20210820,1001.CB,中债国债收益率曲线,0,1.1,2.3275
20210820,1001.CB,中债国债收益率曲线,0,1.2,2.3682
20210820,1001.CB,中债国债收益率曲线,0,1.3,2.3949
20210820,1001.CB,中债国债收益率曲线,0,1.4,2.412
20210820,1001.CB,中债国债收益率曲线,0,1.5,2.424
20210820,1001.CB,中债国债收益率曲线,0,1.6,2.4352
20210820,1001.CB,中债国债收益率曲线,0,1.7,2.4502
20210820,1001.CB,中债国债收益率曲线,0,1.8,2.471
20210820,1001.CB,中债国债收益率曲线,0,1.9,2.4881
20210820,1001.CB,中债国债收益率曲线,0,2.0,2.5005
20210820,1001.CB,中债国债收益率曲线,0,2.1,2.5093
20210820,1001.CB,中债国债收益率曲线,0,2.2,2.5157
20210820,1001.CB,中债国债收益率曲线,0,2.3,2.5206
20210820,1001.CB,中债国债收益率曲线,0,2.4,2.5251
20210820,1001.CB,中债国债收益率曲线,0,2.5,2.5303
20210820,1001.CB,中债国债收益率曲线,0,2.6,2.5372
20210820,1001.CB,中债国债收益率曲线,0,2.7,2.546
20210820,1001.CB,中债国债收益率曲线,0,2.8,2.5546
20210820,1001.CB,中债国债收益率曲线,0,2.9,2.563
20210820,1001.CB,中债国债收益率曲线,0,3.0,2.5711
20210820,1001.CB,中债国债收益率曲线,0,3.1,2.5789
20210820,1001.CB,中债国债收益率曲线,0,3.2,2.5864
20210820,1001.CB,中债国债收益率曲线,0,3.3,2.5938
20210820,1001.CB,中债国债收益率曲线,0,3.4,2.6009
20210820,1001.CB,中债国债收益率曲线,0,3.5,2.6079
20210820,1001.CB,中债国债收益率曲线,0,3.6,2.6147
20210820,1001.CB,中债国债收益率曲线,0,3.7,2.6214
20210820,1001.CB,中债国债收益率曲线,0,3.8,2.628
20210820,1001.CB,中债国债收益率曲线,0,3.9,2.6345
20210820,1001.CB,中债国债收益率曲线,0,4.0,2.6409
20210820,1001.CB,中债国债收益率曲线,0,4.1,2.6473
20210820,1001.CB,中债国债收益率曲线,0,4.2,2.6537
20210820,1001.CB,中债国债收益率曲线,0,4.3,2.6601
20210820,1001.CB,中债国债收益率曲线,0,4.4,2.6665
20210820,1001.CB,中债国债收益率曲线,0,4.5,2.6729
20210820,1001.CB,中债国债收益率曲线,0,4.6,2.6794
20210820,1001.CB,中债国债收益率曲线,0,4.7,2.686
20210820,1001.CB,中债国债收益率曲线,0,4.8,2.6927
20210820,1001.CB,中债国债收益率曲线,0,4.9,2.6996
20210820,1001.CB,中债国债收益率曲线,0,5.0,2.7066
20210820,1001.CB,中债国债收益率曲线,0,5.1,2.7145
20210820,1001.CB,中债国债收益率曲线,0,5.2,2.7236
20210820,1001.CB,中债国债收益率曲线,0,5.3,2.7337
20210820,1001.CB,中债国债收益率曲线,0,5.4,2.7444
20210820,1001.CB,中债国债收益率曲线,0,5.5,2.7557
20210820,1001.CB,中债国债收益率曲线,0,5.6,2.7672
20210820,1001.CB,中债国债收益率曲线,0,5.7,2.7789
20210820,1001.CB,中债国债收益率曲线,0,5.8,2.7906
20210820,1001.CB,中债国债收益率曲线,0,5.9,2.8019
20210820,1001.CB,中债国债收益率曲线,0,6.0,2.8127
20210820,1001.CB,中债国债收益率曲线,0,6.1,2.8228
20210820,1001.CB,中债国债收益率曲线,0,6.2,2.832
20210820,1001.CB,中债国债收益率曲线,0,6.3,2.8401
20210820,1001.CB,中债国债收益率曲线,0,6.4,2.8469
20210820,1001.CB,中债国债收益率曲线,0,6.5,2.8522
20210820,1001.CB,中债国债收益率曲线,0,6.6,2.8558
20210820,1001.CB,中债国债收益率曲线,0,6.7,2.8574
20210820,1001.CB,中债国债收益率曲线,0,6.8,2.8575
20210820,1001.CB,中债国债收益率曲线,0,6.9,2.8574
20210820,1001.CB,中债国债收益率曲线,0,7.0,2.8573
20210820,1001.CB,中债国债收益率曲线,0,7.1,2.8572
20210820,1001.CB,中债国债收益率曲线,0,7.2,2.857
20210820,1001.CB,中债国债收益率曲线,0,7.3,2.8568
20210820,1001.CB,中债国债收益率曲线,0,7.4,2.8566
20210820,1001.CB,中债国债收益率曲线,0,7.5,2.8563
20210820,1001.CB,中债国债收益率曲线,0,7.6,2.856
20210820,1001.CB,中债国债收益率曲线,0,7.7,2.8557
20210820,1001.CB,中债国债收益率曲线,0,7.8,2.8554
20210820,1001.CB,中债国债收益率曲线,0,7.9,2.855
20210820,1001.CB,中债国债收益率曲线,0,8.0,2.8547
20210820,1001.CB,中债国债收益率曲线,0,8.1,2.8543
20210820,1001.CB,中债国债收益率曲线,0,8.2,2.8539
20210820,1001.CB,中债国债收益率曲线,0,8.3,2.8536
20210820,1001.CB,中债国债收益率曲线,0,8.4,2.8532
20210820,1001.CB,中债国债收益率曲线,0,8.5,2.8528
20210820,1001.CB,中债国债收益率曲线,0,8.6,2.8525
20210820,1001.CB,中债国债收益率曲线,0,8.7,2.8521
20210820,1001.CB,中债国债收益率曲线,0,8.8,2.8518
20210820,1001.CB,中债国债收益率曲线,0,8.9,2.8515
20210820,1001.CB,中债国债收益率曲线,0,9.0,2.8512
20210820,1001.CB,中债国债收益率曲线,0,9.1,2.8509
20210820,1001.CB,中债国债收益率曲线,0,9.2,2.8507
20210820,1001.CB,中债国债收益率曲线,0,9.3,2.8505
20210820,1001.CB,中债国债收益率曲线,0,9.4,2.8503
20210820,1001.CB,中债国债收益率曲线,0,9.5,2.8502
20210820,1001.CB,中债国债收益率曲线,0,9.6,2.8501
20210820,1001.CB,中债国债收益率曲线,0,9.7,2.85
20210820,1001.CB,中债国债收益率曲线,0,9.8,2.85
20210820,1001.CB,中债国债收益率曲线,0,9.9,2.8507
20210820,1001.CB,中债国债收益率曲线,0,10.0,2.852
20210820,1001.CB,中债国债收益率曲线,0,10.1,2.8541
20210820,1001.CB,中债国债收益率曲线,0,10.2,2.8568
20210820,1001.CB,中债国债收益率曲线,0,10.3,2.8602
20210820,1001.CB,中债国债收益率曲线,0,10.4,2.8641
20210820,1001.CB,中债国债收益率曲线,0,10.5,2.8687
20210820,1001.CB,中债国债收益率曲线,0,10.6,2.8739
20210820,1001.CB,中债国债收益率曲线,0,10.7,2.8795
20210820,1001.CB,中债国债收益率曲线,0,10.8,2.8857
20210820,1001.CB,中债国债收益率曲线,0,10.9,2.8924
20210820,1001.CB,中债国债收益率曲线,0,11.0,2.8995
20210820,1001.CB,中债国债收益率曲线,0,11.1,2.907
20210820,1001.CB,中债国债收益率曲线,0,11.2,2.9149
20210820,1001.CB,中债国债收益率曲线,0,11.3,2.9232
20210820,1001.CB,中债国债收益率曲线,0,11.4,2.9318
20210820,1001.CB,中债国债收益率曲线,0,11.5,2.9408
20210820,1001.CB,中债国债收益率曲线,0,11.6,2.95
20210820,1001.CB,中债国债收益率曲线,0,11.7,2.9595
20210820,1001.CB,中债国债收益率曲线,0,11.8,2.9692
20210820,1001.CB,中债国债收益率曲线,0,11.9,2.9791
20210820,1001.CB,中债国债收益率曲线,0,12.0,2.9892
20210820,1001.CB,中债国债收益率曲线,0,12.1,2.9994
20210820,1001.CB,中债国债收益率曲线,0,12.2,3.0098
20210820,1001.CB,中债国债收益率曲线,0,12.3,3.0202
20210820,1001.CB,中债国债收益率曲线,0,12.4,3.0307
20210820,1001.CB,中债国债收益率曲线,0,12.5,3.0412
20210820,1001.CB,中债国债收益率曲线,0,12.6,3.0517
20210820,1001.CB,中债国债收益率曲线,0,12.7,3.0622
20210820,1001.CB,中债国债收益率曲线,0,12.8,3.0727
20210820,1001.CB,中债国债收益率曲线,0,12.9,3.0831
