trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20210903,SSE,900676269106.0,75719281139.0,77671639502.0,104758890713.0,296836888.0,1005435159819.0,8430280122.0
20210903,SZSE,803628016839.0,60293615058.0,64649238818.0,62420918244.0,126988918.0,866048935083.0,3444071601.0
