trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20231027,BSE,318964915.0,27343174.0,85253493.0,178842.0,0.0,319143757.0,12300.0
20231027,SSE,810232952483.0,35137777511.0,37403892636.0,52171102204.0,885235712.0,862404054687.0,6913055395.0
20231027,SZSE,726503223406.0,40741497470.0,40885883548.0,31110969020.0,244457996.0,757614192426.0,3099991675.0
