trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20220909,SSE,797665884010.0,23834570929.0,29103819369.0,69348638154.0,419210034.0,867014522164.0,8009367516.0
20220909,SZSE,699444592305.0,22971828351.0,25844856489.0,37299509569.0,144445655.0,736744101874.0,2454817245.0
