ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300132.SZ,20210820,15.0,1.4457,1.6612,1.16,16.8159,16.5521,2.4724,2.005,1.9317,0.9,1.2,51658.0886,47390.2511,41243.1943,774871.329,710853.7665
605166.SH,20210820,11.4,18.208,26.6989,5.94,31.0546,16.3424,2.8075,1.4028,0.9012,,0.8772,31554.7,18760.5112,12794.1888,359723.58,213869.8277
600326.SH,20210820,6.67,1.8929,2.407,1.17,14.027,16.6067,1.4303,0.8657,0.8413,1.13,1.1994,91853.7703,91853.7703,72233.7111,612664.6479,612664.6479
300390.SZ,20210820,84.29,6.1485,7.0724,1.12,171.792,119.5625,22.1158,37.4138,24.7809,0.0561,0.1186,58288.0538,38906.8694,33824.0396,4913100.0548,3279460.0217
300706.SZ,20210820,31.6,9.7349,11.9416,1.04,760.3738,523.882,10.0763,12.598,11.1628,0.0949,0.0316,14112.0,7888.5002,6430.7574,445939.2,249276.6063
300069.SZ,20210820,24.97,2.857,5.0313,1.86,,,9.4837,22.7298,17.5261,0.0,,11700.0,11700.0,6643.7463,292149.0,292149.0
600730.SH,20210820,4.86,4.2441,5.3069,1.65,153.1301,218.5024,1.4968,27.6818,26.672,0.0,0.1975,58665.6002,58665.6002,46917.3018,285114.817,285114.817
300604.SZ,20210820,47.27,3.606,5.8035,0.87,332.1078,225.8069,25.2824,35.0603,28.5992,0.0,0.1113,59620.1953,35495.9081,22055.3797,2818246.6318,1677891.5759
601298.SH,20210820,5.83,0.2728,0.7702,0.92,9.8502,9.6059,1.11,2.8627,2.6701,3.4357,,649110.0,186989.6,66237.6,3784311.3,1090149.368
601117.SH,20210820,9.74,2.2513,3.7611,0.8,13.1319,12.1785,1.3891,0.439,0.397,1.9199,2.2895,493300.0,493300.0,295277.0373,4804742.0,4804742.0
000722.SZ,20210820,6.28,0.6525,1.3839,0.76,29.7805,38.6259,0.9563,9.3762,8.1826,0.7962,1.5924,46415.8282,46415.8282,21885.3331,291491.4011,291491.4011
300710.SZ,20210820,28.48,1.4348,1.5736,0.42,32.3479,30.297,3.0518,3.8089,3.2235,0.1404,0.1756,6861.4,6861.4,6256.4,195412.672,195412.672
600734.SH,20210820,2.37,0.8767,1.4998,0.62,,,,1.281,1.1923,0.0,,62237.2316,53494.3811,31270.1127,147502.2389,126781.6832
603607.SH,20210820,15.04,0.7212,1.3951,0.6,24.9358,24.0177,3.0354,3.8125,3.5635,1.4248,1.6622,17851.68,17851.68,9227.9858,268489.2672,268489.2672
300144.SZ,20210820,13.61,0.8531,1.4071,0.75,,,4.795,39.4267,33.1129,0.8164,0.3674,261469.404,220870.918,133911.6709,3558598.5884,3006053.194
000402.SZ,20210820,5.83,0.2262,0.3285,0.7,6.9745,6.0272,0.4833,0.9616,1.002,5.1458,5.1458,298892.9907,298763.6046,205692.7893,1742546.1358,1741791.8148
605162.SH,20210820,10.76,18.4082,18.4082,0.58,27.386,27.8978,3.9688,7.5463,6.5335,,,40045.1,8009.02,8009.02,430885.276,86177.0552
603392.SH,20210820,225.0,1.5615,1.5615,1.31,201.7497,118.2867,43.1303,58.0158,39.3102,,0.0794,60704.0,15081.4275,15081.4275,13658400.0,3393321.1875
600362.SH,20210820,22.7,1.4508,3.2749,0.67,33.8753,26.0314,1.2876,0.2467,0.2157,0.4405,0.4405,346272.9405,207524.7405,91932.5995,7860395.7494,4710811.6094
603041.SH,20210820,11.75,0.5044,1.5318,0.79,14.9178,14.9567,1.8901,4.2495,3.8261,1.3375,2.0428,14088.284,14085.484,4638.144,165537.337,165504.437
002835.SZ,20210820,10.09,2.0269,3.2244,0.7,31.3628,33.5823,3.022,2.8106,2.6474,0.4264,0.9911,21961.2708,12548.7888,7888.2018,221589.2224,126617.279
300362.SZ,20210820,1.18,2.148,3.5645,0.71,33.7265,13.7411,20.1903,4.4253,4.7849,0.0,,155146.6951,39665.8551,23903.1635,183073.1002,46805.709
688080.SH,20210820,67.62,2.8822,3.5463,0.94,87.7115,68.9363,5.2494,11.4063,9.4901,0.2958,0.2366,5242.8786,3711.9426,3016.8157,354523.4509,251001.5586
688077.SH,20210820,56.67,7.7778,12.1976,0.76,86.8481,46.7984,4.7565,5.7962,3.8485,,0.6617,8000.0,4327.3,2759.3,453360.0,245228.091
688178.SH,20210820,25.6,2.749,3.5553,2.73,17.2157,18.6355,1.8577,2.7281,2.168,1.7188,,8499.7844,3700.2615,2861.133,217594.4806,94726.6944
600565.SH,20210820,2.43,0.2759,0.4941,0.68,3.4399,3.4231,0.5837,0.2916,0.2644,2.3568,3.2994,255208.6284,243257.6284,135812.6001,620156.967,591116.037
688396.SH,20210820,87.3,5.3273,6.9855,1.22,119.5897,70.7806,7.168,16.5171,13.7704,0.0348,0.0845,132009.1861,32913.0549,25100.5549,11524401.9465,2873309.6928
002531.SZ,20210820,10.98,4.1763,8.7987,1.87,18.8561,13.9977,2.7865,2.4582,2.3037,0.8903,1.3619,180250.9062,176900.6513,83966.9826,1979154.9501,1942369.1513
603533.SH,20210820,20.59,1.3571,3.4713,1.14,34.2109,31.4361,3.5709,4.3854,4.1553,0.6656,0.4857,43889.6835,43889.6835,17158.6959,903688.5833,903688.5833
300298.SZ,20210820,28.2,0.4545,0.6979,1.75,85.2182,108.0134,5.9139,7.9031,7.3267,1.0537,0.7099,56476.8081,45507.9748,29638.7768,1592645.9884,1283324.8894
603388.SH,20210820,6.59,0.7414,1.5188,0.75,20.2235,20.419,1.7571,2.629,2.6336,0.0,0.9105,28514.206,28514.206,13919.184,187908.6175,187908.6175
600452.SH,20210820,15.7,2.3566,4.8735,0.51,29.857,26.6734,3.1977,4.508,4.2547,0.5766,0.8072,76217.344,61465.6,29722.4421,1196612.3008,965009.92
688516.SH,20210820,191.95,3.4729,4.4914,1.33,121.9104,72.8932,16.1426,16.5575,11.6509,0.2084,0.521,9867.0,5066.5249,3917.626,1893970.65,972519.4546
600206.SH,20210820,15.89,5.9135,8.8503,1.18,78.9967,59.7903,4.1684,1.0373,0.9349,0.1007,0.7489,84659.4132,84407.8132,56397.9764,1345238.0757,1341240.1517
000559.SZ,20210820,5.5,0.6349,1.4685,0.5,41.6646,35.7201,2.2764,1.6699,1.4793,0.9091,3.6364,330379.1344,275314.7124,119034.4388,1817085.2392,1514230.9182
002275.SZ,20210820,12.74,0.1826,0.6319,1.08,27.1429,26.5731,2.5275,4.8,4.4383,1.7597,3.0603,59020.0,53869.8425,15571.0459,751914.8,686301.7935
600869.SH,20210820,5.9,1.1156,2.5132,0.5,,,3.7379,0.6612,0.6251,0.2034,,221935.2746,221935.2746,98518.3503,1309418.1201,1309418.1201
002234.SZ,20210820,13.46,0.9208,1.0897,0.66,70.4455,86.1716,1.4621,2.7927,2.6906,3.8584,2.2288,34896.0212,20615.4034,17419.8447,469700.4454,277483.3298
