index_code,con_code,in_date,out_date,is_new
801730.SI,300105.SZ,20140221,20250512,N
801730.SI,300111.SZ,20140221,20220729,N
801730.SI,300116.SZ,20180716,20200330,N
801730.SI,300116.SZ,20200401,20240724,N
801730.SI,300118.SZ,20140221,,Y
801730.SI,300120.SZ,20140221,20190705,N
801730.SI,300124.SZ,20140221,20211210,N
801730.SI,300128.SZ,20240731,,Y
801730.SI,300129.SZ,20140221,,Y
801730.SI,300140.SZ,20140702,20180713,N
801730.SI,300140.SZ,20220801,20240730,N
801730.SI,300141.SZ,20140221,,Y
801730.SI,300152.SZ,20140221,20150630,N
801730.SI,300153.SZ,20140221,,Y
801730.SI,300173.SZ,20220801,,Y
801730.SI,300185.SZ,20180716,,Y
801730.SI,300207.SZ,20211213,,Y
801730.SI,300208.SZ,20140221,20211210,N
801730.SI,300215.SZ,20140221,20211210,N
801730.SI,300222.SZ,20140221,20180713,N
801730.SI,300222.SZ,20211213,,Y
801730.SI,300242.SZ,20140221,20160218,N
801730.SI,300265.SZ,20140221,,Y
801730.SI,300274.SZ,20140221,,Y
801730.SI,300283.SZ,20140221,,Y
801730.SI,300286.SZ,20140221,,Y
801730.SI,300308.SZ,20140221,20180713,N
801730.SI,300316.SZ,20140221,,Y
801730.SI,300317.SZ,20170703,20211210,N
801730.SI,300340.SZ,20211213,,Y
801730.SI,300341.SZ,20140221,20170630,N
801730.SI,300341.SZ,20211213,20220729,N
801730.SI,300345.SZ,20240731,,Y
801730.SI,300356.SZ,20140221,20230619,N
801730.SI,300360.SZ,20140221,,Y
801730.SI,300362.SZ,20140221,20160630,N
801730.SI,300370.SZ,20160701,20180713,N
801730.SI,300372.SZ,20140221,20160902,N
801730.SI,300376.SZ,20140221,,Y
801730.SI,300390.SZ,20230919,,Y
801730.SI,300393.SZ,20140919,,Y
801730.SI,300407.SZ,20141210,,Y
801730.SI,300409.SZ,20211213,,Y
801730.SI,300410.SZ,20220801,,Y
801730.SI,300414.SZ,20150520,20180713,N
801730.SI,300423.SZ,20150303,,Y
801730.SI,300427.SZ,20150303,,Y
801730.SI,300432.SZ,20230706,,Y
801730.SI,300438.SZ,20210225,,Y
801730.SI,300443.SZ,20170703,,Y
801730.SI,300444.SZ,20150430,,Y
801730.SI,300447.SZ,20150429,20211210,N
801730.SI,300450.SZ,20211213,,Y
801730.SI,300457.SZ,20211213,,Y
801730.SI,300466.SZ,20150604,20220729,N
801730.SI,300477.SZ,20150617,,Y
801730.SI,300484.SZ,20160420,20211210,N
801730.SI,300490.SZ,20160108,,Y
801730.SI,300491.SZ,20160108,,Y
801730.SI,300510.SZ,20160513,,Y
801730.SI,300514.SZ,20170504,,Y
801730.SI,300568.SZ,20211213,,Y
801730.SI,300569.SZ,20161205,,Y
801730.SI,300593.SZ,20170120,,Y
801730.SI,300600.SZ,20170208,20171120,N
801730.SI,300617.SZ,20170310,,Y
801730.SI,300619.SZ,20211213,,Y
801730.SI,300626.SZ,20170406,20170406,N
801730.SI,300626.SZ,20170413,,Y
801730.SI,300648.SZ,20211213,,Y
801730.SI,300660.SZ,20170609,,Y
801730.SI,300667.SZ,20170626,20180713,N
801730.SI,300670.SZ,20170710,,Y
801730.SI,300681.SZ,20170801,20180713,N
801730.SI,300690.SZ,20211213,,Y
801730.SI,300693.SZ,20170829,,Y
801730.SI,300713.SZ,20171108,,Y
801730.SI,300716.SZ,20250813,,Y
801730.SI,300724.SZ,20211213,,Y
801730.SI,300745.SZ,20180530,20180530,N
801730.SI,300745.SZ,20180601,20211210,N
801730.SI,300750.SZ,20180619,,Y
801730.SI,300751.SZ,20181116,20190402,N
801730.SI,300751.SZ,20211213,,Y
801730.SI,300763.SZ,20190326,,Y
801730.SI,300769.SZ,20211213,,Y
801730.SI,300772.SZ,20190508,,Y
801730.SI,300776.SZ,20211213,,Y
801730.SI,300820.SZ,20200220,,Y
801730.SI,300827.SZ,20200417,,Y
801730.SI,300842.SZ,20211213,,Y
801730.SI,300850.SZ,20200720,,Y
801730.SI,300853.SZ,20220801,,Y
801730.SI,300870.SZ,20200831,,Y
801730.SI,300880.SZ,20200908,,Y
801730.SI,300882.SZ,20200917,,Y
801730.SI,300890.SZ,20211213,,Y
801730.SI,300904.SZ,20230816,,Y
801730.SI,300907.SZ,20201125,,Y
801730.SI,300919.SZ,20211213,,Y
801730.SI,300932.SZ,20210129,,Y
801730.SI,300933.SZ,20210129,,Y
801730.SI,300953.SZ,20220801,,Y
801730.SI,301002.SZ,20211213,,Y
801730.SI,301012.SZ,20210629,,Y
801730.SI,301023.SZ,20210714,,Y
801730.SI,301040.SZ,20210810,,Y
801730.SI,301063.SZ,20220801,20240730,N
801730.SI,301082.SZ,20211103,,Y
801730.SI,301120.SZ,20220426,,Y
801730.SI,301121.SZ,20220815,,Y
801730.SI,301150.SZ,20220801,,Y
