ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
603786.SH,20221125,67.8,0.1719,1.1841,0.51,70.4504,57.2724,6.54,9.7623,8.6094,0.7302,0.7302,40409.8,40010.0,5810.0,2739784.44,2712678.0
920271.BJ,20221125,9.91,2.65,4.186,0.75,32.3744,17.9257,2.7807,5.0984,3.6773,,,11893.0,2561.81,1621.81,117859.63,25387.5371
003003.SZ,20221125,9.99,2.0177,2.0177,0.66,68.1809,171.0096,1.4606,1.372,1.2008,1.4991,0.9994,17700.27,9149.0938,9149.0938,176825.6973,91399.4471
300424.SZ,20221125,11.77,1.3088,1.7621,0.59,110.5911,92.7214,3.9721,2.4338,2.2229,0.085,0.102,23989.3793,23904.0936,17754.7507,282354.9944,281351.1817
002533.SZ,20221125,6.47,1.5413,2.2287,0.92,14.3331,14.2182,1.3758,0.3701,0.362,3.8644,4.6368,73404.9347,60205.132,41636.7562,474929.9275,389527.204
000761.SZ,20221125,3.24,0.4774,3.1547,2.97,5.323,,0.7052,0.1708,0.2069,14.8832,18.5184,410821.1458,370821.1458,56121.1832,1331060.5124,1201460.5124
300712.SZ,20221125,42.9,3.4833,7.5928,1.21,194.9502,101.3347,6.4461,5.0687,3.7998,0.2291,0.2291,18525.216,18469.566,8473.2983,794731.7664,792344.3814
000935.SZ,20221125,22.99,0.5083,1.6431,0.91,17.7515,15.893,2.727,14.3418,13.8356,0.9134,1.0439,76344.0333,76344.0333,23616.4516,1755149.3256,1755149.3256
002150.SZ,20221125,12.72,0.5074,1.126,0.17,31.5191,26.6117,2.938,2.3606,2.3771,1.1792,1.1792,35651.7053,35514.9728,16004.3021,453489.6914,451750.454
301191.SZ,20221125,85.15,10.5172,10.5172,1.33,26.8973,21.2937,2.9474,2.0572,1.7376,,,5334.0,1334.0,1334.0,454190.1,113590.1
688439.SH,20221125,126.1,2.009,2.009,0.77,142.5468,101.688,6.1425,50.2063,36.8572,,,20000.0,4278.0738,4278.0738,2522000.0,539465.1062
000915.SZ,20221125,48.0,1.42,1.8207,0.98,29.5793,21.4659,4.4641,5.5487,4.9475,0.7292,1.6667,23433.1485,23420.7235,18266.2895,1124791.128,1124194.728
600243.SH,20221125,4.53,3.4231,3.9735,0.62,,,1.935,3.0175,3.13,0.0,,43885.0,43885.0,37806.46,198799.05,198799.05
