trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20250124,BSE,3705369120.0,301037411.0,380060204.0,440159.0,11000.0,3705809279.0,49700.0
20250124,SSE,923170752645.0,50086425277.0,56259919328.0,6483695028.0,35501445.0,929654447673.0,1826680161.0
20250124,SZSE,871920230667.0,62878226989.0,67747722250.0,3048186442.0,15979516.0,874968417109.0,549841551.0
