trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20230324,BSE,103595895.0,5195697.0,53739626.0,34948.0,169.0,103630843.0,569.0
20230324,SSE,792841223125.0,40411479676.0,39367454672.0,58733357057.0,556275072.0,851574580182.0,6512687872.0
20230324,SZSE,714350268656.0,49537080994.0,48353972488.0,36444709712.0,149274147.0,750794978368.0,3106860615.0
