trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20230120,SSE,747919975441.0,28442552716.0,36233729716.0,58426085977.0,255265772.0,806346061418.0,6125230222.0
20230120,SZSE,670852775377.0,26758962650.0,36529475057.0,34160800923.0,111480492.0,705013576300.0,3016688783.0
