ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600335.SH,20210930,5.57,1.5813,3.7932,1.31,18.9837,25.7738,0.7772,0.1839,0.1657,1.0772,2.1544,145687.5351,102973.6837,42926.7069,811479.5705,573563.4182
300537.SZ,20210930,15.2,3.9493,4.4925,0.93,,,2.6693,3.8957,3.7298,0.5263,,19302.7584,13295.4832,11687.9316,293401.9277,202091.3446
300658.SZ,20210930,10.46,1.6267,4.3947,1.11,7.9507,,2.3831,1.5015,1.9809,1.9108,4.1428,22765.5,13554.2159,5016.9584,238127.13,141777.0983
002733.SZ,20210930,16.81,2.8081,4.643,1.45,84.688,92.2037,2.2298,2.5362,2.1937,1.3552,0.5949,38421.4913,36528.9279,22092.561,645865.2688,614051.278
688071.SH,20210930,34.02,2.1282,2.1282,0.4,59.1746,40.8616,6.0654,8.2085,7.7008,,,7284.4774,1483.059,1483.059,247817.9211,50453.6672
601665.SH,20210930,5.72,3.651,3.651,0.99,10.4027,9.7927,1.0354,3.3015,3.045,,3.1469,458083.3334,45808.3334,45808.3334,2620236.667,262023.667
300523.SZ,20210930,21.95,0.2208,0.4113,0.57,55.5408,,3.4761,3.0948,3.3465,0.4647,0.3554,23263.7638,23039.9407,12370.3585,510639.6154,505726.6984
603197.SH,20210930,26.86,0.4526,0.6859,0.61,30.1291,22.8948,2.5511,1.6569,1.4338,0.9629,,20547.9518,16394.1057,10817.4709,551917.9853,440345.6791
000038.SZ,20210930,9.06,0.5757,0.8793,1.1,59.5496,140.5281,1.6351,2.2234,1.3512,0.0,,52277.7419,23817.7966,15594.5337,473636.3416,215789.2372
000977.SZ,20210930,28.52,0.9503,1.4974,0.73,28.2725,22.243,3.1579,0.6577,0.6763,0.2433,0.3857,145372.131,145280.8551,92203.4218,4146013.1761,4143409.9875
300795.SZ,20210930,18.39,0.777,0.7904,0.66,,,4.4431,19.5225,13.0289,5.4377,,10016.4,3684.4519,3622.0819,184201.596,67757.0704
600196.SH,20210930,52.3,1.5711,2.9449,0.93,36.5947,30.254,3.5403,4.4227,4.0335,0.7457,0.8222,256289.8545,201095.8045,107286.2755,13403959.3904,10517310.5754
002329.SZ,20210930,4.57,2.7307,3.1149,1.57,,,1.9493,1.5373,1.3755,0.2188,,83764.0035,53312.5328,46736.9481,382801.496,243638.2749
600757.SH,20210930,5.24,0.4514,1.0369,0.6,7.7886,7.7274,0.801,0.9527,0.9858,3.8168,6.6794,121365.0273,121349.7103,52830.0866,635952.7431,635872.482
002949.SZ,20210930,14.54,1.2249,1.5858,0.73,16.4502,14.3317,2.2425,1.5049,1.2091,1.3755,2.751,19603.4861,9350.1861,7222.4361,285034.6879,135951.7059
601816.SH,20210930,4.76,0.1217,0.1371,0.88,72.3929,42.9557,1.2639,9.2615,7.7167,1.1092,0.6912,4910648.4611,2732869.5141,2426646.9832,23374686.6748,13008458.8871
688329.SH,20210930,35.43,4.9054,5.1242,1.35,38.1706,35.5396,3.7715,8.8238,7.8135,,0.8467,7720.0,1640.5,1570.4226,273519.6,58122.915
603050.SH,20210930,18.43,6.478,9.2473,1.19,27.1,19.099,2.3664,1.7051,1.5492,0.9225,1.1394,16221.01,16221.01,11363.3226,298953.2143,298953.2143
603311.SH,20210930,10.08,0.4782,1.131,1.15,22.6756,22.209,2.4665,3.053,2.8581,1.5873,1.9841,21000.0,21000.0,8879.5564,211680.0,211680.0
