trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20230825,BSE,208539248.0,8708780.0,-3647082.0,13700.0,2000.0,208552948.0,2000.0
20230825,SSE,774247931274.0,22471393772.0,26951419807.0,55596569025.0,727187824.0,829844500299.0,7334807275.0
20230825,SZSE,695001808125.0,21805193533.0,27021310683.0,31816125534.0,317336033.0,726817933659.0,3053014592.0
