ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
301286.SZ,20250627,24.54,1.0765,2.9738,0.95,65.8225,55.3542,5.5218,9.5906,9.3729,0.2026,0.3231,40010.0,16127.9397,5838.368,981845.4,395779.6402
600423.SH,20250627,3.41,3.2023,4.8518,0.76,90.2577,91.3355,4.9181,16.517,15.8733,0.0,,79869.5026,79869.5026,52716.093,272355.0039,272355.0039
600491.SH,20250627,3.72,0.9581,1.4112,1.01,,,0.5531,0.6241,0.7334,0.0,,152975.7955,152975.7955,103857.2015,569069.9593,569069.9593
300746.SZ,20250627,15.75,4.0394,8.5342,0.64,,,4.688,3.3624,3.0793,1.3968,,22573.8328,22188.4219,10502.3919,355537.8666,349467.6449
688282.SH,20250627,48.95,6.9212,8.8569,1.79,,1585.8612,3.3816,25.2088,26.2823,,,8800.0,3652.0,2853.8414,430760.0,178765.4
601133.SH,20250627,12.32,35.4016,35.4016,2.02,30.6008,32.3497,2.2841,1.2385,1.2645,1.7742,1.7858,52721.686,14750.0,14750.0,649531.1715,181720.0
301033.SZ,20250627,56.91,2.1073,3.6763,0.91,48.0078,42.9834,5.5003,13.5957,12.8352,0.6943,1.0487,6651.9431,5597.7556,3208.6492,378562.0818,318568.2712
002278.SZ,20250627,8.86,17.034,23.2454,0.98,106.8839,59.5542,2.866,4.3988,4.0685,0.5621,0.5621,36390.9648,33420.6521,24490.3622,322423.9481,296106.9776
301128.SZ,20250627,50.84,3.3039,7.8117,1.02,53.9116,49.942,6.2638,4.6683,4.0663,0.9835,0.843,10344.127,10344.127,4374.9667,525895.4167,525895.4167
300869.SZ,20250627,14.0,1.0538,1.5596,0.83,,,3.2256,11.724,11.4224,2.1429,1.7857,40180.2977,25336.0994,17118.7424,562524.1678,354705.3916
601633.SH,20250627,21.33,0.2317,1.3149,0.88,14.3838,16.2775,2.2189,0.9029,0.9158,1.4025,,855894.5933,620924.1633,109424.1633,18256231.6751,13244312.4032
603922.SH,20250627,18.36,2.9683,5.6334,0.82,,372.4662,3.2142,3.7944,4.0352,0.0778,0.0778,17920.0,17920.0,9442.2223,329011.2,329011.2
600789.SH,20250627,9.95,3.0228,3.9677,0.82,22.6594,22.0292,2.2957,1.4346,1.4639,1.104,1.3266,89866.9632,89866.9632,68466.4905,894176.2838,894176.2838
600916.SH,20250627,8.17,0.8775,1.8079,0.88,16.7715,23.2759,1.962,0.227,0.2579,5.508,4.284,168000.0,168000.0,81540.0,1372560.0,1372560.0
