trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20210723,SSE,881396553942.0,64333614411.0,64031956881.0,97519995976.0,233540705.0,978916549918.0,7712000053.0
20210723,SZSE,783629926653.0,61585537125.0,63216834875.0,60944030766.0,122868075.0,844573957419.0,3145333588.0
