trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20220715,SSE,814971261389.0,37629148735.0,39089014872.0,61484021300.0,477429422.0,876455282689.0,7577495924.0
20220715,SZSE,706245156192.0,36838535179.0,40534167820.0,34500416989.0,190954219.0,740745573181.0,2169838926.0
