ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
603677.SH,20221223,11.11,0.3859,1.4813,0.51,24.011,30.2173,2.0661,1.0646,1.1314,0.9001,2.7002,19214.3072,19214.3072,5005.7072,213470.953,213470.953
601618.SH,20221223,3.19,0.1997,0.5541,0.57,7.8936,7.3797,0.7445,0.1321,0.1206,2.3511,2.4451,2072361.917,1785261.917,643390.387,6610834.5152,5694985.5152
002567.SZ,20221223,7.08,2.4791,3.1027,0.68,,,1.4624,0.4498,0.4044,1.6013,,138134.3588,118791.3383,94917.7273,977991.2603,841042.6752
002203.SZ,20221223,11.23,0.1703,0.3071,0.78,19.9478,19.7551,1.9132,0.3489,0.3101,0.6535,0.6659,196673.927,192394.4703,106666.0539,2208648.2002,2160589.9015
600178.SH,20221223,6.04,0.5723,1.1779,1.04,31.6927,58.1434,1.1153,0.4364,0.4531,0.4824,0.9487,47578.39,46208.0,22448.7,287373.4756,279096.32
002474.SZ,20221223,8.26,13.9929,14.9323,1.96,171.6659,273.6295,3.1655,7.1658,7.8609,0.1816,0.1211,62220.0,49789.7578,46657.3233,513937.2,411263.3994
300238.SZ,20221223,10.34,0.8634,1.1756,0.8,37.2075,,4.945,5.607,6.6712,0.0,,26515.5701,26513.4082,19472.2994,274170.9948,274148.6408
002554.SZ,20221223,3.58,3.2605,3.7451,1.38,54.0609,58.8982,1.9742,3.0244,2.3681,0.0,0.1955,134685.7772,85385.4399,74338.2985,482175.0824,305679.8748
002162.SZ,20221223,4.49,11.0171,21.9116,1.13,90.0995,,3.4693,3.2994,3.4405,0.0,,92650.0,85346.3563,42912.0043,415998.5,383205.1398
300726.SZ,20221223,40.4,0.7755,1.3045,0.8,20.3884,19.8326,3.897,8.3177,7.7532,0.3848,1.4851,41183.9845,21357.2173,12697.3595,1663832.9738,862831.5789
300279.SZ,20221223,5.04,0.7036,0.9914,0.82,36.9265,,2.7931,1.0982,1.1499,0.0,,44894.1998,44169.1757,31346.547,226266.767,222612.6455
300619.SZ,20221223,61.09,1.0291,1.4857,1.24,180.3148,93.6213,6.3165,4.7104,3.2453,0.0276,0.0655,8865.5041,6503.0275,4504.1943,541593.6455,397269.95
300562.SZ,20221223,10.88,14.489,16.3483,3.9,263.3891,,2.1803,1.2827,1.6869,1.8378,0.0919,21470.1188,14386.9492,12750.7348,233594.8925,156530.0073
300958.SZ,20221223,16.88,0.7361,1.2745,0.9,27.074,24.7423,2.2076,2.2283,2.2042,0.936,0.9182,14265.6479,7696.9327,4445.8008,240804.1366,129924.224
603888.SH,20221223,17.65,2.4334,6.5413,1.1,43.5163,39.3586,2.8841,5.3135,5.0279,0.7252,0.9235,51902.936,51902.936,19307.895,916086.8204,916086.8204
300802.SZ,20221223,18.23,0.6957,1.1225,1.0,47.0338,48.1347,4.1329,8.0581,6.9503,0.417,0.5143,25992.3971,19081.6032,11827.0797,473841.3991,347857.6263
000401.SZ,20221223,8.38,0.3718,0.5889,0.61,7.9268,8.4903,0.7258,0.613,0.5943,3.1731,8.9499,265821.357,154729.872,97677.3405,2227582.9717,1296636.3274
600191.SH,20221223,5.26,0.6012,1.3164,0.75,255.9188,,1.6072,60.395,18.1981,0.0,0.1901,48493.2,48493.2,22147.6387,255074.232,255074.232
300355.SZ,20221223,3.04,0.9318,0.9902,0.76,15.773,22.2607,1.136,1.6751,1.9327,0.7237,0.8882,160424.2081,131874.7384,124102.2763,487689.5926,400899.2047
920299.BJ,20221223,4.36,0.9911,1.0455,1.74,15.3412,15.1092,1.4959,4.3694,3.9896,,2.5453,9010.9276,2308.8199,2188.7747,39287.6443,10066.4548
300476.SZ,20221223,12.99,0.5229,0.7934,0.62,16.734,16.3075,1.6958,1.5095,1.4002,1.3169,1.4627,86365.7021,85632.2463,56432.3986,1121890.4703,1112362.8794
300416.SZ,20221223,27.56,1.4474,2.1762,1.05,53.6557,42.9699,5.6021,6.7901,5.9815,0.296,0.4187,36996.548,36741.7805,24436.9405,1019624.8629,1012603.4706
600250.SH,20221223,5.5,0.975,1.8112,0.73,,,3.5966,2.0688,1.8868,0.0,,31059.3879,27003.7533,14537.4566,170826.6335,148520.6432
605358.SH,20221223,42.24,1.3515,1.4503,0.85,47.626,34.1388,3.6033,11.2519,9.3244,0.1541,0.8798,67684.8359,50247.1633,46826.9909,2859007.4684,2122440.1778
603682.SH,20221223,5.41,1.5696,1.5696,0.62,20.6041,22.375,2.2956,2.8129,2.7195,4.0665,4.0665,47250.0,17955.0,17955.0,255622.5,97136.55
605289.SH,20221223,20.99,3.9235,3.9235,0.84,19.3948,43.9176,1.8,3.0908,5.268,0.0,2.2868,10833.75,5061.0,5061.0,227400.4125,106230.39
688298.SH,20221223,87.36,4.8245,5.3325,1.0,2.9829,3.6216,1.5884,1.4432,1.3812,3.4341,5.053,16800.0,8641.8528,7818.5899,1467648.0,754952.2606
603505.SH,20221223,39.22,0.6269,1.3838,1.07,69.6262,74.7746,13.3761,16.3472,16.2056,0.4199,0.4335,43482.6162,43340.547,19634.9785,1705388.2074,1699816.2533
300249.SZ,20221223,8.68,7.611,10.4713,0.74,125.7359,122.8803,5.4178,2.6207,3.1368,0.0,0.2304,43747.0194,30634.8916,22266.5418,379724.1284,265910.8591
000059.SZ,20221223,6.74,1.0965,2.0702,1.05,12.06,12.1791,0.7468,0.2796,0.219,1.1721,3.2344,159944.2537,159944.2537,84712.3362,1078024.2699,1078024.2699
600573.SH,20221223,11.08,3.0979,6.2055,1.25,89.2633,70.1574,2.2688,4.7591,4.5475,0.3159,0.343,25000.0,25000.0,12480.5422,277000.0,277000.0
600830.SH,20221223,5.87,1.4547,2.1229,0.59,160.4784,,1.2617,16.5563,16.6842,0.0,0.1874,45432.2747,45432.2747,31131.0133,266687.4525,266687.4525
