trade_date,etf_code,theme,style,dividend_yield_abs,weighted_pb,weighted_pe_ttm,constituent_count,fundamental_source,manual_score,pb_percentile,pe_percentile,valuation_percentile,valuation_score,risk_free_10y,dividend_spread,dividend_yield_percentile,dividend_spread_percentile,growth_fundamental_score,roe_score,fundamental_score,valuation_filter_pass
2021-12-24,512000.SH,证券,cyclical_value,0.0143711635140826,2.6945374646737728,19.700199005802705,48.0,constituent_weighted,0.5,0.6538461538461539,0.2692307692307692,0.46153846153846156,0.5384615384615384,0.028203,-0.013831836485917398,0.5625,0.5625,0.5,,0.5372596153846154,True
2021-12-24,515790.SH,光伏,growth,0.0036086639359423,9.985827602884918,52.77420771530597,242.0,constituent_weighted,0.5,0.6538461538461539,0.8461538461538461,0.75,0.25,0.028203,-0.024594336064057698,0.25,0.25,0.5,,0.3125,True
2021-12-24,159928.SZ,消费,stable_value,0.0094439587419504,13.889290980874936,48.39719748502919,115.0,constituent_weighted,0.5,0.38461538461538464,0.46153846153846156,0.42307692307692313,0.5769230769230769,0.028203,-0.0187590412580496,0.5,0.5,0.5,,0.5307692307692308,True
2021-12-24,159995.SZ,芯片,growth,0.0014375404276032,11.902299292441816,67.98686608381176,84.0,constituent_weighted,0.5,0.15384615384615385,0.11538461538461539,0.13461538461538464,0.8653846153846154,0.028203,-0.0267654595723968,0.0625,0.0625,0.5,,0.4930288461538462,True
2021-12-24,512480.SH,半导体,growth,0.0018349849730963,12.83904771905342,63.44785118305519,47.0,constituent_weighted,0.5,0.15384615384615385,0.11538461538461539,0.13461538461538464,0.8653846153846154,0.028203,-0.0263680150269037,0.125,0.125,0.5,,0.5149038461538462,True
2021-12-24,512010.SH,医药,growth,0.0074625789839862,9.469646396508676,34.699262726026284,333.0,constituent_weighted,0.5,0.038461538461538464,0.3076923076923077,0.17307692307692307,0.8269230769230769,0.028203,-0.0207404210160138,0.4375,0.4375,0.5,,0.6088942307692308,True
2021-12-24,561560.SH,电力,stable_value,0.0212531612720595,2.507377623942945,25.9534708036791,120.0,constituent_weighted,0.5,0.9230769230769231,1.0,0.9615384615384616,0.038461538461538436,0.028203,-0.006949838727940499,0.625,0.625,0.5,,0.3591346153846154,False
2021-12-24,510880.SH,红利,stable_value,0.055,,,0.0,manual_fallback,0.55,,,,0.55,0.028203,0.026797,1.0,1.0,0.55,,0.7075,True
2021-12-24,515030.SH,新能源车,growth,0.0438936542251971,1.8096786968060177,9.377453709462806,37.0,constituent_weighted,0.5,0.9230769230769231,0.19230769230769232,0.5576923076923077,0.4423076923076923,0.028203,0.015690654225197102,0.8125,0.8125,0.5,,0.5862980769230769,True
2021-12-24,512200.SH,地产,cyclical_value,0.0380268695635335,1.5785117767329238,8.098772735900587,126.0,constituent_weighted,0.45,0.9230769230769231,0.8076923076923077,0.8653846153846154,0.13461538461538458,0.028203,0.009823869563533504,0.6875,0.6875,0.45,,0.4069711538461538,True
2021-12-24,515210.SH,钢铁,cyclical_value,0.0405472606747089,2.0991449987636965,7.923681993797722,43.0,constituent_weighted,0.5,0.8076923076923077,0.19230769230769232,0.5,0.5,0.028203,0.012344260674708903,0.75,0.75,0.5,,0.5874999999999999,True
2022-01-07,512000.SH,证券,cyclical_value,0.0143711635140826,2.6945374646737728,19.700199005802705,48.0,constituent_weighted,0.5,0.6666666666666666,0.2962962962962963,0.48148148148148145,0.5185185185185186,0.028203,-0.013831836485917398,0.5625,0.5625,0.5,,0.5292824074074074,True
2022-01-07,515790.SH,光伏,growth,0.0036086639359423,9.985827602884918,52.77420771530597,242.0,constituent_weighted,0.5,0.6666666666666666,0.8518518518518519,0.7592592592592593,0.2407407407407407,0.028203,-0.024594336064057698,0.25,0.25,0.5,,0.3087962962962963,True
2022-01-07,512010.SH,医药,growth,0.0074625789839862,9.469646396508676,34.699262726026284,333.0,constituent_weighted,0.5,0.07407407407407407,0.3333333333333333,0.2037037037037037,0.7962962962962963,0.028203,-0.0207404210160138,0.4375,0.4375,0.5,,0.5966435185185185,True
2022-01-07,561560.SH,电力,stable_value,0.0212531612720595,2.507377623942945,25.9534708036791,120.0,constituent_weighted,0.5,0.9259259259259259,1.0,0.962962962962963,0.03703703703703698,0.028203,-0.006949838727940499,0.625,0.625,0.5,,0.3585648148148148,False
2022-01-07,510880.SH,红利,stable_value,0.055,,,0.0,manual_fallback,0.55,,,,0.55,0.028203,0.026797,1.0,1.0,0.55,,0.7075,True
2022-01-07,515220.SH,煤炭,cyclical_value,0.0440766563573708,1.782169169935238,9.33673107602001,36.0,constituent_weighted,0.5,0.9259259259259259,0.2222222222222222,0.5740740740740741,0.42592592592592593,0.028203,0.0158736563573708,0.875,0.875,0.5,,0.6016203703703704,True
2022-01-07,512800.SH,银行,stable_value,0.0475380010367575,0.8236467083154645,5.424120716468498,41.0,constituent_weighted,0.55,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.8518518518518519,0.028203,0.019335001036757504,0.9375,0.9375,0.55,,0.8063657407407407,True
2022-01-07,515030.SH,新能源车,growth,0.0438936542251971,1.8096786968060177,9.377453709462806,37.0,constituent_weighted,0.5,0.9259259259259259,0.2222222222222222,0.5740740740740741,0.42592592592592593,0.028203,0.015690654225197102,0.8125,0.8125,0.5,,0.5797453703703703,True
2022-01-07,512200.SH,地产,cyclical_value,0.0380268695635335,1.5785117767329238,8.098772735900587,126.0,constituent_weighted,0.45,0.9259259259259259,0.8148148148148148,0.8703703703703703,0.12962962962962965,0.028203,0.009823869563533504,0.6875,0.6875,0.45,,0.40497685185185184,True
2022-01-07,512480.SH,半导体,growth,0.0018349849730963,12.83904771905342,63.44785118305519,47.0,constituent_weighted,0.5,0.18518518518518517,0.14814814814814814,0.16666666666666666,0.8333333333333334,0.028203,-0.0263680150269037,0.125,0.125,0.5,,0.5020833333333334,True
2022-01-07,159995.SZ,芯片,growth,0.0014375404276032,11.902299292441816,67.98686608381176,84.0,constituent_weighted,0.5,0.18518518518518517,0.14814814814814814,0.16666666666666666,0.8333333333333334,0.028203,-0.0267654595723968,0.0625,0.0625,0.5,,0.48020833333333335,True
2022-01-07,512660.SH,军工,growth,0.0029015735567715,6.313713055611979,70.51460992444976,98.0,constituent_weighted,0.5,0.8888888888888888,0.7037037037037037,0.7962962962962963,0.20370370370370372,0.028203,-0.025301426443228497,0.1875,0.1875,0.5,,0.2721064814814815,True
2022-01-07,159819.SZ,人工智能,growth,0.0058557124629297,7.313605474526041,48.89092790727602,241.0,constituent_weighted,0.5,0.5925925925925926,0.14814814814814814,0.37037037037037035,0.6296296296296297,0.028203,-0.0223472875370703,0.375,0.375,0.5,,0.5081018518518519,True
2022-01-07,512400.SH,有色,cyclical_value,0.0055735664385548,5.4503325689481965,28.5680507886541,121.0,constituent_weighted,0.5,0.48148148148148145,0.07407407407407407,0.2777777777777778,0.7222222222222222,0.028203,-0.0226294335614452,0.3125,0.3125,0.5,,0.523263888888889,True
2022-01-07,159928.SZ,消费,stable_value,0.0094439587419504,13.889290980874936,48.39719748502919,115.0,constituent_weighted,0.5,0.4074074074074074,0.48148148148148145,0.4444444444444444,0.5555555555555556,0.028203,-0.0187590412580496,0.5,0.5,0.5,,0.5222222222222223,True
2022-01-07,515210.SH,钢铁,cyclical_value,0.0405472606747089,2.0991449987636965,7.923681993797722,43.0,constituent_weighted,0.5,0.8148148148148148,0.2222222222222222,0.5185185185185185,0.4814814814814815,0.028203,0.012344260674708903,0.75,0.75,0.5,,0.5800925925925926,True
2022-01-21,159819.SZ,人工智能,growth,0.0056953081977968,7.117688896555804,50.47797972695439,243.0,constituent_weighted,0.5,0.4642857142857143,0.17857142857142858,0.32142857142857145,0.6785714285714286,0.0271,-0.0214046918022032,0.3125,0.3125,0.5,,0.5058035714285715,True
2022-01-21,512010.SH,医药,growth,0.0079389531749137,8.069430570888137,32.68558611460363,336.0,constituent_weighted,0.5,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.9642857142857143,0.0271,-0.0191610468250863,0.4375,0.4375,0.5,,0.6638392857142857,True
2022-01-21,512200.SH,地产,cyclical_value,0.0365715935601549,1.4984306798650062,8.492779410837128,126.0,constituent_weighted,0.45,0.8571428571428571,1.0,0.9285714285714286,0.0714285714285714,0.0271,0.009471593560154902,0.6875,0.6875,0.45,,0.38169642857142855,False
2022-01-21,561560.SH,电力,stable_value,0.0231105177204254,2.3310093510635257,23.99652392169643,120.0,constituent_weighted,0.5,0.7142857142857143,0.9285714285714286,0.8214285714285714,0.1785714285714286,0.0271,-0.003989482279574599,0.625,0.625,0.5,,0.41517857142857145,True
2022-01-21,512400.SH,有色,cyclical_value,0.0057703385112632,4.9450082581005415,27.71356880018673,121.0,constituent_weighted,0.5,0.2857142857142857,0.03571428571428571,0.1607142857142857,0.8392857142857143,0.0271,-0.0213296614887368,0.375,0.375,0.5,,0.5919642857142857,True
2022-01-21,512800.SH,银行,stable_value,0.0457977694791435,0.851856379629837,5.571498245920651,41.0,constituent_weighted,0.55,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.8214285714285714,0.0271,0.0186977694791435,0.9375,0.9375,0.55,,0.7941964285714285,True
2022-01-21,512480.SH,半导体,growth,0.0020243018170032,11.562173997490612,57.44610568370504,46.0,constituent_weighted,0.5,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.9642857142857143,0.0271,-0.0250756981829968,0.125,0.125,0.5,,0.5544642857142857,True
2022-01-21,159928.SZ,消费,stable_value,0.0103602147568181,12.608290769715786,44.11917673105738,115.0,constituent_weighted,0.5,0.03571428571428571,0.2857142857142857,0.1607142857142857,0.8392857142857143,0.0271,-0.0167397852431819,0.5,0.5,0.5,,0.6357142857142857,True
2022-01-21,512000.SH,证券,cyclical_value,0.0144754539053396,2.564379095488972,19.755571268733565,47.0,constituent_weighted,0.5,0.35714285714285715,0.32142857142857145,0.3392857142857143,0.6607142857142857,0.0271,-0.0126245460946604,0.5625,0.5625,0.5,,0.5861607142857143,True
2022-01-21,515790.SH,光伏,growth,0.0038391570844016,9.751830377835285,49.51151473360196,242.0,constituent_weighted,0.5,0.4642857142857143,0.35714285714285715,0.4107142857142857,0.5892857142857143,0.0271,-0.0232608429155984,0.25,0.25,0.5,,0.44821428571428573,True
2022-01-21,510880.SH,红利,stable_value,0.055,,,0.0,manual_fallback,0.55,,,,0.55,0.0271,0.0279,1.0,1.0,0.55,,0.7075,True
2022-01-21,512660.SH,军工,growth,0.0032891760732716,5.2693954027925365,62.24186733979669,98.0,constituent_weighted,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0271,-0.023810823926728397,0.1875,0.1875,0.5,,0.47633928571428574,True
2022-01-21,515220.SH,煤炭,cyclical_value,0.0430323282105815,1.6493175021540734,9.550845253589868,36.0,constituent_weighted,0.5,0.8571428571428571,0.25,0.5535714285714286,0.4464285714285714,0.0271,0.0159323282105815,0.875,0.875,0.5,,0.6098214285714285,True
2022-01-21,515210.SH,钢铁,cyclical_value,0.0403509071493625,1.9141978524335657,7.951636888241507,43.0,constituent_weighted,0.5,0.6071428571428571,0.25,0.42857142857142855,0.5714285714285714,0.0271,0.0132509071493625,0.75,0.75,0.5,,0.6160714285714285,True
2022-01-21,515030.SH,新能源车,growth,0.0429229960879354,1.6732143051475747,9.577066511497046,37.0,constituent_weighted,0.5,0.8571428571428571,0.25,0.5535714285714286,0.4464285714285714,0.0271,0.0158229960879354,0.8125,0.8125,0.5,,0.5879464285714285,True
2022-01-21,159995.SZ,芯片,growth,0.0015763107455604,10.582929720756445,61.61729582830863,88.0,constituent_weighted,0.5,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.9642857142857143,0.0271,-0.0255236892544396,0.0625,0.0625,0.5,,0.5325892857142858,True
2022-02-11,159928.SZ,消费,stable_value,0.0103602147568181,12.608290769715786,44.11917673105738,115.0,constituent_weighted,0.5,0.06896551724137931,0.3103448275862069,0.1896551724137931,0.8103448275862069,0.0271,-0.0167397852431819,0.5,0.5,0.5,,0.6241379310344828,True
2022-02-11,512200.SH,地产,cyclical_value,0.0365715935601549,1.4984306798650062,8.492779410837128,126.0,constituent_weighted,0.45,0.8620689655172413,1.0,0.9310344827586207,0.06896551724137934,0.0271,0.009471593560154902,0.6875,0.6875,0.45,,0.3807112068965517,False
2022-02-11,512480.SH,半导体,growth,0.0020243018170032,11.562173997490612,57.44610568370504,46.0,constituent_weighted,0.5,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.9310344827586207,0.0271,-0.0250756981829968,0.125,0.125,0.5,,0.5411637931034483,True
2022-02-11,512660.SH,军工,growth,0.0032891760732716,5.2693954027925365,62.24186733979669,98.0,constituent_weighted,0.5,0.3103448275862069,0.3103448275862069,0.3103448275862069,0.6896551724137931,0.0271,-0.023810823926728397,0.1875,0.1875,0.5,,0.4664870689655173,True
2022-02-11,512800.SH,银行,stable_value,0.0457977694791435,0.851856379629837,5.571498245920651,41.0,constituent_weighted,0.55,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.7931034482758621,0.0271,0.0186977694791435,0.9375,0.9375,0.55,,0.7828663793103448,True
2022-02-11,159819.SZ,人工智能,growth,0.0056953081977968,7.117688896555804,50.47797972695439,243.0,constituent_weighted,0.5,0.4827586206896552,0.20689655172413793,0.3448275862068966,0.6551724137931034,0.0271,-0.0214046918022032,0.3125,0.3125,0.5,,0.4964439655172414,True
2022-02-11,515220.SH,煤炭,cyclical_value,0.0430323282105815,1.6493175021540734,9.550845253589868,36.0,constituent_weighted,0.5,0.8620689655172413,0.27586206896551724,0.5689655172413792,0.4310344827586208,0.0271,0.0159323282105815,0.875,0.875,0.5,,0.6036637931034483,True
2022-02-11,512000.SH,证券,cyclical_value,0.0144754539053396,2.564379095488972,19.755571268733565,47.0,constituent_weighted,0.5,0.3793103448275862,0.3448275862068966,0.3620689655172414,0.6379310344827587,0.0271,-0.0126245460946604,0.5625,0.5625,0.5,,0.5770474137931034,True
2022-02-11,512400.SH,有色,cyclical_value,0.0057703385112632,4.9450082581005415,27.71356880018673,121.0,constituent_weighted,0.5,0.3103448275862069,0.06896551724137931,0.1896551724137931,0.8103448275862069,0.0271,-0.0213296614887368,0.375,0.375,0.5,,0.5803879310344827,True
2022-02-11,515210.SH,钢铁,cyclical_value,0.0403509071493625,1.9141978524335657,7.951636888241507,43.0,constituent_weighted,0.5,0.6206896551724138,0.27586206896551724,0.4482758620689655,0.5517241379310345,0.0271,0.0132509071493625,0.75,0.75,0.5,,0.6081896551724137,True
2022-02-11,512010.SH,医药,growth,0.0079389531749137,8.069430570888137,32.68558611460363,336.0,constituent_weighted,0.5,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.9310344827586207,0.0271,-0.0191610468250863,0.4375,0.4375,0.5,,0.6505387931034483,True
2022-02-11,515790.SH,光伏,growth,0.0038391570844016,9.751830377835285,49.51151473360196,242.0,constituent_weighted,0.5,0.4827586206896552,0.3793103448275862,0.43103448275862066,0.5689655172413793,0.0271,-0.0232608429155984,0.25,0.25,0.5,,0.44008620689655176,True
2022-02-11,515030.SH,新能源车,growth,0.0429229960879354,1.6732143051475747,9.577066511497046,37.0,constituent_weighted,0.5,0.8620689655172413,0.27586206896551724,0.5689655172413792,0.4310344827586208,0.0271,0.0158229960879354,0.8125,0.8125,0.5,,0.5817887931034483,True
2022-02-11,561560.SH,电力,stable_value,0.0231105177204254,2.3310093510635257,23.99652392169643,120.0,constituent_weighted,0.5,0.7241379310344828,0.9310344827586207,0.8275862068965517,0.1724137931034483,0.0271,-0.003989482279574599,0.625,0.625,0.5,,0.41271551724137934,True
2022-02-11,510880.SH,红利,stable_value,0.055,,,0.0,manual_fallback,0.55,,,,0.55,0.0271,0.0279,1.0,1.0,0.55,,0.7075,True
2022-02-11,159995.SZ,芯片,growth,0.0015763107455604,10.582929720756445,61.61729582830863,88.0,constituent_weighted,0.5,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.9310344827586207,0.0271,-0.0255236892544396,0.0625,0.0625,0.5,,0.5192887931034482,True
2022-02-25,159995.SZ,芯片,growth,0.0015839973745215,10.58055004802528,59.09994913402142,91.0,constituent_weighted,0.5,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,0.02775,-0.0261660026254785,0.0625,0.0625,0.5,,0.5335416666666667,True
2022-02-25,512000.SH,证券,cyclical_value,0.0159454925638009,2.092770134354116,16.95142983995407,48.0,constituent_weighted,0.5,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,0.02775,-0.0118045074361991,0.5625,0.5625,0.5,,0.7085416666666667,True
2022-02-25,512480.SH,半导体,growth,0.0020384386544837,11.639044989845967,56.59461081712675,47.0,constituent_weighted,0.5,0.1,0.03333333333333333,0.06666666666666667,0.9333333333333333,0.02775,-0.0257115613455163,0.125,0.125,0.5,,0.5420833333333334,True
2022-02-25,512800.SH,银行,stable_value,0.0467116742861435,0.8054804680814862,5.458319522489927,42.0,constituent_weighted,0.55,0.1,0.16666666666666666,0.13333333333333333,0.8666666666666667,0.02775,0.0189616742861435,0.9375,0.9375,0.55,,0.8122916666666666,True
2022-02-25,512660.SH,军工,growth,0.0032384012770033,5.394281384851494,63.03699672350583,98.0,constituent_weighted,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.02775,-0.0245115987229967,0.1875,0.1875,0.5,,0.4572916666666667,True
2022-02-25,515030.SH,新能源车,growth,0.0414504390276416,1.747816283470874,9.574718850960547,37.0,constituent_weighted,0.5,0.8666666666666667,0.23333333333333334,0.55,0.44999999999999996,0.02775,0.013700439027641603,0.875,0.875,0.5,,0.61125,True
2022-02-25,512400.SH,有色,cyclical_value,0.0052609422522403,5.812614701592695,30.367531629921505,122.0,constituent_weighted,0.5,0.6333333333333333,0.23333333333333334,0.43333333333333335,0.5666666666666667,0.02775,-0.0224890577477597,0.3125,0.3125,0.5,,0.4610416666666667,True
2022-02-25,561560.SH,电力,stable_value,0.0228989840735152,2.3364444343542647,24.048028197375324,121.0,constituent_weighted,0.5,0.7333333333333333,0.9333333333333333,0.8333333333333333,0.16666666666666674,0.02775,-0.004851015926484799,0.625,0.625,0.5,,0.4104166666666667,True
2022-02-25,159819.SZ,人工智能,growth,0.0062888641896537,6.057925132109391,45.73726962209256,245.0,constituent_weighted,0.5,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,0.02775,-0.0214611358103463,0.375,0.375,0.5,,0.6429166666666667,True
2022-02-25,512200.SH,地产,cyclical_value,0.0381518214412113,1.4705084923499785,8.622205711587018,125.0,constituent_weighted,0.45,0.6,1.0,0.8,0.19999999999999996,0.02775,0.010401821441211299,0.6875,0.6875,0.45,,0.4331249999999999,True
2022-02-25,515220.SH,煤炭,cyclical_value,0.041348422524631,1.7290834433750109,9.594920026699247,36.0,constituent_weighted,0.5,0.8666666666666667,0.3,0.5833333333333334,0.41666666666666663,0.02775,0.013598422524631,0.8125,0.8125,0.5,,0.5760416666666667,True
2022-02-25,512010.SH,医药,growth,0.0081553058838021,7.794441073665201,31.37208469732314,341.0,constituent_weighted,0.5,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,0.02775,-0.0195946941161979,0.4375,0.4375,0.5,,0.6647916666666667,True
2022-02-25,515210.SH,钢铁,cyclical_value,0.0396231690636681,2.1583740586574858,8.063286473051912,43.0,constituent_weighted,0.5,0.9333333333333333,0.3,0.6166666666666667,0.3833333333333333,0.02775,0.011873169063668098,0.75,0.75,0.5,,0.5408333333333333,True
2022-02-25,159928.SZ,消费,stable_value,0.0111570927063789,11.667884312943178,40.95299518486034,116.0,constituent_weighted,0.5,0.03333333333333333,0.13333333333333333,0.08333333333333333,0.9166666666666666,0.02775,-0.0165929072936211,0.5,0.5,0.5,,0.6666666666666667,True
2022-02-25,515790.SH,光伏,growth,0.003877144060306,9.450519300384332,47.82778366308029,242.0,constituent_weighted,0.5,0.43333333333333335,0.3333333333333333,0.3833333333333333,0.6166666666666667,0.02775,-0.023872855939694,0.25,0.25,0.5,,0.4591666666666667,True
2022-02-25,510880.SH,红利,stable_value,0.055,,,0.0,manual_fallback,0.55,,,,0.55,0.02775,0.02725,1.0,1.0,0.55,,0.7075,True
2022-03-11,512200.SH,地产,cyclical_value,0.0381518214412113,1.4705084923499785,8.622205711587018,125.0,constituent_weighted,0.45,0.6129032258064516,1.0,0.8064516129032258,0.19354838709677424,0.02775,0.010401821441211299,0.6875,0.6875,0.45,,0.4305443548387097,True
2022-03-11,515210.SH,钢铁,cyclical_value,0.0396231690636681,2.1583740586574858,8.063286473051912,43.0,constituent_weighted,0.5,0.9354838709677419,0.3225806451612903,0.6290322580645161,0.3709677419354839,0.02775,0.011873169063668098,0.75,0.75,0.5,,0.5358870967741935,True
2022-03-11,515220.SH,煤炭,cyclical_value,0.041348422524631,1.7290834433750109,9.594920026699247,36.0,constituent_weighted,0.5,0.8709677419354839,0.3225806451612903,0.5967741935483871,0.4032258064516129,0.02775,0.013598422524631,0.8125,0.8125,0.5,,0.5706653225806452,True
2022-03-11,159995.SZ,芯片,growth,0.0015839973745215,10.58055004802528,59.09994913402142,91.0,constituent_weighted,0.5,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.935483870967742,0.02775,-0.0261660026254785,0.0625,0.0625,0.5,,0.5210685483870968,True
2022-03-11,159928.SZ,消费,stable_value,0.0111570927063789,11.667884312943178,40.95299518486034,116.0,constituent_weighted,0.5,0.06451612903225806,0.16129032258064516,0.11290322580645161,0.8870967741935484,0.02775,-0.0165929072936211,0.5,0.5,0.5,,0.6548387096774193,True
2022-03-11,515790.SH,光伏,growth,0.003877144060306,9.450519300384332,47.82778366308029,242.0,constituent_weighted,0.5,0.45161290322580644,0.3548387096774194,0.4032258064516129,0.5967741935483871,0.02775,-0.023872855939694,0.25,0.25,0.5,,0.45120967741935486,True
2022-03-11,561560.SH,电力,stable_value,0.0228989840735152,2.3364444343542647,24.048028197375324,121.0,constituent_weighted,0.5,0.7419354838709677,0.9354838709677419,0.8387096774193548,0.16129032258064524,0.02775,-0.004851015926484799,0.625,0.625,0.5,,0.4082661290322581,True
2022-03-11,515030.SH,新能源车,growth,0.0414504390276416,1.747816283470874,9.574718850960547,37.0,constituent_weighted,0.5,0.8709677419354839,0.25806451612903225,0.564516129032258,0.435483870967742,0.02775,0.013700439027641603,0.875,0.875,0.5,,0.6054435483870968,True
2022-03-11,512800.SH,银行,stable_value,0.0467116742861435,0.8054804680814862,5.458319522489927,42.0,constituent_weighted,0.55,0.12903225806451613,0.1935483870967742,0.16129032258064516,0.8387096774193549,0.02775,0.0189616742861435,0.9375,0.9375,0.55,,0.8011088709677419,True
2022-03-11,512010.SH,医药,growth,0.0081553058838021,7.794441073665201,31.37208469732314,341.0,constituent_weighted,0.5,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.935483870967742,0.02775,-0.0195946941161979,0.4375,0.4375,0.5,,0.6523185483870968,True
2022-03-11,512480.SH,半导体,growth,0.0020384386544837,11.639044989845967,56.59461081712675,47.0,constituent_weighted,0.5,0.12903225806451613,0.06451612903225806,0.0967741935483871,0.9032258064516129,0.02775,-0.0257115613455163,0.125,0.125,0.5,,0.5300403225806452,True
2022-03-11,159819.SZ,人工智能,growth,0.0062888641896537,6.057925132109391,45.73726962209256,245.0,constituent_weighted,0.5,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.935483870967742,0.02775,-0.0214611358103463,0.375,0.375,0.5,,0.6304435483870968,True
2022-03-11,512660.SH,军工,growth,0.0032384012770033,5.394281384851494,63.03699672350583,98.0,constituent_weighted,0.5,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.6451612903225806,0.02775,-0.0245115987229967,0.1875,0.1875,0.5,,0.44868951612903224,True
2022-03-11,512400.SH,有色,cyclical_value,0.0052609422522403,5.812614701592695,30.367531629921505,122.0,constituent_weighted,0.5,0.6451612903225806,0.25806451612903225,0.45161290322580644,0.5483870967741935,0.02775,-0.0224890577477597,0.3125,0.3125,0.5,,0.4537298387096774,True
2022-03-11,512000.SH,证券,cyclical_value,0.0159454925638009,2.092770134354116,16.95142983995407,48.0,constituent_weighted,0.5,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.935483870967742,0.02775,-0.0118045074361991,0.5625,0.5625,0.5,,0.6960685483870969,True
2022-03-11,510880.SH,红利,stable_value,0.055,,,0.0,manual_fallback,0.55,,,,0.55,0.02775,0.02725,1.0,1.0,0.55,,0.7075,True
2022-03-25,512800.SH,银行,stable_value,0.0482815314879242,0.7711088888577883,5.2903692714737005,42.0,constituent_weighted,0.55,0.03125,0.09375,0.0625,0.9375,0.027972,0.020309531487924196,0.9375,0.9375,0.55,,0.840625,True
2022-03-25,515790.SH,光伏,growth,0.0041431122160102,8.913426754895879,42.93728411916821,244.0,constituent_weighted,0.5,0.25,0.25,0.25,0.75,0.027972,-0.0238288877839898,0.25,0.25,0.5,,0.5125000000000001,True
2022-03-25,515030.SH,新能源车,growth,0.0374862804477428,1.879580086202274,10.02796394876751,37.0,constituent_weighted,0.5,0.9375,0.40625,0.671875,0.328125,0.027972,0.009514280447742798,0.8125,0.8125,0.5,,0.540625,True
2022-03-25,512480.SH,半导体,growth,0.0022263315885218,10.850687757535614,49.5593354885912,47.0,constituent_weighted,0.5,0.03125,0.03125,0.03125,0.96875,0.027972,-0.0257456684114782,0.125,0.125,0.5,,0.55625,True
2022-03-25,512000.SH,证券,cyclical_value,0.0171274834405302,1.8339780929584903,15.346816813726342,48.0,constituent_weighted,0.5,0.03125,0.03125,0.03125,0.96875,0.027972,-0.010844516559469799,0.5625,0.5625,0.5,,0.709375,True
2022-03-25,512400.SH,有色,cyclical_value,0.0055587703672896,4.999354391626389,26.288043958832574,124.0,constituent_weighted,0.5,0.3125,0.03125,0.171875,0.828125,0.027972,-0.0224132296327104,0.3125,0.3125,0.5,,0.565625,True
2022-03-25,512010.SH,医药,growth,0.0082784114897154,7.464818283471365,30.40642535294486,342.0,constituent_weighted,0.5,0.03125,0.03125,0.03125,0.96875,0.027972,-0.0196935885102846,0.4375,0.4375,0.5,,0.665625,True
2022-03-25,561560.SH,电力,stable_value,0.0247759193754763,2.1648952465291496,22.12841975552926,121.0,constituent_weighted,0.5,0.53125,0.8125,0.671875,0.328125,0.027972,-0.0031960806245237006,0.625,0.625,0.5,,0.475,True
2022-03-25,159928.SZ,消费,stable_value,0.0124470145371162,10.40803088767714,36.36756735784866,116.0,constituent_weighted,0.5,0.03125,0.03125,0.03125,0.96875,0.027972,-0.0155249854628838,0.5,0.5,0.5,,0.6875,True
2022-03-25,515210.SH,钢铁,cyclical_value,0.0441444779671564,1.854664248856236,7.489771473972676,43.0,constituent_weighted,0.5,0.46875,0.09375,0.28125,0.71875,0.027972,0.016172477967156398,0.875,0.875,0.5,,0.71875,True
2022-03-25,512200.SH,地产,cyclical_value,0.0370839670977007,1.4278316649014662,8.995854273303577,126.0,constituent_weighted,0.45,0.28125,1.0,0.640625,0.359375,0.027972,0.009111967097700697,0.6875,0.6875,0.45,,0.496875,True
2022-03-25,512660.SH,军工,growth,0.0035163917535207,4.961781418890461,57.241108858372016,99.0,constituent_weighted,0.5,0.25,0.09375,0.171875,0.828125,0.027972,-0.0244556082464793,0.1875,0.1875,0.5,,0.5218750000000001,True
2022-03-25,515220.SH,煤炭,cyclical_value,0.0374039590649536,1.864401793287377,10.041700882305433,36.0,constituent_weighted,0.5,1.0,0.5,0.75,0.25,0.027972,0.009431959064953598,0.75,0.75,0.5,,0.48749999999999993,True
2022-03-25,159819.SZ,人工智能,growth,0.007105975330984,5.208111956942377,41.10025472605509,247.0,constituent_weighted,0.5,0.03125,0.03125,0.03125,0.96875,0.027972,-0.020866024669016,0.375,0.375,0.5,,0.64375,True
