trade_date,etf_code,theme,style,dividend_yield_abs,weighted_pb,weighted_pe_ttm,constituent_count,source
2021-05-28,512200.SH,地产,cyclical_value,0.03780935881191347,1.6103946128230342,8.282988379527895,128,constituent_weighted
2021-05-28,159928.SZ,消费,stable_value,0.008252959974687144,16.42317953742677,54.485536388306244,116,constituent_weighted
2021-05-28,512010.SH,医药,growth,0.005681828791490173,12.907066386217746,40.39866750422152,320,constituent_weighted
2021-05-28,512480.SH,半导体,growth,0.0019215662192008142,13.009869797903448,70.71307171887591,46,constituent_weighted
2021-05-28,159995.SZ,芯片,growth,0.0015039908476955723,12.02470917134605,74.16830901869264,71,constituent_weighted
2021-05-28,159819.SZ,人工智能,growth,0.004420943341646149,7.767346939852922,51.5268067302758,229,constituent_weighted
2021-05-28,512660.SH,军工,growth,0.0030548705467107456,4.954694814370306,62.05978189907079,77,constituent_weighted
2021-05-28,515030.SH,新能源车,growth,0.037336536637304824,1.3279032025695308,10.21685509719269,38,constituent_weighted
2021-05-28,515790.SH,光伏,growth,0.005026950938744315,7.880382006055454,38.40409791732371,212,constituent_weighted
2021-05-28,512400.SH,有色,cyclical_value,0.005205430329063075,4.92073116062702,36.29795621298436,126,constituent_weighted
2021-05-28,515220.SH,煤炭,cyclical_value,0.03854505904836584,1.2830073147431362,10.05006696278159,35,constituent_weighted
2021-05-28,515210.SH,钢铁,cyclical_value,0.018280321997326304,1.5941316392485714,11.55390359344272,35,constituent_weighted
2021-05-28,561560.SH,电力,stable_value,0.022545818984804584,2.0805936773043725,16.16094977418052,180,constituent_weighted
2021-06-25,512000.SH,证券,cyclical_value,0.011565824600076017,2.7185639479493977,21.18741016161573,48,constituent_weighted
2021-06-25,512800.SH,银行,stable_value,0.05596483116563073,0.9784123762363931,6.526547489138605,39,constituent_weighted
2021-06-25,512200.SH,地产,cyclical_value,0.035250627370162636,1.4773786680411336,7.786133733243558,128,constituent_weighted
2021-06-25,159928.SZ,消费,stable_value,0.0072512486578503324,16.99125336237639,51.73235726900903,118,constituent_weighted
2021-06-25,512010.SH,医药,growth,0.006521713341426235,14.05637753020699,40.29892669255314,319,constituent_weighted
2021-06-25,512480.SH,半导体,growth,0.0016308446407832299,15.488591091069043,85.14438848409132,46,constituent_weighted
2021-06-25,159995.SZ,芯片,growth,0.0013690000345681357,14.31671982659979,87.91586025431718,71,constituent_weighted
2021-06-25,159819.SZ,人工智能,growth,0.00424482378708559,7.546759273444341,52.713322645293744,231,constituent_weighted
2021-06-25,512660.SH,军工,growth,0.00343753295096214,5.459749346881438,64.71299812091893,77,constituent_weighted
2021-06-25,515030.SH,新能源车,growth,0.012829379576938419,1.4536691770714585,11.117988065999386,38,constituent_weighted
2021-06-25,515790.SH,光伏,growth,0.004793344115408944,9.78447113487093,45.42096294848731,212,constituent_weighted
2021-06-25,512400.SH,有色,cyclical_value,0.006851272109342997,5.120352657601831,36.1047809804505,124,constituent_weighted
2021-06-25,515220.SH,煤炭,cyclical_value,0.012841466059277598,1.4085583968481226,10.941540676121846,35,constituent_weighted
2021-06-25,515210.SH,钢铁,cyclical_value,0.025595581045716277,1.7627651492577272,11.644405298000132,35,constituent_weighted
2021-06-25,561560.SH,电力,stable_value,0.021395401440021996,2.091390273181763,16.51379608823698,184,constituent_weighted
2021-07-23,512000.SH,证券,cyclical_value,0.01356328008238679,2.724066942323146,20.608371261470005,48,constituent_weighted
2021-07-23,512800.SH,银行,stable_value,0.045013372911620025,0.9090079637232568,6.022728779044073,40,constituent_weighted
2021-07-23,512200.SH,地产,cyclical_value,0.030679587981692083,1.447830530900077,7.285742901156543,128,constituent_weighted
2021-07-23,159928.SZ,消费,stable_value,0.00979629734827335,16.712943089599815,47.91301306103587,118,constituent_weighted
2021-07-23,512010.SH,医药,growth,0.006829197334638968,13.163602105505104,38.13650785614103,320,constituent_weighted
2021-07-23,512480.SH,半导体,growth,0.0016886297378428115,19.243040668760656,95.74235415717835,46,constituent_weighted
2021-07-23,159995.SZ,芯片,growth,0.001417399653764872,17.046081398639245,98.94530889019484,73,constituent_weighted
2021-07-23,159819.SZ,人工智能,growth,0.004421167827962778,7.818399871617077,54.15169475416303,229,constituent_weighted
2021-07-23,512660.SH,军工,growth,0.00351893024492298,6.31094200821877,69.03192175719786,77,constituent_weighted
2021-07-23,515030.SH,新能源车,growth,0.051252946330576005,1.4655616433292036,10.421409338798998,38,constituent_weighted
2021-07-23,515790.SH,光伏,growth,0.004226066188975817,11.517245377826503,52.34731027450914,216,constituent_weighted
2021-07-23,512400.SH,有色,cyclical_value,0.005725510469123677,7.362923429990491,44.06125196674179,127,constituent_weighted
2021-07-23,515220.SH,煤炭,cyclical_value,0.05210466676456747,1.419050128395858,10.242005111448565,35,constituent_weighted
2021-07-23,515210.SH,钢铁,cyclical_value,0.024913663846556026,2.000224398816258,13.366950674310829,35,constituent_weighted
2021-07-23,561560.SH,电力,stable_value,0.025879536827229235,2.0834989523346454,15.681265125224304,188,constituent_weighted
2021-08-20,512000.SH,证券,cyclical_value,0.016911884738484536,2.5649376217840363,20.332957629690963,48,constituent_weighted
2021-08-20,512800.SH,银行,stable_value,0.04728429701333054,0.8867143129314914,5.865772978908158,40,constituent_weighted
2021-08-20,512200.SH,地产,cyclical_value,0.033610149020104674,1.4177743203942108,7.123091396324102,128,constituent_weighted
2021-08-20,159928.SZ,消费,stable_value,0.012532869127001169,12.714343245793179,39.18217251987935,118,constituent_weighted
2021-08-20,512010.SH,医药,growth,0.007708167585305592,10.147281407236257,33.38679724266332,323,constituent_weighted
2021-08-20,512480.SH,半导体,growth,0.0017287667303671527,18.774542940936108,88.12613365462788,46,constituent_weighted
2021-08-20,159995.SZ,芯片,growth,0.0014145921802038357,16.34638790404755,88.97302548860331,76,constituent_weighted
2021-08-20,159819.SZ,人工智能,growth,0.0044440138299876066,7.042433932440964,51.59403134021026,233,constituent_weighted
2021-08-20,512660.SH,军工,growth,0.0028827922530415464,6.552233555781997,71.41264346386008,77,constituent_weighted
2021-08-20,515030.SH,新能源车,growth,0.051721617076306174,1.551835285425482,10.176861725627012,38,constituent_weighted
2021-08-20,515790.SH,光伏,growth,0.004623296667602203,10.233602641486748,49.934601807395545,217,constituent_weighted
2021-08-20,512400.SH,有色,cyclical_value,0.005665987503858219,8.525864147905205,41.26227844856596,127,constituent_weighted
2021-08-20,515220.SH,煤炭,cyclical_value,0.052663207577989236,1.5017407698910508,10.0090275206073,35,constituent_weighted
2021-08-20,515210.SH,钢铁,cyclical_value,0.024123939657035836,2.1342933537040514,12.507680902335645,35,constituent_weighted
2021-08-20,561560.SH,电力,stable_value,0.024268797778967885,2.24332826726977,16.602745678545745,190,constituent_weighted
2021-09-30,512000.SH,证券,cyclical_value,0.015179443410426804,2.6801965800305765,20.145087555043688,48,constituent_weighted
2021-09-30,512800.SH,银行,stable_value,0.047556134544569625,0.8629033780674487,5.599074914838216,41,constituent_weighted
2021-09-30,512200.SH,地产,cyclical_value,0.03948809462071076,1.4532428265257749,7.455832166541569,127,constituent_weighted
2021-09-30,159928.SZ,消费,stable_value,0.01080294320385632,13.76326853734113,43.81730696301179,119,constituent_weighted
2021-09-30,512010.SH,医药,growth,0.0073784729878766655,10.865957393639,34.09419766165288,325,constituent_weighted
2021-09-30,512480.SH,半导体,growth,0.0018406228714412378,16.312280401202035,69.93835336728478,46,constituent_weighted
2021-09-30,159995.SZ,芯片,growth,0.0015173143150837164,14.358225651377392,73.93066178809727,78,constituent_weighted
2021-09-30,159819.SZ,人工智能,growth,0.00431877065353029,6.653725054121988,51.9234393230446,233,constituent_weighted
2021-09-30,512660.SH,军工,growth,0.00313670537411892,5.569529352510937,66.16972279982667,78,constituent_weighted
2021-09-30,515030.SH,新能源车,growth,0.03936140041106042,1.8822156685124716,11.877423122670972,38,constituent_weighted
2021-09-30,515790.SH,光伏,growth,0.004223418926468317,9.979144495650772,52.58615462987294,218,constituent_weighted
2021-09-30,512400.SH,有色,cyclical_value,0.005730839591833798,7.396359962093672,35.59921271188463,126,constituent_weighted
2021-09-30,515220.SH,煤炭,cyclical_value,0.03994190855025842,1.8293624600559617,11.72760331860949,35,constituent_weighted
2021-09-30,515210.SH,钢铁,cyclical_value,0.02409725639415441,1.9272780164333607,9.373939357900522,35,constituent_weighted
2021-09-30,561560.SH,电力,stable_value,0.01974590684871003,2.6797907026531056,20.512990220168728,191,constituent_weighted
2021-10-29,512000.SH,证券,cyclical_value,0.01572863808244967,2.439688813020818,19.024426794296875,48,constituent_weighted
2021-10-29,512800.SH,银行,stable_value,0.04646634574130432,0.8846070050799999,5.610025995458851,41,constituent_weighted
2021-10-29,512200.SH,地产,cyclical_value,0.04280457482173594,1.3674456055443858,7.067513510988295,128,constituent_weighted
2021-10-29,159928.SZ,消费,stable_value,0.010673574086837594,12.999615144135474,43.74998586267189,121,constituent_weighted
2021-10-29,512010.SH,医药,growth,0.007541920631699126,10.039148657026683,34.13889578881871,327,constituent_weighted
2021-10-29,512480.SH,半导体,growth,0.0018122211964087995,15.025298827908063,62.25945646229019,46,constituent_weighted
2021-10-29,159995.SZ,芯片,growth,0.001487311253345132,13.434941951098502,66.97557314782199,78,constituent_weighted
2021-10-29,159819.SZ,人工智能,growth,0.004308212603139922,6.830157438981811,52.832467005719764,234,constituent_weighted
2021-10-29,512660.SH,军工,growth,0.003073425822642515,5.973041043620517,68.93575920994437,78,constituent_weighted
2021-10-29,515030.SH,新能源车,growth,0.04682484910405934,1.5436747030442601,9.148896458239589,38,constituent_weighted
2021-10-29,515790.SH,光伏,growth,0.0037307529826885438,11.196912890660688,55.275581049179515,217,constituent_weighted
2021-10-29,512400.SH,有色,cyclical_value,0.005746375880394771,6.9626754902565295,29.741152838099005,128,constituent_weighted
2021-10-29,515220.SH,煤炭,cyclical_value,0.04752369018043336,1.4912075683300474,9.031460409763982,35,constituent_weighted
2021-10-29,515210.SH,钢铁,cyclical_value,0.03961695159110636,1.8761956339185684,7.808895559733513,35,constituent_weighted
2021-10-29,561560.SH,电力,stable_value,0.021539047970091988,2.4866840316456886,20.794693302636407,195,constituent_weighted
2021-11-26,512000.SH,证券,cyclical_value,0.01584747952647722,2.530716905270931,19.006570693601454,48,constituent_weighted
2021-11-26,512800.SH,银行,stable_value,0.04905913737123559,0.7879556652514533,5.27997877452708,40,constituent_weighted
2021-11-26,512200.SH,地产,cyclical_value,0.04125978110566552,1.4942061499117418,7.518037119028595,128,constituent_weighted
2021-11-26,159928.SZ,消费,stable_value,0.01018445258173669,13.190912878059073,45.08697703489176,121,constituent_weighted
2021-11-26,512010.SH,医药,growth,0.007334907738811975,9.95231208710798,35.29974457838337,330,constituent_weighted
2021-11-26,512480.SH,半导体,growth,0.0016953295347035438,13.382760127816177,64.25212723211754,46,constituent_weighted
2021-11-26,159995.SZ,芯片,growth,0.0013809751368653272,12.429906399541185,69.7500635658275,80,constituent_weighted
2021-11-26,159819.SZ,人工智能,growth,0.004078063309716381,6.738159196533083,55.871528861037795,236,constituent_weighted
2021-11-26,512660.SH,军工,growth,0.0028753764613241293,6.173508220173272,72.81554221787339,78,constituent_weighted
2021-11-26,515030.SH,新能源车,growth,0.048492036027657025,1.5716474788364725,8.488188698942142,38,constituent_weighted
2021-11-26,515790.SH,光伏,growth,0.003647670488362839,11.160387399455104,56.68212723424369,219,constituent_weighted
2021-11-26,512400.SH,有色,cyclical_value,0.005256963694971831,6.690842212712632,31.84036174613284,127,constituent_weighted
2021-11-26,515220.SH,煤炭,cyclical_value,0.049302679669951215,1.5176846304675213,8.360557380695072,35,constituent_weighted
2021-11-26,515210.SH,钢铁,cyclical_value,0.043320215345054425,2.1713788727540333,7.206286776198178,35,constituent_weighted
2021-11-26,561560.SH,电力,stable_value,0.022305642335902588,2.388739158951016,21.15627266823913,195,constituent_weighted
2021-12-24,512000.SH,证券,cyclical_value,0.014371163514082658,2.6945374646737728,19.700199005802705,48,constituent_weighted
2021-12-24,512800.SH,银行,stable_value,0.04753800103675752,0.8236467083154645,5.424120716468498,41,constituent_weighted
2021-12-24,512200.SH,地产,cyclical_value,0.038026869563533586,1.5785117767329238,8.098772735900587,126,constituent_weighted
2021-12-24,159928.SZ,消费,stable_value,0.009443958741950432,13.889290980874936,48.39719748502919,115,constituent_weighted
2021-12-24,512010.SH,医药,growth,0.007462578983986255,9.469646396508676,34.699262726026284,333,constituent_weighted
2021-12-24,512480.SH,半导体,growth,0.0018349849730963752,12.83904771905342,63.44785118305519,47,constituent_weighted
2021-12-24,159995.SZ,芯片,growth,0.0014375404276032611,11.902299292441816,67.98686608381176,84,constituent_weighted
2021-12-24,159819.SZ,人工智能,growth,0.005855712462929743,7.313605474526041,48.89092790727602,241,constituent_weighted
2021-12-24,512660.SH,军工,growth,0.002901573556771533,6.313713055611979,70.51460992444976,98,constituent_weighted
2021-12-24,515030.SH,新能源车,growth,0.04389365422519713,1.8096786968060177,9.377453709462806,37,constituent_weighted
2021-12-24,515790.SH,光伏,growth,0.0036086639359423646,9.985827602884918,52.77420771530597,242,constituent_weighted
2021-12-24,512400.SH,有色,cyclical_value,0.00557356643855488,5.4503325689481965,28.5680507886541,121,constituent_weighted
2021-12-24,515220.SH,煤炭,cyclical_value,0.04407665635737087,1.782169169935238,9.33673107602001,36,constituent_weighted
2021-12-24,515210.SH,钢铁,cyclical_value,0.040547260674708936,2.0991449987636965,7.923681993797722,43,constituent_weighted
2021-12-24,561560.SH,电力,stable_value,0.02125316127205952,2.507377623942945,25.9534708036791,120,constituent_weighted
2022-01-21,512000.SH,证券,cyclical_value,0.014475453905339638,2.564379095488972,19.755571268733565,47,constituent_weighted
2022-01-21,512800.SH,银行,stable_value,0.045797769479143526,0.851856379629837,5.571498245920651,41,constituent_weighted
2022-01-21,512200.SH,地产,cyclical_value,0.03657159356015498,1.4984306798650062,8.492779410837128,126,constituent_weighted
2022-01-21,159928.SZ,消费,stable_value,0.010360214756818148,12.608290769715786,44.11917673105738,115,constituent_weighted
2022-01-21,512010.SH,医药,growth,0.007938953174913723,8.069430570888137,32.68558611460363,336,constituent_weighted
2022-01-21,512480.SH,半导体,growth,0.002024301817003254,11.562173997490612,57.44610568370504,46,constituent_weighted
2022-01-21,159995.SZ,芯片,growth,0.0015763107455604528,10.582929720756443,61.61729582830863,88,constituent_weighted
2022-01-21,159819.SZ,人工智能,growth,0.005695308197796872,7.117688896555804,50.47797972695439,243,constituent_weighted
2022-01-21,512660.SH,军工,growth,0.0032891760732716453,5.2693954027925365,62.241867339796684,98,constituent_weighted
2022-01-21,515030.SH,新能源车,growth,0.0429229960879354,1.6732143051475747,9.577066511497046,37,constituent_weighted
2022-01-21,515790.SH,光伏,growth,0.0038391570844016802,9.751830377835285,49.511514733601956,242,constituent_weighted
2022-01-21,512400.SH,有色,cyclical_value,0.005770338511263265,4.9450082581005415,27.713568800186735,121,constituent_weighted
2022-01-21,515220.SH,煤炭,cyclical_value,0.043032328210581526,1.6493175021540734,9.550845253589868,36,constituent_weighted
2022-01-21,515210.SH,钢铁,cyclical_value,0.04035090714936257,1.9141978524335657,7.951636888241507,43,constituent_weighted
2022-01-21,561560.SH,电力,stable_value,0.023110517720425446,2.3310093510635257,23.99652392169643,120,constituent_weighted
2022-02-25,512000.SH,证券,cyclical_value,0.01594549256380095,2.0927701343541156,16.95142983995407,48,constituent_weighted
2022-02-25,512800.SH,银行,stable_value,0.04671167428614351,0.8054804680814862,5.458319522489927,42,constituent_weighted
2022-02-25,512200.SH,地产,cyclical_value,0.038151821441211355,1.4705084923499785,8.622205711587018,125,constituent_weighted
2022-02-25,159928.SZ,消费,stable_value,0.01115709270637896,11.667884312943178,40.95299518486034,116,constituent_weighted
2022-02-25,512010.SH,医药,growth,0.008155305883802174,7.794441073665201,31.37208469732314,341,constituent_weighted
2022-02-25,512480.SH,半导体,growth,0.002038438654483768,11.639044989845967,56.59461081712675,47,constituent_weighted
2022-02-25,159995.SZ,芯片,growth,0.0015839973745215,10.580550048025279,59.09994913402142,91,constituent_weighted
